  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_36                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.80202770E+00     0.13979083E+00     0.13000000E+02     0.49230657E-02     0.49205479E+00     0.10254031E+00     0.13641968E+00      86     0.39184451E-01
-0.18000000E+02    -0.74548465E+00     0.12236705E+00     0.13000000E+02    -0.79249218E-02     0.47049338E+00     0.13576528E+00     0.11902621E+00      88     0.32386273E-01
-0.16000002E+02    -0.79087156E+00     0.94381124E-01     0.13000000E+02    -0.19813975E-01     0.45371893E+00     0.21233183E+00     0.91289319E-01      89     0.29373115E-01
-0.15000001E+02    -0.80268562E+00     0.86908005E-01     0.13000000E+02    -0.25430355E-01     0.44579905E+00     0.23936623E+00     0.83876409E-01      90     0.26586706E-01
-0.14000001E+02    -0.80383724E+00     0.78532293E-01     0.13000000E+02    -0.28603084E-01     0.43700302E+00     0.25797734E+00     0.75476035E-01      91     0.24007227E-01
-0.13000001E+02    -0.81327534E+00     0.71739420E-01     0.13000000E+02    -0.31549510E-01     0.43071684E+00     0.27265117E+00     0.68634428E-01      92     0.21617204E-01
-0.11000001E+02    -0.86544222E+00     0.42139962E-01     0.13000000E+02    -0.34791600E-01     0.41778013E+00     0.29969713E+00     0.38893938E-01      94     0.17346526E-01
-0.10000001E+02    -0.10707953E+01     0.10395022E-01     0.13000000E+02    -0.46664588E-01     0.41552404E+00     0.31416547E+00     0.66600349E-02      93     0.19401396E-01
-0.90000000E+01    -0.93541533E+00     0.94881235E-02     0.13000000E+02    -0.53216200E-01     0.40586197E+00     0.32101178E+00     0.56992755E-02      95     0.15440987E-01
-0.80000010E+01    -0.80029052E+00     0.89722853E-02     0.13000000E+02    -0.59046440E-01     0.39733765E+00     0.32610464E+00     0.51249508E-02      97     0.12039479E-01
-0.70000014E+01    -0.66483277E+00     0.85477857E-02     0.13000000E+02    -0.64742282E-01     0.38913068E+00     0.33020943E+00     0.46524713E-02     100     0.78485301E-02
-0.60000000E+01    -0.52943254E+00     0.83093653E-02     0.13000000E+02    -0.70069075E-01     0.38173002E+00     0.33319113E+00     0.43628532E-02     102     0.55969912E-02
-0.50000010E+01    -0.39377707E+00     0.80785519E-02     0.13000000E+02    -0.75383566E-01     0.37471485E+00     0.33731905E+00     0.40931809E-02     105     0.29590311E-02
-0.40000014E+01    -0.25837043E+00     0.79486370E-02     0.13000000E+02    -0.80450438E-01     0.36804426E+00     0.34059235E+00     0.39194147E-02     107     0.16668191E-02
-0.30000000E+01    -0.12283913E+00     0.78466469E-02     0.13000000E+02    -0.85420251E-01     0.36213702E+00     0.34460902E+00     0.37905341E-02     109     0.73814526E-03
-0.20000007E+01     0.12177516E-01     0.78076893E-02     0.13000000E+02    -0.90189457E-01     0.35560831E+00     0.34840971E+00     0.37172874E-02     112     0.39577299E-04
-0.10000012E+01     0.14713217E+00     0.78036152E-02     0.13000000E+02    -0.94806790E-01     0.35018003E+00     0.35220486E+00     0.36923746E-02     114     0.53526961E-04
 0.00000000E+00     0.28145850E+00     0.78452574E-02     0.13000000E+02    -0.99237099E-01     0.34434435E+00     0.35634610E+00     0.37145629E-02     116     0.42869442E-03
 0.99999946E+00     0.41551098E+00     0.79208761E-02     0.13000000E+02    -0.10348227E+00     0.33962286E+00     0.36024213E+00     0.37767799E-02     118     0.11853026E-02
 0.19999989E+01     0.54875958E+00     0.80398535E-02     0.13000000E+02    -0.10752020E+00     0.33435610E+00     0.36466360E+00     0.38889404E-02     120     0.23490114E-02
 0.29999983E+01     0.68146902E+00     0.81938496E-02     0.13000000E+02    -0.11133999E+00     0.32987797E+00     0.36878693E+00     0.40382384E-02     122     0.39339904E-02
 0.39999995E+01     0.81304884E+00     0.83994931E-02     0.13000000E+02    -0.11489896E+00     0.32485846E+00     0.37349313E+00     0.42455397E-02     124     0.59523312E-02
 0.49999990E+01     0.94297051E+00     0.86827623E-02     0.13000000E+02    -0.11807159E+00     0.31698567E+00     0.37796932E+00     0.45082667E-02     126     0.84180404E-02
 0.60000000E+01     0.10715091E+01     0.90173371E-02     0.13000000E+02    -0.12093854E+00     0.30874443E+00     0.38282087E+00     0.48342086E-02     128     0.11350263E-01
 0.69999981E+01     0.11977106E+01     0.94431601E-02     0.13000000E+02    -0.12332501E+00     0.29874495E+00     0.38817766E+00     0.52400208E-02     130     0.14776225E-01
 0.79999990E+01     0.13214027E+01     0.99544683E-02     0.13000000E+02    -0.12520015E+00     0.28789929E+00     0.39267576E+00     0.57283454E-02     132     0.18733671E-01
 0.90000000E+01     0.14389116E+01     0.10699876E-01     0.13000000E+02    -0.12598912E+00     0.27076107E+00     0.39858878E+00     0.64149969E-02     134     0.23273408E-01
 0.99999981E+01     0.15231435E+01     0.12688884E-01     0.13000000E+02    -0.12118399E+00     0.21744496E+00     0.40291634E+00     0.81072487E-02     136     0.28462656E-01
 0.10999999E+02     0.15186367E+01     0.17972048E-01     0.13000000E+02    -0.10212010E+00     0.14575204E+00     0.40785274E+00     0.13036751E-01     136     0.28462656E-01
 0.12000000E+02     0.15095382E+01     0.26830671E-01     0.13000000E+02    -0.88115402E-01     0.11225773E+00     0.41148394E+00     0.21839835E-01     137     0.31326748E-01
 0.12999998E+02     0.13802624E+01     0.45395277E-01     0.13000000E+02    -0.80871679E-01     0.10353298E+00     0.41430980E+00     0.40829256E-01     137     0.31326748E-01
 0.13999999E+02     0.10701580E+01     0.80446698E-01     0.13000000E+02    -0.80940649E-01     0.10657199E+00     0.41237971E+00     0.76631710E-01     136     0.28462656E-01
 0.15000001E+02     0.99992144E+00     0.97652979E-01     0.13000000E+02    -0.85461035E-01     0.94332851E-01     0.41524795E+00     0.94032645E-01     136     0.28462656E-01
 0.17000000E+02     0.10505958E+01     0.11742266E+00     0.13000000E+02    -0.10073552E+00     0.74175432E-01     0.42365527E+00     0.11385639E+00     138     0.34386966E-01
 0.18000000E+02     0.10738329E+01     0.12783471E+00     0.13000000E+02    -0.10705819E+00     0.67313105E-01     0.42836997E+00     0.12433098E+00     139     0.37657287E-01
 0.18999998E+02     0.11086673E+01     0.13646339E+00     0.13000000E+02    -0.11299933E+00     0.63151188E-01     0.43410507E+00     0.13300768E+00     140     0.41152816E-01
 0.20000000E+02     0.11459838E+01     0.14455988E+00     0.13000000E+02    -0.11913430E+00     0.59179503E-01     0.43935806E+00     0.14115901E+00     141     0.44890042E-01
