  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_27                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.23000002E+02    -0.10464823E+01     0.13284525E+00     0.16000000E+02    -0.19139282E-01     0.99875170E+00     0.37965849E-01     0.13087751E+00      87     0.70857093E-01
-0.21000000E+02    -0.94887757E+00     0.11746195E+00     0.16000000E+02    -0.35651404E-01     0.99712235E+00     0.41128866E-01     0.11543098E+00      89     0.57238579E-01
-0.19000002E+02    -0.85817105E+00     0.10354165E+00     0.16000000E+02    -0.46258830E-01     0.58650309E+00     0.44735204E-01     0.10019436E+00      91     0.45531392E-01
-0.18000000E+02    -0.78936648E+00     0.99433199E-01     0.16000000E+02    -0.52564994E-01     0.53682888E+00     0.46522945E-01     0.95966250E-01      92     0.40429357E-01
-0.17000002E+02    -0.74842900E+00     0.93706362E-01     0.16000000E+02    -0.56389965E-01     0.50970441E+00     0.48817158E-01     0.90141825E-01      93     0.35810739E-01
-0.16000002E+02    -0.70311236E+00     0.88577032E-01     0.16000000E+02    -0.59969313E-01     0.48884535E+00     0.50884824E-01     0.84920190E-01      94     0.31646475E-01
-0.15000001E+02    -0.65864587E+00     0.83649978E-01     0.16000000E+02    -0.63331865E-01     0.47391665E+00     0.53584550E-01     0.79934046E-01      95     0.27900355E-01
-0.14000001E+02    -0.61032814E+00     0.79151183E-01     0.16000000E+02    -0.66495575E-01     0.45915088E+00     0.56251120E-01     0.75363994E-01      96     0.24533994E-01
-0.13000001E+02    -0.56279093E+00     0.74886084E-01     0.16000000E+02    -0.69476783E-01     0.44773608E+00     0.59379585E-01     0.71055666E-01      97     0.21509083E-01
-0.12000000E+02    -0.51380783E+00     0.70461981E-01     0.16000000E+02    -0.72281905E-01     0.43480277E+00     0.63064635E-01     0.66577345E-01      98     0.18790010E-01
-0.11000001E+02    -0.47075656E+00     0.64529628E-01     0.16000000E+02    -0.75141810E-01     0.42555943E+00     0.66705063E-01     0.60590446E-01      99     0.16344424E-01
-0.10000001E+02    -0.42446658E+00     0.58157239E-01     0.16000000E+02    -0.77535704E-01     0.41670826E+00     0.71784481E-01     0.54187197E-01     101     0.12162503E-01
-0.90000000E+01    -0.38773730E+00     0.49573857E-01     0.16000000E+02    -0.79943568E-01     0.40828559E+00     0.77282622E-01     0.45554534E-01     102     0.10379774E-01
-0.80000010E+01    -0.36043903E+00     0.39120689E-01     0.16000000E+02    -0.82050405E-01     0.40044695E+00     0.84091730E-01     0.35055049E-01     103     0.87770605E-02
-0.70000014E+01    -0.42412382E+00     0.16036252E-01     0.16000000E+02    -0.96199080E-01     0.39588237E+00     0.87418593E-01     0.11691054E-01     103     0.87770605E-02
