  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_21_4              
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19000002E+02    -0.96436089E+00     0.62244993E-01     0.12000000E+02    -0.94559625E-01     0.53396624E+00     0.65961191E-02     0.58332842E-01      99     0.62784158E-01
-0.18000000E+02    -0.97889572E+00     0.51062521E-01     0.12000000E+02    -0.10319496E+00     0.51963860E+00     0.67972597E-02     0.46917543E-01      99     0.62784158E-01
-0.17000002E+02    -0.98049873E+00     0.41928813E-01     0.12000000E+02    -0.10894818E+00     0.50551808E+00     0.70458176E-02     0.37581619E-01     100     0.55971831E-01
-0.16000002E+02    -0.97186983E+00     0.34603413E-01     0.12000000E+02    -0.11231765E+00     0.49220902E+00     0.72795306E-02     0.30084107E-01     100     0.55971831E-01
-0.15000001E+02    -0.94956547E+00     0.28374979E-01     0.12000000E+02    -0.11389463E+00     0.50000001E-01     0.76754736E-02     0.23033671E-01     101     0.49467091E-01
-0.14000001E+02    -0.91117269E+00     0.22761008E-01     0.12000000E+02    -0.11510787E+00     0.50000001E-01     0.83736563E-02     0.17305128E-01     101     0.49467091E-01
-0.13000001E+02    -0.85176831E+00     0.18212086E-01     0.12000000E+02    -0.11630702E+00     0.50000001E-01     0.89083891E-02     0.12653792E-01     102     0.43323644E-01
-0.12000000E+02    -0.76846063E+00     0.14817835E-01     0.12000000E+02    -0.11961127E+00     0.50000001E-01     0.97611621E-02     0.91547472E-02     103     0.37594598E-01
-0.11000001E+02    -0.64099050E+00     0.12606659E-01     0.12000000E+02    -0.12827903E+00     0.50000001E-01     0.11289851E-01     0.68372493E-02     104     0.32325886E-01
-0.10000001E+02    -0.51151162E+00     0.11422720E-01     0.12000000E+02    -0.13452907E+00     0.50000001E-01     0.12906173E-01     0.55776015E-02     105     0.27549066E-01
-0.90000000E+01    -0.38509196E+00     0.10699682E-01     0.12000000E+02    -0.13890384E+00     0.50000001E-01     0.15482445E-01     0.48025255E-02     107     0.19496726E-01
-0.80000010E+01    -0.25842574E+00     0.10171400E-01     0.12000000E+02    -0.14290510E+00     0.50000001E-01     0.19083014E-01     0.42303060E-02     108     0.16187426E-01
-0.70000014E+01    -0.13170449E+00     0.97813765E-02     0.12000000E+02    -0.14667518E+00     0.50000001E-01     0.24131505E-01     0.38074641E-02     109     0.13311633E-01
-0.60000000E+01    -0.52889367E-02     0.95131611E-02     0.12000000E+02    -0.15021586E+00     0.50000001E-01     0.31359952E-01     0.35118503E-02     111     0.86948033E-02
-0.50000010E+01     0.12099552E+00     0.93216337E-02     0.12000000E+02    -0.15365973E+00     0.50000001E-01     0.43743778E-01     0.33139391E-02     112     0.68719871E-02
-0.40000014E+01     0.24549553E+00     0.92951143E-02     0.12000000E+02    -0.15657170E+00     0.50000001E-01     0.50000001E-01     0.32532881E-02     114     0.40246556E-02
-0.30000000E+01     0.36850849E+00     0.93811331E-02     0.12000000E+02    -0.15910490E+00     0.50000001E-01     0.50000001E-01     0.32888893E-02     116     0.20652513E-02
-0.20000007E+01     0.49062967E+00     0.95276171E-02     0.12000000E+02    -0.16146402E+00     0.50000001E-01     0.50000001E-01     0.33920375E-02     118     0.82786451E-03
-0.10000012E+01     0.61171418E+00     0.97338054E-02     0.12000000E+02    -0.16363125E+00     0.50000001E-01     0.50000001E-01     0.35618828E-02     120     0.18062421E-03
 0.00000000E+00     0.73160672E+00     0.99999523E-02     0.12000000E+02    -0.16558526E+00     0.50000001E-01     0.50000001E-01     0.37986180E-02     122     0.34316527E-05
 0.99999946E+00     0.85012579E+00     0.10327470E-01     0.12000000E+02    -0.16730002E+00     0.50000001E-01     0.50000001E-01     0.41037058E-02     124     0.38237916E-03
 0.19999989E+01     0.96706092E+00     0.10718656E-01     0.12000000E+02    -0.16874276E+00     0.50000001E-01     0.50000001E-01     0.44795610E-02     126     0.14586644E-02
 0.29999983E+01     0.10821515E+01     0.11176952E-01     0.12000000E+02    -0.16987152E+00     0.50000001E-01     0.50000001E-01     0.49297581E-02     128     0.32366193E-02
 0.39999995E+01     0.11950717E+01     0.11707488E-01     0.12000000E+02    -0.17063187E+00     0.50000001E-01     0.50000001E-01     0.54596933E-02     130     0.57514654E-02
 0.49999990E+01     0.13053737E+01     0.12318776E-01     0.12000000E+02    -0.17094478E+00     0.50000001E-01     0.50000001E-01     0.60776100E-02     131     0.73106796E-02
 0.60000000E+01     0.14124117E+01     0.13021970E-01     0.12000000E+02    -0.17069830E+00     0.50000001E-01     0.50000001E-01     0.67964150E-02     133     0.11122448E-01
 0.69999981E+01     0.15148737E+01     0.13854734E-01     0.12000000E+02    -0.16965309E+00     0.48838761E-01     0.50000001E-01     0.76471753E-02     134     0.13427110E-01
 0.79999990E+01     0.15968901E+01     0.15208988E-01     0.12000000E+02    -0.16469292E+00     0.34903407E-01     0.50000001E-01     0.89674667E-02     136     0.19008860E-01
 0.90000000E+01     0.16680536E+01     0.16966833E-01     0.12000000E+02    -0.15798500E+00     0.26809754E-01     0.50000001E-01     0.10728259E-01     137     0.22375125E-01
 0.99999981E+01     0.17323486E+01     0.19437747E-01     0.12000000E+02    -0.15076199E+00     0.21556295E-01     0.50000001E-01     0.13230052E-01     138     0.26190296E-01
 0.10999999E+02     0.17822136E+01     0.23149021E-01     0.12000000E+02    -0.14215055E+00     0.17916048E-01     0.50000001E-01     0.17004956E-01     139     0.30501310E-01
 0.12000000E+02     0.18087367E+01     0.29135704E-01     0.12000000E+02    -0.13221179E+00     0.15377712E-01     0.50000001E-01     0.23107769E-01     140     0.35346884E-01
 0.12999998E+02     0.17803479E+01     0.40200472E-01     0.12000000E+02    -0.12254740E+00     0.14313456E-01     0.50000001E-01     0.34434259E-01     140     0.35346884E-01
 0.13999999E+02     0.16198897E+01     0.61633043E-01     0.12000000E+02    -0.11824352E+00     0.14566385E-01     0.50000001E-01     0.56435242E-01     140     0.35346884E-01
 0.15000001E+02     0.15002611E+01     0.82493797E-01     0.12000000E+02    -0.11966368E+00     0.15021465E-01     0.50000001E-01     0.77715293E-01     140     0.35346884E-01
 0.15999998E+02     0.14628829E+01     0.99983901E-01     0.12000000E+02    -0.12519233E+00     0.13678189E-01     0.50000001E-01     0.95441841E-01     140     0.35346884E-01
 0.17000000E+02     0.14553688E+01     0.11412446E+00     0.12000000E+02    -0.13149378E+00     0.12070306E-01     0.50000001E-01     0.10975828E+00     141     0.40752005E-01
 0.18000000E+02     0.14629383E+01     0.12618181E+00     0.12000000E+02    -0.13813013E+00     0.11191291E-01     0.50000001E-01     0.12195917E+00     141     0.40752005E-01
 0.18999998E+02     0.14833378E+01     0.13883106E+00     0.12000000E+02    -0.14826454E+00     0.93134940E-02     0.60924447E+00     0.13537291E+00     142     0.46722930E-01
 0.20000000E+02     0.14990724E+01     0.14952171E+00     0.12000000E+02    -0.15611899E+00     0.86701885E-02     0.61577028E+00     0.14617994E+00     142     0.46722930E-01
