  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_36                
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.80202770E+00     0.13979083E+00     0.13000000E+02     0.49230657E-02     0.49205479E+00     0.10254031E+00     0.13641968E+00      86     0.39184451E-01
-0.18000000E+02    -0.74548465E+00     0.12236705E+00     0.13000000E+02    -0.79249218E-02     0.47049338E+00     0.13576528E+00     0.11902621E+00      88     0.32386273E-01
-0.16000002E+02    -0.79087156E+00     0.94381124E-01     0.13000000E+02    -0.19813975E-01     0.45371893E+00     0.21233183E+00     0.91289319E-01      89     0.29373115E-01
-0.15000001E+02    -0.80268562E+00     0.81166349E-01     0.13000000E+02    -0.25430355E-01     0.44579905E+00     0.23936623E+00     0.78134753E-01      90     0.26586706E-01
-0.14000001E+02    -0.80383724E+00     0.69514483E-01     0.13000000E+02    -0.28603084E-01     0.43700302E+00     0.25797734E+00     0.66458225E-01      91     0.24007227E-01
-0.13000001E+02    -0.81327534E+00     0.57292864E-01     0.13000000E+02    -0.31549510E-01     0.43071684E+00     0.27265117E+00     0.54187875E-01      92     0.21617204E-01
-0.11000001E+02    -0.86544222E+00     0.33598229E-01     0.13000000E+02    -0.34791600E-01     0.41778013E+00     0.29969713E+00     0.30352205E-01      94     0.17346526E-01
-0.10000001E+02    -0.10707953E+01     0.82846815E-02     0.13000000E+02    -0.46664588E-01     0.41552404E+00     0.31416547E+00     0.45496942E-02      93     0.19401396E-01
-0.90000000E+01    -0.93541533E+00     0.77417684E-02     0.13000000E+02    -0.53216200E-01     0.40586197E+00     0.32101178E+00     0.39529204E-02      95     0.15440987E-01
-0.80000010E+01    -0.80029052E+00     0.74340492E-02     0.13000000E+02    -0.59046440E-01     0.39733765E+00     0.32610464E+00     0.35867144E-02      97     0.12039479E-01
-0.70000014E+01    -0.66483277E+00     0.71604829E-02     0.13000000E+02    -0.64742282E-01     0.38913068E+00     0.33020943E+00     0.32651688E-02     100     0.78485301E-02
-0.60000000E+01    -0.52943254E+00     0.70165494E-02     0.13000000E+02    -0.70069075E-01     0.38173002E+00     0.33319113E+00     0.30700373E-02     102     0.55969912E-02
-0.50000010E+01    -0.39377707E+00     0.68563735E-02     0.13000000E+02    -0.75383566E-01     0.37471485E+00     0.33731905E+00     0.28710025E-02     105     0.29590311E-02
-0.40000014E+01    -0.25837043E+00     0.67711920E-02     0.13000000E+02    -0.80450438E-01     0.36804426E+00     0.34059235E+00     0.27419697E-02     107     0.16668191E-02
-0.30000000E+01    -0.12283913E+00     0.66905799E-02     0.13000000E+02    -0.85420251E-01     0.36213702E+00     0.34460902E+00     0.26344671E-02     109     0.73814526E-03
-0.20000007E+01     0.12177516E-01     0.66585923E-02     0.13000000E+02    -0.90189457E-01     0.35560831E+00     0.34840971E+00     0.25681905E-02     112     0.39577299E-04
-0.10000012E+01     0.14713217E+00     0.66420496E-02     0.13000000E+02    -0.94806790E-01     0.35018003E+00     0.35220486E+00     0.25308090E-02     114     0.53526961E-04
 0.00000000E+00     0.28145850E+00     0.66567538E-02     0.13000000E+02    -0.99237099E-01     0.34434435E+00     0.35634610E+00     0.25260593E-02     116     0.42869442E-03
 0.99999946E+00     0.41551098E+00     0.66897017E-02     0.13000000E+02    -0.10348227E+00     0.33962286E+00     0.36024213E+00     0.25456054E-02     118     0.11853026E-02
 0.19999989E+01     0.54875958E+00     0.67494791E-02     0.13000000E+02    -0.10752020E+00     0.33435610E+00     0.36466360E+00     0.25985660E-02     120     0.23490114E-02
 0.29999983E+01     0.68146902E+00     0.68301642E-02     0.13000000E+02    -0.11133999E+00     0.32987797E+00     0.36878693E+00     0.26745531E-02     122     0.39339904E-02
 0.39999995E+01     0.81304884E+00     0.69438051E-02     0.13000000E+02    -0.11489896E+00     0.32485846E+00     0.37349313E+00     0.27898517E-02     124     0.59523312E-02
 0.49999990E+01     0.94297051E+00     0.71248147E-02     0.13000000E+02    -0.11807159E+00     0.31698567E+00     0.37796932E+00     0.29503191E-02     126     0.84180404E-02
 0.60000000E+01     0.10715091E+01     0.73335753E-02     0.13000000E+02    -0.12093854E+00     0.30874443E+00     0.38282087E+00     0.31504468E-02     128     0.11350263E-01
 0.69999981E+01     0.11977106E+01     0.76141944E-02     0.13000000E+02    -0.12332501E+00     0.29874495E+00     0.38817766E+00     0.34110551E-02     130     0.14776225E-01
 0.79999990E+01     0.13214027E+01     0.79557486E-02     0.13000000E+02    -0.12520015E+00     0.28789929E+00     0.39267576E+00     0.37296256E-02     132     0.18733671E-01
 0.90000000E+01     0.14389116E+01     0.84909433E-02     0.13000000E+02    -0.12598912E+00     0.27076107E+00     0.39858878E+00     0.42060646E-02     134     0.23273408E-01
 0.99999981E+01     0.15231435E+01     0.10120982E-01     0.13000000E+02    -0.12118399E+00     0.21744496E+00     0.40291634E+00     0.55393470E-02     136     0.28462656E-01
 0.10999999E+02     0.15186367E+01     0.13553982E-01     0.13000000E+02    -0.10212010E+00     0.14575204E+00     0.40785274E+00     0.86186845E-02     136     0.28462656E-01
 0.12000000E+02     0.15095382E+01     0.18660475E-01     0.13000000E+02    -0.88115402E-01     0.11225773E+00     0.41148394E+00     0.13669637E-01     137     0.31326748E-01
 0.12999998E+02     0.13802624E+01     0.37145834E-01     0.13000000E+02    -0.80871679E-01     0.10353298E+00     0.41430980E+00     0.32579809E-01     137     0.31326748E-01
 0.13999999E+02     0.10701580E+01     0.76127984E-01     0.13000000E+02    -0.80940649E-01     0.10657199E+00     0.41237971E+00     0.72312996E-01     136     0.28462656E-01
 0.15000001E+02     0.99992144E+00     0.97652979E-01     0.13000000E+02    -0.85461035E-01     0.94332851E-01     0.41524795E+00     0.94032645E-01     136     0.28462656E-01
 0.17000000E+02     0.10505958E+01     0.11742266E+00     0.13000000E+02    -0.10073552E+00     0.74175432E-01     0.42365527E+00     0.11385639E+00     138     0.34386966E-01
 0.18000000E+02     0.10738329E+01     0.12783471E+00     0.13000000E+02    -0.10705819E+00     0.67313105E-01     0.42836997E+00     0.12433098E+00     139     0.37657287E-01
 0.18999998E+02     0.11086673E+01     0.13646339E+00     0.13000000E+02    -0.11299933E+00     0.63151188E-01     0.43410507E+00     0.13300768E+00     140     0.41152816E-01
 0.20000000E+02     0.11459838E+01     0.14455988E+00     0.13000000E+02    -0.11913430E+00     0.59179503E-01     0.43935806E+00     0.14115901E+00     141     0.44890042E-01
