1.000000e+00  3.895697e-03
9.841340e-01  7.610892e-03
9.682721e-01  1.140094e-02
9.524181e-01  1.520451e-02
9.365761e-01  1.898024e-02
9.207500e-01  2.270173e-02
9.049440e-01  2.635349e-02
8.891618e-01  2.992757e-02
8.734075e-01  3.342097e-02
8.576852e-01  3.683365e-02
8.419986e-01  4.016701e-02
8.263518e-01  4.342291e-02
8.107488e-01  4.660296e-02
7.951933e-01  4.970816e-02
7.796895e-01  5.273875e-02
7.642411e-01  5.569428e-02
7.488520e-01  5.857368e-02
7.335262e-01  6.137553e-02
7.182674e-01  6.409829e-02
7.030796e-01  6.674055e-02
6.879666e-01  6.930124e-02
6.729320e-01  7.177985e-02
6.579799e-01  7.417650e-02
6.431138e-01  7.649209e-02
6.283375e-01  7.872825e-02
6.136549e-01  8.088733e-02
5.990695e-01  8.297226e-02
5.845850e-01  8.498643e-02
5.702051e-01  8.693349e-02
5.559334e-01  8.881713e-02
5.417735e-01  9.064087e-02
5.277289e-01  9.240780e-02
5.138033e-01  9.412040e-02
5.000000e-01  9.578030e-02
4.863226e-01  9.738813e-02
4.727745e-01  9.894338e-02
4.593592e-01  1.004443e-01
4.460799e-01  1.018878e-01
4.329401e-01  1.032696e-01
4.199431e-01  1.045842e-01
4.070921e-01  1.058248e-01
3.943903e-01  1.069836e-01
3.818410e-01  1.080523e-01
3.694473e-01  1.090217e-01
3.572124e-01  1.098822e-01
3.451393e-01  1.106242e-01
3.332310e-01  1.112383e-01
3.214906e-01  1.117155e-01
3.099210e-01  1.120474e-01
2.985251e-01  1.122265e-01
2.873058e-01  1.122465e-01
2.762660e-01  1.121026e-01
2.654083e-01  1.117911e-01
2.547356e-01  1.113103e-01
2.442504e-01  1.106600e-01
2.339556e-01  1.098416e-01
2.238535e-01  1.088584e-01
2.139469e-01  1.077151e-01
2.042382e-01  1.064181e-01
1.947297e-01  1.049751e-01
1.854240e-01  1.033948e-01
1.763234e-01  1.016872e-01
1.674301e-01  9.986286e-02
1.587465e-01  9.793279e-02
1.502746e-01  9.590834e-02
1.420166e-01  9.380081e-02
1.339746e-01  9.162123e-02
1.261506e-01  8.938011e-02
1.185466e-01  8.708726e-02
1.111646e-01  8.475153e-02
1.040062e-01  8.238072e-02
9.707346e-02  7.998140e-02
9.036800e-02  7.755882e-02
8.389154e-02  7.511690e-02
7.764571e-02  7.265816e-02
7.163207e-02  7.018380e-02
6.585214e-02  6.769375e-02
6.030738e-02  6.518675e-02
5.499918e-02  6.266052e-02
4.992888e-02  6.011190e-02
4.509776e-02  5.753704e-02
4.050703e-02  5.493163e-02
3.615784e-02  5.229106e-02
3.205130e-02  4.961070e-02
2.818843e-02  4.688608e-02
2.457021e-02  4.411311e-02
2.119755e-02  4.128826e-02
1.807130e-02  3.840877e-02
1.519225e-02  3.547275e-02
1.256111e-02  3.247935e-02
