1.000000e+00  1.549768e-02
9.841340e-01  1.954131e-02
9.682721e-01  2.337982e-02
9.524181e-01  2.707830e-02
9.365761e-01  3.068367e-02
9.207500e-01  3.422854e-02
9.049440e-01  3.773450e-02
8.891618e-01  4.121480e-02
8.734075e-01  4.467655e-02
8.576852e-01  4.812252e-02
8.419986e-01  5.155249e-02
8.263518e-01  5.496432e-02
8.107488e-01  5.835470e-02
7.951933e-01  6.171970e-02
7.796895e-01  6.505508e-02
7.642411e-01  6.835652e-02
7.488520e-01  7.161963e-02
7.335262e-01  7.484003e-02
7.182674e-01  7.801321e-02
7.030796e-01  8.113451e-02
6.879666e-01  8.419897e-02
6.729320e-01  8.720130e-02
6.579799e-01  9.013575e-02
6.431138e-01  9.299613e-02
6.283375e-01  9.577574e-02
6.136549e-01  9.846744e-02
5.990695e-01  1.010637e-01
5.845850e-01  1.035566e-01
5.702051e-01  1.059381e-01
5.559334e-01  1.082001e-01
5.417735e-01  1.103345e-01
5.277289e-01  1.123335e-01
5.138033e-01  1.141897e-01
5.000000e-01  1.158963e-01
4.863226e-01  1.174471e-01
4.727745e-01  1.188369e-01
4.593592e-01  1.200612e-01
4.460799e-01  1.211169e-01
4.329401e-01  1.220017e-01
4.199431e-01  1.227144e-01
4.070921e-01  1.232553e-01
3.943903e-01  1.236254e-01
3.818410e-01  1.238269e-01
3.694473e-01  1.238632e-01
3.572124e-01  1.237382e-01
3.451393e-01  1.234568e-01
3.332310e-01  1.230244e-01
3.214906e-01  1.224472e-01
3.099210e-01  1.217313e-01
2.985251e-01  1.208835e-01
2.873058e-01  1.199102e-01
2.762660e-01  1.188181e-01
2.654083e-01  1.176135e-01
2.547356e-01  1.163026e-01
2.442504e-01  1.148911e-01
2.339556e-01  1.133844e-01
2.238535e-01  1.117872e-01
2.139469e-01  1.101039e-01
2.042382e-01  1.083383e-01
1.947297e-01  1.064938e-01
1.854240e-01  1.045731e-01
1.763234e-01  1.025789e-01
1.674301e-01  1.005132e-01
1.587465e-01  9.837790e-02
1.502746e-01  9.617463e-02
1.420166e-01  9.390500e-02
1.339746e-01  9.157059e-02
1.261506e-01  8.917307e-02
1.185466e-01  8.671426e-02
1.111646e-01  8.419623e-02
1.040062e-01  8.162135e-02
9.707346e-02  7.899231e-02
9.036800e-02  7.631223e-02
8.389154e-02  7.358459e-02
7.764571e-02  7.081328e-02
7.163207e-02  6.800259e-02
6.585214e-02  6.515712e-02
6.030738e-02  6.228180e-02
5.499918e-02  5.938180e-02
4.992888e-02  5.646243e-02
4.509776e-02  5.352910e-02
4.050703e-02  5.058717e-02
3.615784e-02  4.764192e-02
3.205130e-02  4.469840e-02
2.818843e-02  4.176135e-02
2.457021e-02  3.883512e-02
2.119755e-02  3.592355e-02
1.807130e-02  3.302995e-02
1.519225e-02  3.015698e-02
1.256111e-02  2.730666e-02
1.017856e-02  2.448026e-02
8.045187e-03  2.167839e-02
6.161536e-03  1.890091e-02
4.528077e-03  1.614701e-02
3.145224e-03  1.341523e-02
2.013324e-03  1.070352e-02
1.132661e-03  8.009298e-03
5.034576e-04  5.329569e-03
1.258723e-04  2.660992e-03
0.000000e+00  0.000000e+00
1.258723e-04  -2.716750e-03
5.034576e-04  -5.439873e-03
1.132661e-03  -8.171774e-03
2.013324e-03  -1.091473e-02
3.145224e-03  -1.367082e-02
4.528077e-03  -1.644189e-02
6.161536e-03  -1.922947e-02
8.045187e-03  -2.203475e-02
1.017856e-02  -2.485855e-02
1.256111e-02  -2.770126e-02
1.519225e-02  -3.056284e-02
1.807130e-02  -3.344281e-02
2.119755e-02  -3.634023e-02
2.457021e-02  -3.925369e-02
2.818843e-02  -4.218136e-02
3.205130e-02  -4.512098e-02
3.615784e-02  -4.806987e-02
4.050703e-02  -5.102496e-02
4.509776e-02  -5.398284e-02
4.992888e-02  -5.693977e-02
5.499918e-02  -5.989170e-02
6.030738e-02  -6.283433e-02
6.585214e-02  -6.576311e-02
7.163207e-02  -6.867327e-02
7.764571e-02  -7.155983e-02
8.389154e-02  -7.441766e-02
9.036800e-02  -7.724142e-02
9.707346e-02  -8.002563e-02
1.040062e-01  -8.276461e-02
1.111646e-01  -8.545255e-02
1.185466e-01  -8.808342e-02
1.261506e-01  -9.065102e-02
1.339746e-01  -9.314892e-02
1.420166e-01  -9.557048e-02
1.502746e-01  -9.790881e-02
1.587465e-01  -1.001568e-01
1.674301e-01  -1.023070e-01
1.763234e-01  -1.043519e-01
1.854240e-01  -1.062834e-01
1.947297e-01  -1.080934e-01
2.042382e-01  -1.097735e-01
2.139469e-01  -1.113151e-01
2.238535e-01  -1.127095e-01
2.339556e-01  -1.139477e-01
2.442504e-01  -1.150209e-01
2.547356e-01  -1.159202e-01
2.654083e-01  -1.166367e-01
2.762660e-01  -1.171620e-01
2.873058e-01  -1.174876e-01
2.985251e-01  -1.176057e-01
3.099210e-01  -1.175090e-01
3.214906e-01  -1.171905e-01
3.332310e-01  -1.166442e-01
3.451393e-01  -1.158649e-01
3.572124e-01  -1.148482e-01
3.694473e-01  -1.135907e-01
3.818410e-01  -1.120901e-01
3.943903e-01  -1.103453e-01
4.070921e-01  -1.083563e-01
4.199431e-01  -1.061245e-01
4.329401e-01  -1.036524e-01
4.460799e-01  -1.009439e-01
4.593592e-01  -9.800422e-02
4.727745e-01  -9.484006e-02
4.863226e-01  -9.145930e-02
5.000000e-01  -8.787129e-02
5.138033e-01  -8.408675e-02
5.277289e-01  -8.011781e-02
5.417735e-01  -7.597810e-02
5.559334e-01  -7.168275e-02
5.702051e-01  -6.724850e-02
5.845850e-01  -6.269377e-02
5.990695e-01  -5.803884e-02
6.136549e-01  -5.330595e-02
6.283375e-01  -4.851947e-02
6.431138e-01  -4.370613e-02
6.579799e-01  -3.889516e-02
6.729320e-01  -3.411852e-02
6.879666e-01  -2.941108e-02
7.030796e-01  -2.481073e-02
7.182674e-01  -2.035852e-02
7.335262e-01  -1.609862e-02
7.488520e-01  -1.207827e-02
7.642411e-01  -8.347486e-03
