  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-301                      
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20500000E+02    -0.94420701E+00     0.14328562E+00     0.18000000E+02     0.30459829E-01     0.50000001E-01     0.22115713E-01     0.13905177E+00      91     0.45744173E-01
-0.20000002E+02    -0.86307329E+00     0.14634793E+00     0.18000000E+02     0.31591997E-01     0.50000001E-01     0.51996124E-03     0.14195873E+00      92     0.42024657E-01
-0.17500000E+02    -0.85491568E+00     0.11242329E+00     0.18000000E+02     0.64853365E-02     0.50000001E-01     0.27771315E-01     0.10789402E+00      94     0.35139605E-01
-0.15000001E+02    -0.76900566E+00     0.90652123E-01     0.18000000E+02    -0.10481136E-01     0.50000001E-01     0.43089475E-01     0.85989900E-01      96     0.29004369E-01
-0.14500000E+02    -0.76177394E+00     0.86112194E-01     0.18000000E+02    -0.12755144E-01     0.50000001E-01     0.46787638E-01     0.81403732E-01      97     0.26221955E-01
-0.14000001E+02    -0.75855136E+00     0.81105776E-01     0.18000000E+02    -0.15143778E-01     0.50000001E-01     0.50000001E-01     0.76338470E-01      97     0.26221955E-01
-0.13500001E+02    -0.73427379E+00     0.78468904E-01     0.18000000E+02    -0.16660798E-01     0.50000001E-01     0.50000001E-01     0.73657729E-01      98     0.23626581E-01
-0.12000000E+02    -0.68459600E+00     0.60191568E-01     0.18000000E+02    -0.21382231E-01     0.50000001E-01     0.50000001E-01     0.55198699E-01     100     0.18963743E-01
-0.11500001E+02    -0.66426980E+00     0.56365147E-01     0.18000000E+02    -0.22943782E-01     0.50000001E-01     0.50000001E-01     0.51321238E-01     100     0.18963743E-01
-0.11000001E+02    -0.64362782E+00     0.53073637E-01     0.18000000E+02    -0.24383601E-01     0.50000001E-01     0.50000001E-01     0.47979295E-01     101     0.16876658E-01
-0.10500001E+02    -0.62254828E+00     0.51196925E-01     0.18000000E+02    -0.25701704E-01     0.50000001E-01     0.50000001E-01     0.46053220E-01     102     0.14939641E-01
-0.10000001E+02    -0.59523469E+00     0.49384773E-01     0.18000000E+02    -0.26752632E-01     0.50000001E-01     0.50000001E-01     0.44204079E-01     102     0.14939641E-01
-0.95000010E+01    -0.57223338E+00     0.47017042E-01     0.18000000E+02    -0.27855257E-01     0.50000001E-01     0.50000001E-01     0.41791301E-01     103     0.13144000E-01
-0.90000000E+01    -0.54946357E+00     0.44494610E-01     0.18000000E+02    -0.28879335E-01     0.50000001E-01     0.50000001E-01     0.39223887E-01     104     0.11481632E-01
-0.85000019E+01    -0.52651983E+00     0.41947011E-01     0.18000000E+02    -0.29805012E-01     0.50000001E-01     0.50000001E-01     0.36632448E-01     104     0.11481632E-01
-0.80000010E+01    -0.50346553E+00     0.39413892E-01     0.18000000E+02    -0.30611455E-01     0.50000001E-01     0.50000001E-01     0.34056637E-01     105     0.99455975E-02
-0.75000005E+01    -0.48042089E+00     0.36879923E-01     0.18000000E+02    -0.31285115E-01     0.50000001E-01     0.50000001E-01     0.31481199E-01     106     0.85317688E-02
-0.70000014E+01    -0.45774174E+00     0.34391891E-01     0.18000000E+02    -0.31795517E-01     0.50000001E-01     0.50000001E-01     0.28952941E-01     106     0.85317688E-02
-0.65000010E+01    -0.43621963E+00     0.31887639E-01     0.18000000E+02    -0.32074958E-01     0.50000001E-01     0.50000001E-01     0.26409226E-01     107     0.72389408E-02
-0.60000000E+01    -0.41753381E+00     0.29310508E-01     0.18000000E+02    -0.32005761E-01     0.50000001E-01     0.50000001E-01     0.23792289E-01     108     0.60667722E-02
