  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-301                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.17000002E+02    -0.10202718E+01     0.88248670E-01     0.18000000E+02    -0.22435714E-02     0.65670472E+00     0.99864230E-01     0.85205078E-01      93     0.38489506E-01
-0.15000001E+02    -0.99095410E+00     0.75389765E-01     0.18000000E+02    -0.12668679E-01     0.58487272E+00     0.12310346E+00     0.72110705E-01      95     0.31977188E-01
-0.14500000E+02    -0.99637729E+00     0.72301298E-01     0.18000000E+02    -0.14328468E-01     0.57325757E+00     0.13581111E+00     0.69013461E-01      95     0.31977188E-01
-0.14000001E+02    -0.99242246E+00     0.70397705E-01     0.18000000E+02    -0.15788505E-01     0.56159461E+00     0.14397164E+00     0.67079216E-01      95     0.31977188E-01
-0.13500001E+02    -0.99240416E+00     0.68465777E-01     0.18000000E+02    -0.17367281E-01     0.54742807E+00     0.15056661E+00     0.65086447E-01      96     0.29004369E-01
-0.13000001E+02    -0.98650855E+00     0.66272125E-01     0.18000000E+02    -0.18464748E-01     0.53401488E+00     0.15903516E+00     0.62861413E-01      96     0.29004369E-01
-0.12500001E+02    -0.97444785E+00     0.63666478E-01     0.18000000E+02    -0.19416230E-01     0.52351516E+00     0.16432284E+00     0.60217064E-01      97     0.26221955E-01
-0.12000000E+02    -0.98800099E+00     0.58346473E-01     0.18000000E+02    -0.20080246E-01     0.51504612E+00     0.17812659E+00     0.54890927E-01      97     0.26221955E-01
-0.11500001E+02    -0.97917736E+00     0.53565640E-01     0.18000000E+02    -0.20567326E-01     0.50542331E+00     0.18593596E+00     0.50083898E-01      98     0.23626581E-01
-0.10500001E+02    -0.99002135E+00     0.32625910E-01     0.18000000E+02    -0.19751133E-01     0.48338065E+00     0.19890751E+00     0.29022412E-01      98     0.23626581E-01
-0.10000001E+02    -0.10378666E+01     0.25587127E-01     0.18000000E+02    -0.15349183E-01     0.47674218E+00     0.20327109E+00     0.21893227E-01      99     0.21210393E-01
-0.95000010E+01    -0.99769861E+00     0.20567996E-01     0.18000000E+02    -0.22186346E-01     0.46380186E+00     0.21192512E+00     0.16822141E-01      99     0.21210393E-01
-0.90000000E+01    -0.92383122E+00     0.17362285E-01     0.18000000E+02    -0.31344157E-01     0.44969904E+00     0.22135416E+00     0.13588494E-01     100     0.18963743E-01
-0.85000019E+01    -0.84108716E+00     0.15036192E-01     0.18000000E+02    -0.40548492E-01     0.43780750E+00     0.22953156E+00     0.11236089E-01     101     0.16876658E-01
