  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-211                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.11189013E+01     0.10565446E+00     0.12000000E+02     0.14402902E-01     0.10000000E+01     0.39765329E-03     0.10322727E+00      95     0.63184075E-01
-0.19000002E+02    -0.11107029E+01     0.92477366E-01     0.12000000E+02     0.52500037E-02     0.10000000E+01     0.40090084E-03     0.89899004E-01      96     0.57456933E-01
-0.18000000E+02    -0.10954630E+01     0.81100717E-01     0.12000000E+02    -0.17733140E-02     0.78903991E+00     0.40141508E-03     0.77842347E-01      96     0.57456933E-01
-0.17500000E+02    -0.10749108E+01     0.81295446E-01     0.12000000E+02    -0.57888194E-02     0.75429046E+00     0.40319061E-03     0.77914067E-01      97     0.52015904E-01
-0.17000002E+02    -0.10688387E+01     0.77175140E-01     0.12000000E+02    -0.82525350E-02     0.73043919E+00     0.40416460E-03     0.73674783E-01      97     0.52015904E-01
-0.16500000E+02    -0.10630848E+01     0.73430441E-01     0.12000000E+02    -0.10616055E-01     0.71410757E+00     0.40542884E-03     0.69828831E-01      97     0.52015904E-01
-0.16000002E+02    -0.10541956E+01     0.70469275E-01     0.12000000E+02    -0.12669235E-01     0.69533157E+00     0.40525643E-03     0.66764645E-01      98     0.46883687E-01
-0.80000010E+01    -0.64270496E+00     0.10488329E-01     0.12000000E+02    -0.57901323E-01     0.49198532E+00     0.13931310E-01     0.56384732E-02     106     0.17406298E-01
-0.75000005E+01    -0.57814187E+00     0.99284993E-02     0.12000000E+02    -0.60480472E-01     0.48122585E+00     0.16972303E-01     0.50703222E-02     107     0.15044102E-01
-0.70000014E+01    -0.51372755E+00     0.94247144E-02     0.12000000E+02    -0.62881432E-01     0.47222888E+00     0.21908715E-01     0.45746421E-02     108     0.12913344E-01
-0.65000010E+01    -0.44948167E+00     0.89853965E-02     0.12000000E+02    -0.65113381E-01     0.46265706E+00     0.28755607E-01     0.41483482E-02     108     0.12913344E-01
-0.60000000E+01    -0.38491690E+00     0.85266195E-02     0.12000000E+02    -0.67386337E-01     0.45484358E+00     0.42426486E-01     0.37346920E-02     109     0.10978207E-01
-0.55000014E+01    -0.31958294E+00     0.79887221E-02     0.12000000E+02    -0.69897249E-01     0.44603029E+00     0.72449006E-01     0.32933978E-02     110     0.92088375E-02
-0.50000010E+01    -0.25295964E+00     0.72931587E-02     0.12000000E+02    -0.72838128E-01     0.43756229E+00     0.13040073E+00     0.27868371E-02     111     0.75914040E-02
-0.45000000E+01    -0.18574822E+00     0.65482408E-02     0.12000000E+02    -0.75921305E-01     0.43044901E+00     0.20863616E+00     0.22947229E-02     112     0.61257072E-02
-0.40000014E+01    -0.11812402E+00     0.57787751E-02     0.12000000E+02    -0.79086438E-01     0.42316571E+00     0.30507022E+00     0.18377011E-02     113     0.48155636E-02
-0.35000007E+01    -0.52425001E-01     0.53269700E-02     0.12000000E+02    -0.81484653E-01     0.41675198E+00     0.37781596E+00     0.16017198E-02     114     0.36686435E-02
-0.30000000E+01     0.10885193E-01     0.52416665E-02     0.12000000E+02    -0.82978606E-01     0.41064075E+00     0.40017569E+00     0.15524775E-02     115     0.26926829E-02
-0.25000012E+01     0.73587760E-01     0.52424897E-02     0.12000000E+02    -0.84239580E-01     0.40434098E+00     0.40764809E+00     0.15412755E-02     116     0.18817884E-02
-0.20000007E+01     0.13625605E+00     0.52554645E-02     0.12000000E+02    -0.85504510E-01     0.39777285E+00     0.41487056E+00     0.15408411E-02     117     0.12315592E-02
-0.15000000E+01     0.19881949E+00     0.52807718E-02     0.12000000E+02    -0.86737663E-01     0.39200547E+00     0.42097226E+00     0.15522728E-02     118     0.73544716E-03
-0.10000012E+01     0.26125425E+00     0.53196377E-02     0.12000000E+02    -0.87931968E-01     0.38608268E+00     0.42621958E+00     0.15735743E-02     119     0.34854238E-03
-0.50000060E+00     0.32370031E+00     0.53635235E-02     0.12000000E+02    -0.89150600E-01     0.38028434E+00     0.43197346E+00     0.16051915E-02     119     0.34854238E-03
 0.00000000E+00     0.38603479E+00     0.54091867E-02     0.12000000E+02    -0.90331979E-01     0.37501562E+00     0.43787587E+00     0.16433916E-02     120     0.00000000E+00
 0.49999887E+00     0.44825497E+00     0.54767476E-02     0.12000000E+02    -0.91508262E-01     0.36912000E+00     0.44282812E+00     0.16960567E-02     120     0.00000000E+00
 0.99999946E+00     0.51038921E+00     0.55441041E-02     0.12000000E+02    -0.92657715E-01     0.36356622E+00     0.44775361E+00     0.17538955E-02     121     0.38640472E-03
 0.14999983E+01     0.57243037E+00     0.56210486E-02     0.12000000E+02    -0.93805589E-01     0.35793000E+00     0.45288876E+00     0.18235056E-02     122     0.82314468E-03
 0.19999989E+01     0.63428700E+00     0.57186680E-02     0.12000000E+02    -0.94923303E-01     0.35167027E+00     0.45751604E+00     0.19053381E-02     123     0.13984459E-02
 0.24999995E+01     0.69582522E+00     0.58656177E-02     0.12000000E+02    -0.96019872E-01     0.33815923E+00     0.46183428E+00     0.20126221E-02     124     0.21499037E-02
 0.29999983E+01     0.75710088E+00     0.60353526E-02     0.12000000E+02    -0.97071171E-01     0.32531446E+00     0.46542218E+00     0.21351883E-02     125     0.30721342E-02
 0.34999990E+01     0.81822681E+00     0.62200138E-02     0.12000000E+02    -0.98122470E-01     0.31206396E+00     0.46981668E+00     0.22777212E-02     126     0.41653467E-02
 0.39999995E+01     0.87840003E+00     0.65396950E-02     0.12000000E+02    -0.99069178E-01     0.28668225E+00     0.47347638E+00     0.24920213E-02     127     0.54269903E-02
 0.44999986E+01     0.93791497E+00     0.69413595E-02     0.12000000E+02    -0.99956192E-01     0.25567794E+00     0.47724739E+00     0.27621961E-02     128     0.68495362E-02
 0.49999990E+01     0.99455583E+00     0.77579850E-02     0.12000000E+02    -0.10056168E+00     0.19328031E+00     0.48091704E+00     0.32884250E-02     129     0.84384652E-02
 0.54999995E+01     0.10500160E+01     0.86546401E-02     0.12000000E+02    -0.10097262E+00     0.13429978E+00     0.48360285E+00     0.38929936E-02     130     0.10201980E-01
 0.60000000E+01     0.11034056E+01     0.97433068E-02     0.12000000E+02    -0.10111769E+00     0.69632187E-01     0.48763701E+00     0.46642772E-02     131     0.12153643E-01
 0.79999990E+01     0.13195761E+01     0.12717874E-01     0.12000000E+02    -0.10149614E+00     0.36279170E-03     0.50017118E+00     0.72863176E-02     134     0.19489508E-01
 0.85000000E+01     0.13733159E+01     0.13298774E-01     0.12000000E+02    -0.10153666E+00     0.35950504E-03     0.50280643E+00     0.78566279E-02     135     0.22577837E-01
 0.90000000E+01     0.14257699E+01     0.13937172E-01     0.12000000E+02    -0.10141023E+00     0.35720144E-03     0.50599658E+00     0.84881932E-02     135     0.22577837E-01
 0.94999971E+01     0.14766443E+01     0.14643480E-01     0.12000000E+02    -0.10108551E+00     0.35559133E-03     0.50913459E+00     0.91991238E-02     136     0.26043061E-01
 0.99999981E+01     0.15252910E+01     0.15447780E-01     0.12000000E+02    -0.10046319E+00     0.35425343E-03     0.51222610E+00     0.10011986E-01     137     0.29903248E-01
 0.10499999E+02     0.15709020E+01     0.16374774E-01     0.12000000E+02    -0.99435933E-01     0.35337210E-03     0.51444697E+00     0.10946695E-01     137     0.29903248E-01
 0.10999999E+02     0.16119449E+01     0.17486498E-01     0.12000000E+02    -0.97829208E-01     0.35234107E-03     0.51833373E+00     0.12084606E-01     138     0.34179065E-01
 0.11500000E+02     0.16320146E+01     0.19272055E-01     0.12000000E+02    -0.93083374E-01     0.35197005E-03     0.52101654E+00     0.13920580E-01     138     0.34179065E-01
 0.12000000E+02     0.16428792E+01     0.22904867E-01     0.12000000E+02    -0.89462101E-01     0.35145166E-03     0.52379268E+00     0.17647335E-01     139     0.38909506E-01
 0.12499997E+02     0.16441925E+01     0.28450292E-01     0.12000000E+02    -0.87179653E-01     0.35128984E-03     0.52579635E+00     0.23307882E-01     139     0.38909506E-01
 0.12999998E+02     0.16319972E+01     0.35259951E-01     0.12000000E+02    -0.85845903E-01     0.35110951E-03     0.52867001E+00     0.30265946E-01     139     0.38909506E-01
 0.13499999E+02     0.16051575E+01     0.42382699E-01     0.12000000E+02    -0.85083038E-01     0.35106792E-03     0.53078580E+00     0.37557635E-01     140     0.44129856E-01
 0.13999999E+02     0.15554453E+01     0.49736124E-01     0.12000000E+02    -0.84383115E-01     0.35111530E-03     0.53274494E+00     0.45113143E-01     140     0.44129856E-01
 0.14500000E+02     0.14957072E+01     0.55385806E-01     0.12000000E+02    -0.84108114E-01     0.35107831E-03     0.53388542E+00     0.50970279E-01     140     0.44129856E-01
 0.15000001E+02     0.14543859E+01     0.64956851E-01     0.12000000E+02    -0.85485563E-01     0.35103323E-03     0.53517324E+00     0.60710385E-01     140     0.44129856E-01
 0.15499998E+02     0.14287498E+01     0.73699176E-01     0.12000000E+02    -0.87926336E-01     0.35133492E-03     0.53654039E+00     0.69585055E-01     140     0.44129856E-01
 0.15999998E+02     0.14119854E+01     0.81761941E-01     0.12000000E+02    -0.90788297E-01     0.35100666E-03     0.53867805E+00     0.77771433E-01     140     0.44129856E-01
 0.16499998E+02     0.13979456E+01     0.89837015E-01     0.12000000E+02    -0.94281889E-01     0.35065759E-03     0.54155439E+00     0.85972250E-01     140     0.44129856E-01
 0.17000000E+02     0.13932573E+01     0.96954018E-01     0.12000000E+02    -0.97788773E-01     0.35079513E-03     0.54370654E+00     0.93179107E-01     140     0.44129856E-01
 0.17500000E+02     0.13872572E+01     0.10440429E+00     0.12000000E+02    -0.10187644E+00     0.35102051E-03     0.54577380E+00     0.10073067E+00     141     0.49851961E-01
 0.18000000E+02     0.13809487E+01     0.11184467E+00     0.12000000E+02    -0.10642572E+00     0.35058823E-03     0.54701596E+00     0.10827739E+00     141     0.49851961E-01
 0.18499998E+02     0.13819865E+01     0.11839120E+00     0.12000000E+02    -0.11072464E+00     0.35027269E-03     0.55104363E+00     0.11490864E+00     141     0.49851961E-01
 0.18999998E+02     0.13804598E+01     0.12552777E+00     0.12000000E+02    -0.11593536E+00     0.35071193E-03     0.55347544E+00     0.12214285E+00     141     0.49851961E-01
 0.19499998E+02     0.13784295E+01     0.13259642E+00     0.12000000E+02    -0.12142656E+00     0.34955490E-03     0.55596495E+00     0.12932083E+00     142     0.56058869E-01
 0.20000000E+02     0.13882117E+01     0.13833545E+00     0.12000000E+02    -0.12621966E+00     0.35091420E-03     0.55788231E+00     0.13510439E+00     142     0.56058869E-01
