  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-241                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.10212440E+01     0.12444283E+00     0.13000000E+02     0.24247320E-01     0.10000000E+01     0.19394413E-03     0.12201251E+00      96     0.53088360E-01
-0.16000002E+02    -0.98646820E+00     0.74545912E-01     0.13000000E+02    -0.66423216E-02     0.72186905E+00     0.11882517E-01     0.70990905E-01      99     0.39493605E-01
-0.15500001E+02    -0.96878195E+00     0.77231616E-01     0.13000000E+02    -0.96454378E-02     0.69815791E+00     0.13922626E-01     0.73604539E-01      99     0.39493605E-01
-0.15000001E+02    -0.96039432E+00     0.73722526E-01     0.13000000E+02    -0.11679077E-01     0.67905700E+00     0.15505712E-01     0.70008971E-01     100     0.35473943E-01
-0.14500000E+02    -0.94823539E+00     0.71231112E-01     0.13000000E+02    -0.13382714E-01     0.66384518E+00     0.16620858E-01     0.67445636E-01     100     0.35473943E-01
-0.14000001E+02    -0.93459475E+00     0.69431193E-01     0.13000000E+02    -0.14937458E-01     0.64653438E+00     0.18079860E-01     0.65573081E-01     100     0.35473943E-01
-0.13500001E+02    -0.92063284E+00     0.68112165E-01     0.13000000E+02    -0.16367190E-01     0.63269162E+00     0.19511048E-01     0.64193159E-01     101     0.31725138E-01
-0.13000001E+02    -0.90407765E+00     0.66639692E-01     0.13000000E+02    -0.17669052E-01     0.61582589E+00     0.20397231E-01     0.62645681E-01     101     0.31725138E-01
-0.12500001E+02    -0.89282680E+00     0.64497747E-01     0.13000000E+02    -0.18918443E-01     0.60283786E+00     0.23664718E-01     0.60453799E-01     102     0.28264049E-01
-0.12000000E+02    -0.87595630E+00     0.61834410E-01     0.13000000E+02    -0.20010918E-01     0.58775973E+00     0.24100447E-01     0.57718836E-01     102     0.28264049E-01
