9.999999999999998890e-01 1.150000000000015159e-03
9.841340361651920166e-01 3.346558236887504749e-03
9.682720665019324269e-01 5.630534041351010696e-03
9.524180841762578398e-01 8.056723410130438301e-03
9.365760803434354242e-01 1.065268592183051151e-02
9.207500431432115162e-01 1.342580316686528032e-02
9.049439566958173975e-01 1.636917178246732191e-02
8.891618000989889303e-01 1.946643052406934679e-02
8.734075464262507360e-01 2.269562468810944200e-02
8.576851617267149397e-01 2.603221293694165869e-02
8.419986040266501659e-01 2.945132134137792151e-02
8.263518223330695855e-01 3.292934744653359946e-02
8.107487556395898132e-01 3.644501359224434911e-02
7.951933319348093443e-01 3.997996379994468025e-02
7.796894672134594417e-01 4.351899249802936021e-02
7.642410644905727191e-01 4.704998642243123780e-02
7.488520128189207758e-01 5.056365342004046082e-02
7.335261863099650226e-01 5.405310381406272513e-02
7.182674431585703845e-01 5.751334166629446659e-02
7.030796246717250231e-01 6.094071488189314184e-02
6.879665543015128781e-01 6.433236482180713922e-02
6.729320366825783939e-01 6.768570807279698787e-02
6.579798566743311206e-01 7.099797541144377278e-02
6.431137784081281117e-01 7.426582590247352011e-02
6.283375443396724824e-01 7.748504758749298615e-02
6.136548743068714895e-01 8.065035042063704862e-02
5.990694645933862805e-01 8.375525204416651992e-02
5.845849869981135649e-01 8.679205270056185306e-02
5.702050879108284676e-01 8.975189205934382131e-02
5.559333873942259308e-01 9.262487798964269547e-02
5.417734782725895926e-01 9.540027530970091041e-02
5.277289252273172915e-01 9.806674125350381410e-02
5.138032638995313484e-01 1.006125937612878385e-01
5.000000000000001110e-01 1.030260986628818987e-01
4.863226084265935834e-01 1.052957623104314733e-01
4.727745323894976259e-01 1.074106171536735599e-01
4.593591825444023335e-01 1.093604890563510401e-01
4.460799361338897429e-01 1.111362367446645794e-01
4.329401361372292589e-01 1.127299555763196098e-01
4.199430904288018462e-01 1.141351397424768960e-01
4.070920709453594855e-01 1.153467989895164136e-01
3.943903128623333920e-01 1.163615279032751831e-01
3.818410137793947223e-01 1.171775276724486420e-01
3.694473329154774888e-01 1.177945819851676373e-01
3.572123903134606371e-01 1.182139902670741594e-01
3.451392660547150104e-01 1.184384628034231557e-01
3.332309994837083789e-01 1.184719833742522571e-01
3.214905884428678196e-01 1.183196458524221895e-01
3.099209885178879631e-01 1.179874717606238937e-01
2.985251122936787294e-01 1.174822160554638978e-01
2.873058286211370715e-01 1.168111684129856803e-01
2.762659618949298013e-01 1.159819570464724198e-01
2.654082913424666845e-01 1.150023616167307611e-01
2.547355503242452190e-01 1.138801411254235507e-01
2.442504256457417311e-01 1.126228818460058290e-01
2.339555568810219865e-01 1.112378693802384827e-01
2.238535357082431787e-01 1.097319878690068140e-01
2.139469052572124941e-01 1.081116482729906902e-01
2.042381594691679014e-01 1.063827465100791458e-01
1.947297424689413692e-01 1.045506511293761709e-01
1.854240479496642724e-01 1.026202191509197614e-01
1.763234185701672008e-01 1.005958377372955653e-01
1.674301453652287108e-01 9.848148851561869255e-02
1.587464671688187945e-01 9.628083065870847446e-02
1.502745700504856119e-01 9.399729828042893698e-02
1.420165867650229341e-01 9.163420731444893441e-02
1.339745962155614034e-01 8.919486683489119550e-02
1.261506229302150617e-01 8.668268974274793981e-02
1.185466365524179277e-01 8.410129787943011748e-02
1.111645513450765232e-01 8.145461692920652474e-02
1.040062257086641351e-01 7.874695692174223105e-02
9.707346171337882801e-02 7.598307472654756978e-02
9.036800464548166989e-02 7.316821562149812552e-02
8.389154256793041053e-02 7.030813179356273923e-02
7.764570589541863743e-02 6.740907646535912456e-02
7.163206698392743377e-02 6.447777320886932673e-02
6.585213973489323358e-02 6.152136087993977098e-02
6.030737921409157209e-02 5.854731545686139849e-02
5.499918128533154427e-02 5.556335086737843043e-02
4.992888225905456334e-02 5.257730161685521958e-02
4.509775855592612626e-02 4.959699066455098421e-02
4.050702638550263135e-02 4.663008651668045651e-02
3.615784144005795842e-02 4.368395389945819302e-02
3.205129860364375194e-02 4.076550263187086326e-02
2.818843167645834757e-02 3.788103942997309709e-02
2.457021311459295365e-02 3.503612733983935135e-02
2.119755378522125699e-02 3.223545731706983775e-02
1.807130273729329328e-02 2.948273615327881222e-02
1.519224698779197968e-02 2.678059450462368790e-02
1.256111132360571148e-02 2.413051821812481693e-02
1.017855811906731578e-02 2.153280549545303832e-02
8.045187169204659483e-03 1.898655170087668737e-02
6.161535538745877005e-03 1.648966283211456690e-02
4.528077426915411152e-03 1.403889785333087628e-02
3.145224048057615462e-03 1.162993926263023933e-02
2.013323528115562588e-03 9.257490456413533866e-03
1.132660816992037134e-03 6.915397683533583244e-03
5.034576168149174080e-04 4.596793675733091070e-03
1.258723261249317105e-04 2.294259417871494233e-03
0.000000000000000000e+00 0.000000000000000000e+00
1.258723261249317105e-04 -1.769520315668641737e-03
5.034576168149174080e-04 -3.533415815666214078e-03
1.132660816992037134e-03 -5.285936099229732697e-03
2.013323528115562588e-03 -7.021653521577347380e-03
3.145224048057615462e-03 -8.735611867653455057e-03
4.528077426915411152e-03 -1.042346017444827598e-02
6.161535538745877005e-03 -1.208156746650059128e-02
8.045187169204659483e-03 -1.370711475470765342e-02
1.017855811906731578e-02 -1.529816134709203329e-02
1.256111132360571148e-02 -1.685368331086712149e-02
1.519224698779197968e-02 -1.837358278433691428e-02
1.807130273729329328e-02 -1.985866773903903829e-02
2.119755378522125699e-02 -2.131060270988737945e-02
2.457021311459295365e-02 -2.273183191603879438e-02
2.818843167645834757e-02 -2.412547706015154975e-02
3.205129860364375194e-02 -2.549521289195908619e-02
3.615784144005795842e-02 -2.684512432878018509e-02
4.050702638550263135e-02 -2.817954951838052766e-02
