1.000000e+00  1.310000e-03
9.841340e-01  7.540411e-03
9.682721e-01  1.325359e-02
9.524181e-01  1.857387e-02
9.365761e-01  2.359861e-02
9.207500e-01  2.840309e-02
9.049440e-01  3.304484e-02
8.891618e-01  3.756721e-02
8.734075e-01  4.200242e-02
8.576852e-01  4.637397e-02
8.419986e-01  5.069872e-02
8.263518e-01  5.498841e-02
8.107488e-01  5.925093e-02
7.951933e-01  6.349119e-02
7.796895e-01  6.771183e-02
7.642411e-01  7.191363e-02
7.488520e-01  7.609589e-02
7.335262e-01  8.025652e-02
7.182674e-01  8.439221e-02
7.030796e-01  8.849843e-02
6.879666e-01  9.256945e-02
6.729320e-01  9.659836e-02
6.579799e-01  1.005770e-01
6.431138e-01  1.044962e-01
6.283375e-01  1.083455e-01
6.136549e-01  1.121134e-01
5.990695e-01  1.157877e-01
5.845850e-01  1.193552e-01
5.702051e-01  1.228023e-01
5.559334e-01  1.261149e-01
5.417735e-01  1.292789e-01
5.277289e-01  1.322801e-01
5.138033e-01  1.351048e-01
5.000000e-01  1.377396e-01
4.863226e-01  1.401723e-01
4.727745e-01  1.423914e-01
4.593592e-01  1.443868e-01
4.460799e-01  1.461495e-01
4.329401e-01  1.476723e-01
4.199431e-01  1.489494e-01
4.070921e-01  1.499770e-01
3.943903e-01  1.507525e-01
3.818410e-01  1.512755e-01
3.694473e-01  1.515470e-01
3.572124e-01  1.515697e-01
3.451393e-01  1.513478e-01
3.332310e-01  1.508868e-01
3.214906e-01  1.501935e-01
3.099210e-01  1.492759e-01
2.985251e-01  1.481428e-01
2.873058e-01  1.468038e-01
2.762660e-01  1.452689e-01
2.654083e-01  1.435489e-01
2.547356e-01  1.416546e-01
2.442504e-01  1.395967e-01
2.339556e-01  1.373864e-01
2.238535e-01  1.350343e-01
2.139469e-01  1.325509e-01
2.042382e-01  1.299464e-01
1.947297e-01  1.272305e-01
1.854240e-01  1.244127e-01
1.763234e-01  1.215019e-01
1.674301e-01  1.185064e-01
1.587465e-01  1.154344e-01
1.502746e-01  1.122934e-01
1.420166e-01  1.090906e-01
1.339746e-01  1.058329e-01
1.261506e-01  1.025268e-01
1.185466e-01  9.917869e-02
1.111646e-01  9.579463e-02
1.040062e-01  9.238057e-02
9.707346e-02  8.894233e-02
9.036800e-02  8.548561e-02
8.389154e-02  8.201605e-02
7.764571e-02  7.853920e-02
7.163207e-02  7.506054e-02
6.585214e-02  7.158545e-02
6.030738e-02  6.811919e-02
5.499918e-02  6.466687e-02
4.992888e-02  6.123340e-02
4.509776e-02  5.782341e-02
4.050703e-02  5.444126e-02
3.615784e-02  5.109089e-02
3.205130e-02  4.777580e-02
2.818843e-02  4.449903e-02
2.457021e-02  4.126300e-02
2.119755e-02  3.806954e-02
1.807130e-02  3.491981e-02
1.519225e-02  3.181428e-02
1.256111e-02  2.875268e-02
1.017856e-02  2.573403e-02
8.045187e-03  2.275659e-02
6.161536e-03  1.981792e-02
4.528077e-03  1.691491e-02
3.145224e-03  1.404381e-02
2.013324e-03  1.120029e-02
1.132661e-03  8.379534e-03
5.034576e-04  5.576303e-03
1.258723e-04  2.785048e-03
0.000000e+00  0.000000e+00
1.258723e-04  -2.317967e-03
5.034576e-04  -4.629062e-03
1.132661e-03  -6.926143e-03
2.013324e-03  -9.202192e-03
3.145224e-03  -1.145037e-02
4.528077e-03  -1.366409e-02
6.161536e-03  -1.583706e-02
8.045187e-03  -1.796335e-02
1.017856e-02  -2.003743e-02
1.256111e-02  -2.205426e-02
1.519225e-02  -2.400929e-02
1.807130e-02  -2.589854e-02
2.119755e-02  -2.771864e-02
2.457021e-02  -2.946685e-02
2.818843e-02  -3.114110e-02
3.205130e-02  -3.274001e-02
3.615784e-02  -3.426290e-02
4.050703e-02  -3.570982e-02
4.509776e-02  -3.708152e-02
4.992888e-02  -3.837946e-02
5.499918e-02  -3.960577e-02
6.030738e-02  -4.076325e-02
6.585214e-02  -4.185528e-02
7.163207e-02  -4.288579e-02
7.764571e-02  -4.385921e-02
8.389154e-02  -4.478034e-02
9.036800e-02  -4.565432e-02
9.707346e-02  -4.648648e-02
1.040062e-01  -4.728223e-02
1.111646e-01  -4.804699e-02
1.185466e-01  -4.878600e-02
1.261506e-01  -4.950422e-02
1.339746e-01  -5.020618e-02
1.420166e-01  -5.089585e-02
1.502746e-01  -5.157647e-02
1.587465e-01  -5.225047e-02
1.674301e-01  -5.291928e-02
1.763234e-01  -5.358324e-02
1.854240e-01  -5.424148e-02
1.947297e-01  -5.489184e-02
2.042382e-01  -5.553075e-02
2.139469e-01  -5.615324e-02
2.238535e-01  -5.675285e-02
2.339556e-01  -5.732165e-02
2.442504e-01  -5.785024e-02
2.547356e-01  -5.832783e-02
2.654083e-01  -5.874233e-02
2.762660e-01  -5.908042e-02
2.873058e-01  -5.932776e-02
2.985251e-01  -5.946913e-02
3.099210e-01  -5.948868e-02
3.214906e-01  -5.937017e-02
3.332310e-01  -5.909723e-02
3.451393e-01  -5.865370e-02
3.572124e-01  -5.802394e-02
3.694473e-01  -5.719316e-02
3.818410e-01  -5.614782e-02
3.943903e-01  -5.487597e-02
4.070921e-01  -5.336760e-02
4.199431e-01  -5.161506e-02
4.329401e-01  -4.961334e-02
4.460799e-01  -4.736045e-02
4.593592e-01  -4.485767e-02
4.727745e-01  -4.210986e-02
4.863226e-01  -3.912564e-02
5.000000e-01  -3.591753e-02
5.138033e-01  -3.250211e-02
5.277289e-01  -2.890000e-02
5.417735e-01  -2.513582e-02
5.559334e-01  -2.123810e-02
5.702051e-01  -1.723905e-02
5.845850e-01  -1.317428e-02
5.990695e-01  -9.082410e-03
6.136549e-01  -5.004637e-03
6.283375e-01  -9.841785e-04
6.431138e-01  2.934343e-03
6.579799e-01  6.705583e-03
6.729320e-01  1.028423e-02
6.879666e-01  1.362577e-02
7.030796e-01  1.668736e-02
7.182674e-01  1.942865e-02
7.335262e-01  2.181259e-02
7.488520e-01  2.380630e-02
7.642411e-01  2.538182e-02
7.796895e-01  2.651680e-02
7.951933e-01  2.719507e-02
8.107488e-01  2.740718e-02
8.263518e-01  2.715061e-02
8.419986e-01  2.642996e-02
8.576852e-01  2.525679e-02
8.734075e-01  2.364930e-02
8.891618e-01  2.163162e-02
9.049440e-01  1.923292e-02
9.207500e-01  1.648602e-02
9.365761e-01  1.342577e-02
9.524181e-01  1.008693e-02
9.682721e-01  6.501713e-03
9.841340e-01  2.696798e-03
1.000000e+00  -1.310000e-03
