  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-p-18                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.11776861E+01     0.88176303E-01     0.10000000E+02    -0.14280982E-01     0.61621845E+00     0.51886444E-02     0.85177749E-01     100     0.71220659E-01
-0.19000002E+02    -0.12525187E+01     0.62667899E-01     0.10000000E+02    -0.33468738E-01     0.60605377E+00     0.52752700E-02     0.59277628E-01     100     0.71220659E-01
-0.18500002E+02    -0.12846856E+01     0.52571289E-01     0.10000000E+02    -0.40280212E-01     0.59964985E+00     0.52968790E-02     0.48999693E-01     100     0.71220659E-01
-0.18000000E+02    -0.13108275E+01     0.44461641E-01     0.10000000E+02    -0.45056507E-01     0.59395164E+00     0.53395587E-02     0.40728353E-01     100     0.71220659E-01
-0.17500000E+02    -0.13335891E+01     0.37685242E-01     0.10000000E+02    -0.48303783E-01     0.58875024E+00     0.53941300E-02     0.33805143E-01     100     0.71220659E-01
-0.17000002E+02    -0.13457881E+01     0.32149170E-01     0.10000000E+02    -0.50616164E-01     0.58293903E+00     0.54453425E-02     0.28139245E-01     100     0.71220659E-01
-0.16500000E+02    -0.13456638E+01     0.27592929E-01     0.10000000E+02    -0.52579381E-01     0.57712072E+00     0.54873656E-02     0.23468113E-01     101     0.64184666E-01
-0.16000002E+02    -0.13337506E+01     0.24017215E-01     0.10000000E+02    -0.54212902E-01     0.57129514E+00     0.55389218E-02     0.19803401E-01     101     0.64184666E-01
-0.15500001E+02    -0.13134584E+01     0.21130865E-01     0.10000000E+02    -0.55727787E-01     0.56435269E+00     0.55693761E-02     0.16839009E-01     101     0.64184666E-01
-0.14500000E+02    -0.12524153E+01     0.16024446E-01     0.10000000E+02    -0.61324488E-01     0.55347151E+00     0.59212344E-02     0.11527959E-01     102     0.57354458E-01
-0.14000001E+02    -0.11938721E+01     0.14162309E-01     0.10000000E+02    -0.67230880E-01     0.54727513E+00     0.63557765E-02     0.95603392E-02     102     0.57354458E-01
-0.13500001E+02    -0.11379137E+01     0.13196837E-01     0.10000000E+02    -0.69211394E-01     0.54213232E+00     0.66687251E-02     0.85574333E-02     103     0.50751846E-01
-0.13000001E+02    -0.10806253E+01     0.12437519E-01     0.10000000E+02    -0.70836879E-01     0.53647178E+00     0.69494210E-02     0.77614575E-02     103     0.50751846E-01
-0.12500001E+02    -0.10223465E+01     0.11805387E-01     0.10000000E+02    -0.72283536E-01     0.53192484E+00     0.72016837E-02     0.71032550E-02     104     0.44410951E-01
-0.11500001E+02    -0.90383059E+00     0.10695333E-01     0.10000000E+02    -0.75070702E-01     0.52249378E+00     0.78467354E-02     0.59356559E-02     105     0.38381454E-01
-0.11000001E+02    -0.84370667E+00     0.10146437E-01     0.10000000E+02    -0.76518267E-01     0.51842117E+00     0.84695695E-02     0.53677764E-02     105     0.38381454E-01
-0.10500001E+02    -0.78316808E+00     0.96859988E-02     0.10000000E+02    -0.77892981E-01     0.51421219E+00     0.89902319E-02     0.48936540E-02     106     0.32728296E-01
-0.10000001E+02    -0.72241861E+00     0.93281008E-02     0.10000000E+02    -0.79159491E-01     0.51058984E+00     0.93852319E-02     0.45255348E-02     106     0.32728296E-01
-0.95000010E+01    -0.66108084E+00     0.89149820E-02     0.10000000E+02    -0.80573499E-01     0.50574315E+00     0.10336427E-01     0.40886542E-02     107     0.27524780E-01
-0.90000000E+01    -0.59947842E+00     0.85397474E-02     0.10000000E+02    -0.81959844E-01     0.50263858E+00     0.11202787E-01     0.37179207E-02     107     0.27524780E-01
