  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-p-15                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19500000E+02    -0.15390191E+01     0.45690507E-01     0.10000000E+02    -0.46137519E-01     0.56454259E+00     0.47724261E-02     0.42550836E-01     100     0.86287342E-01
-0.19000002E+02    -0.15917369E+01     0.34178104E-01     0.10000000E+02    -0.53756487E-01     0.56182158E+00     0.47803526E-02     0.30759433E-01     100     0.86287342E-01
-0.18500002E+02    -0.15983331E+01     0.28928490E-01     0.10000000E+02    -0.54466330E-01     0.55682600E+00     0.48107961E-02     0.25344841E-01     100     0.86287342E-01
-0.18000000E+02    -0.15904816E+01     0.25492283E-01     0.10000000E+02    -0.53463295E-01     0.55132705E+00     0.48367069E-02     0.21770533E-01     100     0.86287342E-01
-0.17500000E+02    -0.15660397E+01     0.23311595E-01     0.10000000E+02    -0.52358110E-01     0.54600191E+00     0.48594824E-02     0.19481365E-01     101     0.78804977E-01
-0.17000002E+02    -0.15258224E+01     0.21861251E-01     0.10000000E+02    -0.51693678E-01     0.54101443E+00     0.48788330E-02     0.17962435E-01     101     0.78804977E-01
-0.16500000E+02    -0.14816436E+01     0.20604087E-01     0.10000000E+02    -0.51191438E-01     0.53521758E+00     0.48896461E-02     0.16644357E-01     102     0.71498938E-01
-0.16000002E+02    -0.14383396E+01     0.18922139E-01     0.10000000E+02    -0.50806433E-01     0.53056186E+00     0.51026582E-02     0.14826573E-01     102     0.71498938E-01
-0.15500001E+02    -0.13919286E+01     0.17383534E-01     0.10000000E+02    -0.50557353E-01     0.52591926E+00     0.54662470E-02     0.13170658E-01     102     0.71498938E-01
-0.15000001E+02    -0.13418612E+01     0.16220057E-01     0.10000000E+02    -0.50429109E-01     0.52164263E+00     0.57279272E-02     0.11931239E-01     103     0.64377457E-01
-0.14500000E+02    -0.12897943E+01     0.15239221E-01     0.10000000E+02    -0.50393078E-01     0.51659739E+00     0.59357546E-02     0.10889307E-01     103     0.64377457E-01
