  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-p-20                       
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21500002E+02    -0.11068139E+01     0.12801513E+00     0.12000000E+02     0.26555201E-01     0.53749293E+00     0.40237554E-02     0.12480006E+00      98     0.70347041E-01
-0.20500000E+02    -0.11021229E+01     0.11362890E+00     0.12000000E+02     0.14920341E-01     0.52905172E+00     0.42503332E-02     0.11024801E+00      99     0.63400522E-01
-0.19500000E+02    -0.10984510E+01     0.99503756E-01     0.12000000E+02     0.45615807E-02     0.52446693E+00     0.43388917E-02     0.95965147E-01      99     0.63400522E-01
-0.18500002E+02    -0.10976396E+01     0.85464329E-01     0.12000000E+02    -0.45723310E-02     0.51729441E+00     0.44856835E-02     0.81754193E-01      99     0.63400522E-01
-0.18000000E+02    -0.10826176E+01     0.80088638E-01     0.12000000E+02    -0.93808193E-02     0.51473641E+00     0.46102400E-02     0.76323979E-01     100     0.56669276E-01
-0.17500000E+02    -0.10867455E+01     0.72690807E-01     0.12000000E+02    -0.13290762E-01     0.51259124E+00     0.46375021E-02     0.68831749E-01     100     0.56669276E-01
-0.17000002E+02    -0.10908701E+01     0.65473780E-01     0.12000000E+02    -0.17070491E-01     0.51010948E+00     0.47795847E-02     0.61518893E-01     100     0.56669276E-01
-0.16500000E+02    -0.10908276E+01     0.59058130E-01     0.12000000E+02    -0.20244481E-01     0.50787067E+00     0.46552396E-02     0.55017091E-01     100     0.56669276E-01
-0.16000002E+02    -0.10920786E+01     0.52819513E-01     0.12000000E+02    -0.23114858E-01     0.50378656E+00     0.50450419E-02     0.48693173E-01     101     0.50176557E-01
-0.15500001E+02    -0.10890962E+01     0.47365535E-01     0.12000000E+02    -0.25390180E-01     0.50090808E+00     0.49563642E-02     0.43157272E-01     101     0.50176557E-01
-0.15000001E+02    -0.10863243E+01     0.42213414E-01     0.12000000E+02    -0.27338520E-01     0.49890989E+00     0.50961687E-02     0.37931405E-01     101     0.50176557E-01
-0.14500000E+02    -0.10834322E+01     0.37456479E-01     0.12000000E+02    -0.28876813E-01     0.49648443E+00     0.53302455E-02     0.33106983E-01     101     0.50176557E-01
-0.14000001E+02    -0.10690267E+01     0.33961195E-01     0.12000000E+02    -0.31411242E-01     0.50000001E-01     0.52620969E-02     0.28870145E-01     102     0.43957427E-01
-0.13500001E+02    -0.10663488E+01     0.30042404E-01     0.12000000E+02    -0.32061081E-01     0.50000001E-01     0.56595500E-02     0.24884708E-01     102     0.43957427E-01
-0.13000001E+02    -0.10613406E+01     0.26690269E-01     0.12000000E+02    -0.32211799E-01     0.50000001E-01     0.54963753E-02     0.21463428E-01     102     0.43957427E-01
-0.12500001E+02    -0.10552580E+01     0.23469465E-01     0.12000000E+02    -0.32458685E-01     0.50000001E-01     0.58087739E-02     0.18181495E-01     102     0.43957427E-01
-0.12000000E+02    -0.10405055E+01     0.20601697E-01     0.12000000E+02    -0.33161942E-01     0.50000001E-01     0.60667894E-02     0.15254535E-01     103     0.38060326E-01
-0.11500001E+02    -0.10229945E+01     0.17970141E-01     0.12000000E+02    -0.33872731E-01     0.50000001E-01     0.63657206E-02     0.12565954E-01     103     0.38060326E-01
-0.11000001E+02    -0.97870332E+00     0.15790639E-01     0.12000000E+02    -0.38448408E-01     0.50000001E-01     0.64344569E-02     0.10326404E-01     103     0.38060326E-01
-0.10500001E+02    -0.91951913E+00     0.13909816E-01     0.12000000E+02    -0.44660199E-01     0.50000001E-01     0.70585613E-02     0.83873402E-02     104     0.32545574E-01
-0.10000001E+02    -0.85872084E+00     0.12964468E-01     0.12000000E+02    -0.51947545E-01     0.50000001E-01     0.74556423E-02     0.73121293E-02     104     0.32545574E-01
-0.95000010E+01    -0.79136366E+00     0.11968544E-01     0.12000000E+02    -0.56887690E-01     0.50000001E-01     0.82924850E-02     0.62596402E-02     105     0.27477657E-01
-0.90000000E+01    -0.72432864E+00     0.11167823E-01     0.12000000E+02    -0.61092626E-01     0.50000001E-01     0.89468071E-02     0.54062093E-02     106     0.22911370E-01
-0.85000019E+01    -0.66074336E+00     0.10692126E-01     0.12000000E+02    -0.63667260E-01     0.50000001E-01     0.96305134E-02     0.49000490E-02     106     0.22911370E-01
