  
       RFOIL         Version 3.00
  
 Calculated polar for: s818                            
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.18500002E+02    -0.69722754E+00     0.10985758E+00     0.13000000E+02    -0.49015496E-01     0.99403352E+00     0.82066646E-02     0.10769404E+00     100     0.44052910E-01
-0.17500000E+02    -0.64410996E+00     0.10185210E+00     0.13000000E+02    -0.56916643E-01     0.99281913E+00     0.89908522E-02     0.99661015E-01     101     0.37918169E-01
-0.16500000E+02    -0.59193110E+00     0.93751244E-01     0.13000000E+02    -0.64463779E-01     0.99023080E+00     0.10146535E-01     0.91544814E-01     101     0.37918169E-01
-0.16000002E+02    -0.56452113E+00     0.93887232E-01     0.13000000E+02    -0.66688858E-01     0.98436695E+00     0.10514253E-01     0.91667667E-01     102     0.32320730E-01
-0.15500001E+02    -0.54340005E+00     0.91623701E-01     0.13000000E+02    -0.67860849E-01     0.97885656E+00     0.11114472E-01     0.89382641E-01     102     0.32320730E-01
-0.15000001E+02    -0.52796644E+00     0.88534817E-01     0.13000000E+02    -0.69539309E-01     0.97283131E+00     0.11910215E-01     0.86261295E-01     102     0.32320730E-01
-0.14500000E+02    -0.50629967E+00     0.86245067E-01     0.13000000E+02    -0.70831761E-01     0.96460938E+00     0.12635112E-01     0.83943903E-01     103     0.27295569E-01
-0.14000001E+02    -0.48818552E+00     0.83214797E-01     0.13000000E+02    -0.72606541E-01     0.95357013E+00     0.13243776E-01     0.80851324E-01     103     0.27295569E-01
-0.13500001E+02    -0.46723181E+00     0.80642276E-01     0.13000000E+02    -0.73616229E-01     0.91321295E+00     0.14631111E-01     0.78113765E-01     104     0.22849513E-01
-0.13000001E+02    -0.45124257E+00     0.76798841E-01     0.13000000E+02    -0.74522234E-01     0.68767643E+00     0.15569183E-01     0.73473796E-01     104     0.22849513E-01
-0.12500001E+02    -0.43318453E+00     0.73204935E-01     0.13000000E+02    -0.76210156E-01     0.64273185E+00     0.16862763E-01     0.69720365E-01     104     0.22849513E-01
-0.12000000E+02    -0.40960041E+00     0.70203222E-01     0.13000000E+02    -0.77867337E-01     0.61846322E+00     0.18712364E-01     0.66652164E-01     105     0.18961744E-01
-0.11500001E+02    -0.39140594E+00     0.66352531E-01     0.13000000E+02    -0.79548575E-01     0.59307677E+00     0.20347631E-01     0.62710702E-01     105     0.18961744E-01
-0.11000001E+02    -0.37466496E+00     0.62078606E-01     0.13000000E+02    -0.81327230E-01     0.57838857E+00     0.22999855E-01     0.58384709E-01     105     0.18961744E-01
-0.10500001E+02    -0.35838154E+00     0.57769787E-01     0.13000000E+02    -0.82819343E-01     0.56553972E+00     0.25777899E-01     0.54022934E-01     106     0.15591401E-01
-0.10000001E+02    -0.34264702E+00     0.53047620E-01     0.13000000E+02    -0.84673606E-01     0.55403459E+00     0.29172612E-01     0.49259957E-01     106     0.15591401E-01
-0.95000010E+01    -0.33158123E+00     0.47981597E-01     0.13000000E+02    -0.86062491E-01     0.53921932E+00     0.34480728E-01     0.44144835E-01     107     0.12688507E-01
-0.90000000E+01    -0.32194728E+00     0.42605553E-01     0.13000000E+02    -0.87595418E-01     0.53170127E+00     0.40070210E-01     0.38737174E-01     107     0.12688507E-01
