  
       RFOIL         Version 3.00
  
 Calculated polar for: s826                            
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.13500001E+02    -0.73850864E+00     0.30308856E-01     0.10000000E+02    -0.11740440E+00     0.97970432E+00     0.17426691E-02     0.28665960E-01     107     0.39664950E-01
-0.13000001E+02    -0.74795252E+00     0.24224658E-01     0.10000000E+02    -0.12263373E+00     0.96804035E+00     0.17465423E-02     0.22328371E-01     107     0.39664950E-01
-0.12500001E+02    -0.74179667E+00     0.19269092E-01     0.10000000E+02    -0.12805972E+00     0.95458317E+00     0.17541966E-02     0.17108615E-01     107     0.39664950E-01
-0.12000000E+02    -0.69081116E+00     0.14920725E-01     0.10000000E+02    -0.14030263E+00     0.94329739E+00     0.17663501E-02     0.12453493E-01     107     0.39664950E-01
-0.11500001E+02    -0.62219286E+00     0.11860434E-01     0.10000000E+02    -0.15116216E+00     0.93429917E+00     0.17920558E-02     0.90971924E-02     108     0.33108585E-01
-0.11000001E+02    -0.56212687E+00     0.10353033E-01     0.10000000E+02    -0.15514967E+00     0.92273647E+00     0.18228272E-02     0.74017439E-02     108     0.33108585E-01
-0.10500001E+02    -0.50253242E+00     0.92730671E-02     0.10000000E+02    -0.15801129E+00     0.90005487E+00     0.18674814E-02     0.61353585E-02     109     0.27178118E-01
-0.10000001E+02    -0.44601637E+00     0.85793659E-02     0.10000000E+02    -0.15967526E+00     0.84067565E+00     0.19521415E-02     0.51454008E-02     109     0.27178118E-01
-0.95000010E+01    -0.39178222E+00     0.82530854E-02     0.10000000E+02    -0.16051793E+00     0.74333674E+00     0.21073539E-02     0.44258870E-02     110     0.21966612E-01
-0.80000010E+01    -0.21657546E+00     0.74167796E-02     0.10000000E+02    -0.16422728E+00     0.65827817E+00     0.30302182E-02     0.33186874E-02     111     0.17504901E-01
-0.70000014E+01    -0.96791238E-01     0.66786059E-02     0.10000000E+02    -0.16709425E+00     0.63097429E+00     0.41181715E-02     0.24096142E-02     112     0.13757752E-01
-0.65000010E+01    -0.37640270E-01     0.64827525E-02     0.10000000E+02    -0.16819216E+00     0.62034225E+00     0.46135527E-02     0.21793023E-02     113     0.10647753E-01
-0.55000014E+01     0.80673143E-01     0.60928012E-02     0.10000000E+02    -0.17028715E+00     0.60104495E+00     0.65495758E-02     0.17245789E-02     114     0.80845691E-02
-0.50000010E+01     0.13976505E+00     0.59244768E-02     0.10000000E+02    -0.17127448E+00     0.59226787E+00     0.85430704E-02     0.15384769E-02     115     0.59838039E-02
-0.45000000E+01     0.19876575E+00     0.57827448E-02     0.10000000E+02    -0.17221284E+00     0.58402240E+00     0.11412513E-01     0.13868371E-02     116     0.42757955E-02
-0.40000014E+01     0.25766626E+00     0.56491867E-02     0.10000000E+02    -0.17311484E+00     0.57615632E+00     0.16644504E-01     0.12551975E-02     116     0.42757955E-02
-0.35000007E+01     0.31652257E+00     0.55182087E-02     0.10000000E+02    -0.17400257E+00     0.56930232E+00     0.26791554E-01     0.11426210E-02     117     0.29072710E-02
-0.30000000E+01     0.37533790E+00     0.53803097E-02     0.10000000E+02    -0.17489605E+00     0.56187314E+00     0.49525168E-01     0.10467251E-02     118     0.18390238E-02
-0.25000012E+01     0.43437448E+00     0.52100248E-02     0.10000000E+02    -0.17585929E+00     0.55511999E+00     0.91803513E-01     0.96740387E-03     118     0.18390238E-02
-0.20000007E+01     0.49691495E+00     0.43603200E-02     0.10000000E+02    -0.17828947E+00     0.54657495E+00     0.34800473E+00     0.70992182E-03     119     0.10400262E-02
-0.15000000E+01     0.55428433E+00     0.43591475E-02     0.10000000E+02    -0.17883833E+00     0.52739990E+00     0.38400525E+00     0.72027976E-03     120     0.48693328E-03
-0.10000012E+01     0.61155331E+00     0.44120061E-02     0.10000000E+02    -0.17929187E+00     0.51351029E+00     0.40062144E+00     0.75142039E-03     121     0.15395091E-03
-0.50000060E+00     0.66889727E+00     0.44682538E-02     0.10000000E+02    -0.17974395E+00     0.50233048E+00     0.41119948E+00     0.79036108E-03     121     0.15395091E-03
 0.00000000E+00     0.72607148E+00     0.45398008E-02     0.10000000E+02    -0.18015520E+00     0.49183249E+00     0.41869026E+00     0.83795050E-03     122     0.33798497E-05
 0.49999887E+00     0.78292376E+00     0.46311431E-02     0.10000000E+02    -0.18050501E+00     0.47991377E+00     0.42214760E+00     0.89751580E-03     123     0.12149418E-03
 0.99999946E+00     0.83898556E+00     0.47732908E-02     0.10000000E+02    -0.18069920E+00     0.46212351E+00     0.42527494E+00     0.97790663E-03     123     0.12149418E-03
 0.14999983E+01     0.89469200E+00     0.49271588E-02     0.10000000E+02    -0.18084286E+00     0.44286078E+00     0.42967075E+00     0.10762357E-02     124     0.71383792E-03
 0.19999989E+01     0.94927597E+00     0.51575392E-02     0.10000000E+02    -0.18077371E+00     0.41546428E+00     0.43313563E+00     0.12125256E-02     125     0.17159877E-02
 0.24999995E+01     0.10007205E+01     0.56090117E-02     0.10000000E+02    -0.18012305E+00     0.36219758E+00     0.43675187E+00     0.14500930E-02     125     0.17159877E-02
 0.29999983E+01     0.10431021E+01     0.67594936E-02     0.10000000E+02    -0.17781931E+00     0.22426207E+00     0.44088227E+00     0.20319154E-02     126     0.30463939E-02
 0.34999990E+01     0.10941855E+01     0.72273687E-02     0.10000000E+02    -0.17712475E+00     0.18079612E+00     0.44429934E+00     0.23213611E-02     127     0.46712053E-02
 0.39999995E+01     0.11454513E+01     0.76520299E-02     0.10000000E+02    -0.17647307E+00     0.14751452E+00     0.44860765E+00     0.26125172E-02     127     0.46712053E-02
 0.44999986E+01     0.11952056E+01     0.81587024E-02     0.10000000E+02    -0.17553475E+00     0.11047363E+00     0.45288396E+00     0.29619951E-02     128     0.65972912E-02
 0.49999990E+01     0.12406825E+01     0.89395177E-02     0.10000000E+02    -0.17377687E+00     0.56716863E-01     0.45708922E+00     0.34980909E-02     129     0.88597294E-02
 0.54999995E+01     0.12889165E+01     0.94769420E-02     0.10000000E+02    -0.17254330E+00     0.33561014E-01     0.46121991E+00     0.39272718E-02     129     0.88597294E-02
 0.60000000E+01     0.13377774E+01     0.99247554E-02     0.10000000E+02    -0.17144641E+00     0.23220658E-01     0.46612334E+00     0.43227379E-02     130     0.11517394E-01
 0.65000010E+01     0.13862166E+01     0.10357006E-01     0.10000000E+02    -0.17028584E+00     0.16605344E-01     0.47053656E+00     0.47252444E-02     130     0.11517394E-01
 0.69999981E+01     0.14340615E+01     0.10785570E-01     0.10000000E+02    -0.16902913E+00     0.13203423E-01     0.47512385E+00     0.51373658E-02     131     0.14655857E-01
 0.74999986E+01     0.14806359E+01     0.11241177E-01     0.10000000E+02    -0.16754724E+00     0.10538343E-01     0.48050523E+00     0.55864286E-02     132     0.18386768E-01
 0.79999990E+01     0.15258491E+01     0.11717976E-01     0.10000000E+02    -0.16582297E+00     0.88806627E-02     0.48550451E+00     0.60581858E-02     132     0.18386768E-01
 0.85000000E+01     0.15662284E+01     0.12188749E-01     0.10000000E+02    -0.16309130E+00     0.74025476E-02     0.49100855E+00     0.65406137E-02     133     0.22834251E-01
 0.90000000E+01     0.16043642E+01     0.12741980E-01     0.10000000E+02    -0.15997876E+00     0.60601300E-02     0.49645010E+00     0.71010203E-02     133     0.22834251E-01
 0.94999971E+01     0.16420829E+01     0.13350509E-01     0.10000000E+02    -0.15690921E+00     0.50890157E-02     0.50174600E+00     0.77249967E-02     133     0.22834251E-01
 0.99999981E+01     0.16753613E+01     0.14082292E-01     0.10000000E+02    -0.15307194E+00     0.36400014E-02     0.50850385E+00     0.84800227E-02     134     0.28117752E-01
 0.10499999E+02     0.17053736E+01     0.14948754E-01     0.10000000E+02    -0.14875923E+00     0.23614462E-02     0.51450080E+00     0.93730660E-02     134     0.28117752E-01
 0.10999999E+02     0.17275246E+01     0.16185572E-01     0.10000000E+02    -0.14323018E+00     0.64432056E-03     0.52024007E+00     0.10661006E-01     135     0.34312814E-01
 0.11500000E+02     0.17524904E+01     0.17327050E-01     0.10000000E+02    -0.13845319E+00     0.41892866E-03     0.52695161E+00     0.11861786E-01     135     0.34312814E-01
 0.12000000E+02     0.17740809E+01     0.18664576E-01     0.10000000E+02    -0.13338982E+00     0.34440553E-03     0.53484374E+00     0.13266584E-01     135     0.34312814E-01
 0.12499997E+02     0.17890725E+01     0.20412272E-01     0.10000000E+02    -0.12762320E+00     0.15295419E-03     0.54309428E+00     0.15110703E-01     136     0.41402012E-01
 0.12999998E+02     0.18067225E+01     0.22116140E-01     0.10000000E+02    -0.12273604E+00     0.14853763E-03     0.55080587E+00     0.16881997E-01     136     0.41402012E-01
 0.13499999E+02     0.18178542E+01     0.24298213E-01     0.10000000E+02    -0.11743861E+00     0.11859836E-03     0.55938631E+00     0.19157453E-01     136     0.41402012E-01
 0.17500000E+02     0.16829563E+01     0.69906183E-01     0.10000000E+02    -0.91626830E-01     0.16720584E-04     0.68581623E+00     0.66213146E-01     137     0.49264643E-01
 0.18000000E+02     0.16564128E+01     0.78615896E-01     0.10000000E+02    -0.93348719E-01     0.15034510E-04     0.74486721E+00     0.75196132E-01     138     0.57721902E-01
 0.18499998E+02     0.16379756E+01     0.87135836E-01     0.10000000E+02    -0.96557677E-01     0.14143769E-04     0.10000000E+01     0.84299959E-01     138     0.57721902E-01
 0.18999998E+02     0.16185223E+01     0.95782124E-01     0.10000000E+02    -0.10031039E+00     0.14336774E-04     0.10000000E+01     0.93100995E-01     138     0.57721902E-01
 0.19499998E+02     0.15998762E+01     0.10494386E+00     0.10000000E+02    -0.10550097E+00     0.13824762E-04     0.10000000E+01     0.10242295E+00     138     0.57721902E-01
 0.20000000E+02     0.15706149E+01     0.11679535E+00     0.10000000E+02    -0.11402937E+00     0.11564769E-04     0.10000000E+01     0.11450561E+00     138     0.57721902E-01
