  
       RFOIL         Version 3.00
  
 Calculated polar for: s832                            
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.70000014E+01    -0.17182653E+00     0.78856619E-02     0.10000000E+02    -0.11800630E+00     0.65762758E+00     0.29576996E-02     0.38419133E-02     113     0.16658988E-01
-0.60000000E+01    -0.58112245E-01     0.69996114E-02     0.10000000E+02    -0.11966351E+00     0.64945787E+00     0.35063010E-02     0.27878629E-02     114     0.13063887E-01
-0.55000014E+01    -0.58282237E-03     0.67245266E-02     0.10000000E+02    -0.12060290E+00     0.64513844E+00     0.42303642E-02     0.24896874E-02     114     0.13063887E-01
-0.50000010E+01     0.57723641E-01     0.65644435E-02     0.10000000E+02    -0.12169698E+00     0.64146572E+00     0.45596296E-02     0.23348774E-02     115     0.10086123E-01
-0.40000014E+01     0.17436960E+00     0.61858082E-02     0.10000000E+02    -0.12389056E+00     0.63374442E+00     0.64071282E-02     0.19242242E-02     116     0.76393974E-02
-0.35000007E+01     0.23287961E+00     0.60300995E-02     0.10000000E+02    -0.12502627E+00     0.63046122E+00     0.78305006E-02     0.17717159E-02     117     0.56430125E-02
-0.30000000E+01     0.29127887E+00     0.59297769E-02     0.10000000E+02    -0.12615882E+00     0.62643903E+00     0.96771987E-02     0.16695848E-02     118     0.40295422E-02
-0.25000012E+01     0.34998947E+00     0.58288039E-02     0.10000000E+02    -0.12736276E+00     0.62307143E+00     0.12219964E-01     0.15863753E-02     118     0.40295422E-02
-0.20000007E+01     0.40863746E+00     0.57484959E-02     0.10000000E+02    -0.12856884E+00     0.61982369E+00     0.15934767E-01     0.15268833E-02     119     0.27453746E-02
