  
       RFOIL         Version 3.00
  
 Calculated polar for: s830                            
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.14500000E+02    -0.45961383E+00     0.44632249E-01     0.12000000E+02    -0.13308638E+00     0.88191158E+00     0.13210372E-02     0.42924639E-01     107     0.37059966E-01
-0.14000001E+02    -0.47574031E+00     0.38842123E-01     0.12000000E+02    -0.13477339E+00     0.85210603E+00     0.13214055E-02     0.36854200E-01     107     0.37059966E-01
-0.13500001E+02    -0.48201513E+00     0.34427516E-01     0.12000000E+02    -0.13547991E+00     0.80626845E+00     0.13218259E-02     0.32117985E-01     107     0.37059966E-01
-0.13000001E+02    -0.48313189E+00     0.30599983E-01     0.12000000E+02    -0.13559304E+00     0.76316559E+00     0.13226665E-02     0.27984606E-01     107     0.37059966E-01
-0.12500001E+02    -0.47377694E+00     0.27609143E-01     0.12000000E+02    -0.13542822E+00     0.72910392E+00     0.13233670E-02     0.24739929E-01     108     0.30886961E-01
-0.12000000E+02    -0.45876455E+00     0.25000671E-01     0.12000000E+02    -0.13501103E+00     0.70789766E+00     0.13245527E-02     0.21930549E-01     108     0.30886961E-01
-0.11500001E+02    -0.43941122E+00     0.22716453E-01     0.12000000E+02    -0.13415314E+00     0.68886691E+00     0.13273056E-02     0.19446887E-01     108     0.30886961E-01
-0.11000001E+02    -0.41256857E+00     0.21074621E-01     0.12000000E+02    -0.13342832E+00     0.67495370E+00     0.13292540E-02     0.17660355E-01     108     0.30886961E-01
-0.10500001E+02    -0.38432902E+00     0.19631494E-01     0.12000000E+02    -0.13236348E+00     0.66148263E+00     0.13335817E-02     0.16075740E-01     109     0.25322644E-01
-0.10000001E+02    -0.35382622E+00     0.18467978E-01     0.12000000E+02    -0.13132977E+00     0.65107000E+00     0.13377122E-02     0.14804922E-01     109     0.25322644E-01
