  
       RFOIL         Version 3.00
  
 Calculated polar for: s831                            
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.14000001E+02    -0.76312274E+00     0.17623270E-01     0.10000000E+02    -0.14597020E+00     0.72949070E+00     0.13720868E-02     0.14260430E-01     107     0.50970450E-01
-0.13500001E+02    -0.72877067E+00     0.16056433E-01     0.10000000E+02    -0.14573483E+00     0.72413075E+00     0.13021089E-02     0.12558608E-01     107     0.50970450E-01
-0.13000001E+02    -0.68825889E+00     0.14824641E-01     0.10000000E+02    -0.14621800E+00     0.71813917E+00     0.12257454E-02     0.11217700E-01     108     0.43719005E-01
-0.12500001E+02    -0.63925135E+00     0.13879803E-01     0.10000000E+02    -0.14745608E+00     0.71260655E+00     0.11401930E-02     0.10194442E-01     108     0.43719005E-01
-0.10000001E+02    -0.35464427E+00     0.13654043E-01     0.10000000E+02    -0.15470478E+00     0.69092894E+00     0.19084315E-02     0.10324189E-01     111     0.24937455E-01
-0.95000010E+01    -0.30005366E+00     0.13156292E-01     0.10000000E+02    -0.15595607E+00     0.68729937E+00     0.19225832E-02     0.97884061E-02     111     0.24937455E-01
-0.90000000E+01    -0.24492803E+00     0.12704966E-01     0.10000000E+02    -0.15723073E+00     0.68329042E+00     0.19358343E-02     0.92927478E-02     111     0.24937455E-01
-0.85000019E+01    -0.18842155E+00     0.12408935E-01     0.10000000E+02    -0.15862671E+00     0.67957157E+00     0.19489471E-02     0.89719547E-02     112     0.20008549E-01
-0.60000000E+01     0.86567879E-01     0.79329908E-02     0.10000000E+02    -0.16504842E+00     0.66256291E+00     0.20088500E-02     0.39178715E-02     114     0.12312653E-01
-0.55000014E+01     0.14471215E+00     0.73786783E-02     0.10000000E+02    -0.16669725E+00     0.65957874E+00     0.20468486E-02     0.32671778E-02     115     0.94276369E-02
-0.50000010E+01     0.20330839E+00     0.70048389E-02     0.10000000E+02    -0.16831657E+00     0.65575880E+00     0.21378177E-02     0.28099394E-02     116     0.70737679E-02
-0.40000014E+01     0.32218161E+00     0.65637752E-02     0.10000000E+02    -0.17169327E+00     0.65045249E+00     0.42793578E-02     0.23311013E-02     117     0.51714336E-02
-0.35000007E+01     0.38081676E+00     0.64693079E-02     0.10000000E+02    -0.17319030E+00     0.64684016E+00     0.54888004E-02     0.22359602E-02     118     0.36527826E-02
-0.30000000E+01     0.44020620E+00     0.63598659E-02     0.10000000E+02    -0.17483780E+00     0.64440286E+00     0.76703946E-02     0.21490278E-02     118     0.36527826E-02
-0.25000012E+01     0.49925959E+00     0.62813940E-02     0.10000000E+02    -0.17642181E+00     0.64180291E+00     0.11784418E-01     0.20961990E-02     119     0.24619452E-02
-0.20000007E+01     0.55779725E+00     0.62227519E-02     0.10000000E+02    -0.17791913E+00     0.63857365E+00     0.25092239E-01     0.20760237E-02     120     0.15539202E-02
-0.15000000E+01     0.61685598E+00     0.61460701E-02     0.10000000E+02    -0.17955169E+00     0.63596177E+00     0.55958577E-01     0.20869384E-02     120     0.15539202E-02
-0.10000012E+01     0.67655885E+00     0.59512667E-02     0.10000000E+02    -0.18153429E+00     0.63350481E+00     0.18727708E+00     0.21702971E-02     121     0.88727381E-03
-0.50000060E+00     0.73873401E+00     0.57761958E-02     0.10000000E+02    -0.18487945E+00     0.62734205E+00     0.58033049E+00     0.28675010E-02     122     0.43513128E-03
 0.00000000E+00     0.79722452E+00     0.59723756E-02     0.10000000E+02    -0.18632783E+00     0.62268579E+00     0.60427779E+00     0.30935679E-02     123     0.15762885E-03
 0.49999887E+00     0.85496354E+00     0.61973403E-02     0.10000000E+02    -0.18761936E+00     0.61778086E+00     0.61871809E+00     0.33281525E-02     124     0.69991256E-05
 0.99999946E+00     0.91266471E+00     0.64148493E-02     0.10000000E+02    -0.18890013E+00     0.61284304E+00     0.62227368E+00     0.35347280E-02     124     0.69991256E-05
 0.14999983E+01     0.96994895E+00     0.66563920E-02     0.10000000E+02    -0.19011325E+00     0.60861093E+00     0.62601674E+00     0.37680673E-02     125     0.10441958E-03
 0.19999989E+01     0.10269898E+01     0.69233361E-02     0.10000000E+02    -0.19129546E+00     0.60339296E+00     0.62944323E+00     0.40349886E-02     125     0.10441958E-03
 0.24999995E+01     0.10830882E+01     0.72194394E-02     0.10000000E+02    -0.19228928E+00     0.59629309E+00     0.63297874E+00     0.43206476E-02     126     0.80161711E-03
 0.29999983E+01     0.11385297E+01     0.75608143E-02     0.10000000E+02    -0.19316931E+00     0.58914852E+00     0.63666314E+00     0.46554590E-02     127     0.19695493E-02
 0.34999990E+01     0.11870706E+01     0.81114611E-02     0.10000000E+02    -0.19261830E+00     0.56108129E+00     0.64042383E+00     0.51001254E-02     127     0.19695493E-02
 0.44999986E+01     0.11434010E+01     0.16472952E-01     0.10000000E+02    -0.16382271E+00     0.24837704E+00     0.64877850E+00     0.12085754E-01     128     0.34566089E-02
 0.49999990E+01     0.11634314E+01     0.19865377E-01     0.10000000E+02    -0.15844324E+00     0.20464563E+00     0.65233332E+00     0.15313383E-01     128     0.34566089E-02
 0.54999995E+01     0.11714475E+01     0.24148781E-01     0.10000000E+02    -0.15135379E+00     0.15023094E+00     0.65640235E+00     0.19404428E-01     129     0.52236090E-02
 0.60000000E+01     0.11893207E+01     0.27331013E-01     0.10000000E+02    -0.14629780E+00     0.11982631E+00     0.66045099E+00     0.22498017E-01     129     0.52236090E-02
 0.65000010E+01     0.11889882E+01     0.30157296E-01     0.10000000E+02    -0.13876450E+00     0.70955560E-01     0.66422099E+00     0.25163740E-01     130     0.72841025E-02
 0.69999981E+01     0.11969967E+01     0.31880625E-01     0.10000000E+02    -0.13294198E+00     0.42721160E-01     0.66844004E+00     0.26816443E-01     130     0.72841025E-02
 0.74999986E+01     0.12082316E+01     0.33044335E-01     0.10000000E+02    -0.12786123E+00     0.25333619E-01     0.67191166E+00     0.27939256E-01     130     0.72841025E-02
 0.79999990E+01     0.12214271E+01     0.34167979E-01     0.10000000E+02    -0.12332181E+00     0.14401981E-01     0.67599887E+00     0.29058037E-01     131     0.96826199E-02
 0.90000000E+01     0.12401333E+01     0.36841951E-01     0.10000000E+02    -0.11383335E+00     0.19511375E-04     0.68385339E+00     0.31798728E-01     132     0.12489815E-01
 0.94999971E+01     0.12573931E+01     0.38312890E-01     0.10000000E+02    -0.11048491E+00     0.16072174E-04     0.68773901E+00     0.33327404E-01     132     0.12489815E-01
 0.99999981E+01     0.12730451E+01     0.39874449E-01     0.10000000E+02    -0.10705659E+00     0.11874009E-04     0.69169980E+00     0.34957919E-01     133     0.15804468E-01
 0.10499999E+02     0.12879183E+01     0.41672673E-01     0.10000000E+02    -0.10380055E+00     0.11006163E-04     0.69586974E+00     0.36826223E-01     133     0.15804468E-01
 0.10999999E+02     0.13004841E+01     0.43597467E-01     0.10000000E+02    -0.10041982E+00     0.96117819E-05     0.69959819E+00     0.38833715E-01     133     0.15804468E-01
 0.11500000E+02     0.13137196E+01     0.45585986E-01     0.10000000E+02    -0.97309545E-01     0.90065778E-05     0.70408082E+00     0.40903237E-01     134     0.19752175E-01
 0.12000000E+02     0.13266466E+01     0.47709260E-01     0.10000000E+02    -0.94381317E-01     0.87185472E-05     0.70803297E+00     0.43108642E-01     134     0.19752175E-01
 0.12499997E+02     0.13340052E+01     0.50166335E-01     0.10000000E+02    -0.91110379E-01     0.81855751E-05     0.71161807E+00     0.45662180E-01     134     0.19752175E-01
 0.12999998E+02     0.13438293E+01     0.52630879E-01     0.10000000E+02    -0.88371977E-01     0.80062491E-05     0.71596920E+00     0.48224349E-01     135     0.24480455E-01
 0.13499999E+02     0.13522168E+01     0.55236813E-01     0.10000000E+02    -0.85720815E-01     0.78537414E-05     0.72037107E+00     0.50926186E-01     135     0.24480455E-01
