  
       RFOIL         Version 3.00
  
 Calculated polar for: s814                            
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.16500000E+02    -0.56395262E+00     0.12105341E+00     0.13000000E+02    -0.38858723E-01     0.50000001E-01     0.12527713E-01     0.11662570E+00     101     0.29015236E-01
-0.15500001E+02    -0.52653831E+00     0.11271489E+00     0.13000000E+02    -0.44265725E-01     0.50000001E-01     0.15002416E-01     0.10823116E+00     102     0.24350911E-01
-0.14500000E+02    -0.48868796E+00     0.10420015E+00     0.13000000E+02    -0.49581721E-01     0.50000001E-01     0.18346705E-01     0.99663794E-01     102     0.24350911E-01
-0.13500001E+02    -0.44986400E+00     0.95631458E-01     0.13000000E+02    -0.54767683E-01     0.50000001E-01     0.21729399E-01     0.91039799E-01     103     0.20265443E-01
-0.13000001E+02    -0.42552003E+00     0.91657721E-01     0.13000000E+02    -0.58298014E-01     0.50000001E-01     0.26412683E-01     0.87071501E-01     103     0.20265443E-01
-0.12500001E+02    -0.40698615E+00     0.87534353E-01     0.13000000E+02    -0.60257696E-01     0.50000001E-01     0.29931201E-01     0.82930066E-01     104     0.16724572E-01
-0.12000000E+02    -0.39685547E+00     0.82126558E-01     0.13000000E+02    -0.62743448E-01     0.50000001E-01     0.37616905E-01     0.77507988E-01     104     0.16724572E-01
-0.11000001E+02    -0.38391072E+00     0.70825957E-01     0.13000000E+02    -0.67242503E-01     0.50000001E-01     0.50000001E-01     0.66140391E-01     105     0.13675557E-01
-0.10500001E+02    -0.36832577E+00     0.66207863E-01     0.13000000E+02    -0.69461197E-01     0.50000001E-01     0.50000001E-01     0.61470870E-01     105     0.13675557E-01
-0.10000001E+02    -0.35306424E+00     0.61706763E-01     0.13000000E+02    -0.71657695E-01     0.50000001E-01     0.50000001E-01     0.56918416E-01     106     0.11059749E-01
-0.95000010E+01    -0.33371317E+00     0.57943523E-01     0.13000000E+02    -0.73512353E-01     0.50000001E-01     0.50000001E-01     0.53113766E-01     106     0.11059749E-01
-0.90000000E+01    -0.32625562E+00     0.52739568E-01     0.13000000E+02    -0.75909741E-01     0.50000001E-01     0.50000001E-01     0.47847591E-01     107     0.88209007E-02
-0.85000019E+01    -0.31596008E+00     0.48201930E-01     0.13000000E+02    -0.78031138E-01     0.50000001E-01     0.50000001E-01     0.43256264E-01     107     0.88209007E-02
-0.80000010E+01    -0.30930033E+00     0.43534797E-01     0.13000000E+02    -0.80191053E-01     0.50000001E-01     0.50000001E-01     0.38532332E-01     108     0.69091721E-02
-0.75000005E+01    -0.32424071E+00     0.37288666E-01     0.13000000E+02    -0.82927592E-01     0.50000001E-01     0.50000001E-01     0.32203909E-01     108     0.69091721E-02
-0.70000014E+01    -0.43904269E+00     0.11728943E-01     0.13000000E+02    -0.12372633E+00     0.50000001E-01     0.50000001E-01     0.59880661E-02     107     0.88209007E-02
-0.65000010E+01    -0.37510145E+00     0.11258246E-01     0.13000000E+02    -0.12690154E+00     0.50000001E-01     0.50000001E-01     0.54765088E-02     108     0.69091721E-02
-0.60000000E+01    -0.31213671E+00     0.10899021E-01     0.13000000E+02    -0.12950248E+00     0.50000001E-01     0.50000001E-01     0.50828164E-02     109     0.52837525E-02
-0.55000014E+01    -0.24974641E+00     0.10607415E-01     0.13000000E+02    -0.13175905E+00     0.50000001E-01     0.50000001E-01     0.47608023E-02     110     0.39126156E-02
-0.50000010E+01    -0.18776818E+00     0.10364350E-01     0.13000000E+02    -0.13377063E+00     0.50000001E-01     0.50000001E-01     0.44904123E-02     111     0.27714856E-02
-0.45000000E+01    -0.12612273E+00     0.10159295E-01     0.13000000E+02    -0.13559012E+00     0.50000001E-01     0.50000001E-01     0.42608860E-02     111     0.27714856E-02
-0.40000014E+01    -0.64762890E-01     0.99858819E-02     0.13000000E+02    -0.13725118E+00     0.50000001E-01     0.50000001E-01     0.40648896E-02     112     0.18424345E-02
-0.35000007E+01    -0.36621229E-02     0.98397806E-02     0.13000000E+02    -0.13877563E+00     0.50000001E-01     0.50000001E-01     0.38982164E-02     113     0.11128405E-02
-0.30000000E+01     0.57203021E-01     0.97179366E-02     0.13000000E+02    -0.14017893E+00     0.50000001E-01     0.50000001E-01     0.37576891E-02     114     0.57349220E-03
-0.25000012E+01     0.11784506E+00     0.96179405E-02     0.13000000E+02    -0.14147483E+00     0.50000001E-01     0.50000001E-01     0.36408487E-02     116     0.33384411E-04
-0.20000007E+01     0.17824616E+00     0.95381821E-02     0.13000000E+02    -0.14266369E+00     0.50000001E-01     0.50000001E-01     0.35460345E-02     117     0.62153249E-05
-0.15000000E+01     0.23844442E+00     0.94773145E-02     0.13000000E+02    -0.14376216E+00     0.50000001E-01     0.50000001E-01     0.34717401E-02     118     0.11222903E-03
-0.10000012E+01     0.29842412E+00     0.94342902E-02     0.13000000E+02    -0.14477049E+00     0.50000001E-01     0.50000001E-01     0.34169732E-02     119     0.35290600E-03
-0.50000060E+00     0.35816100E+00     0.94082765E-02     0.13000000E+02    -0.14568868E+00     0.50000001E-01     0.50000001E-01     0.33808225E-02     120     0.74248423E-03
 0.00000000E+00     0.41763854E+00     0.93985703E-02     0.13000000E+02    -0.14651780E+00     0.50000001E-01     0.50000001E-01     0.33625872E-02     121     0.12985324E-02
 0.49999887E+00     0.47686669E+00     0.94046118E-02     0.13000000E+02    -0.14726029E+00     0.50000001E-01     0.50000001E-01     0.33617807E-02     122     0.20370409E-02
 0.99999946E+00     0.53583264E+00     0.94260415E-02     0.13000000E+02    -0.14792021E+00     0.50000001E-01     0.50000001E-01     0.33776071E-02     122     0.20370409E-02
 0.14999983E+01     0.59450769E+00     0.94625978E-02     0.13000000E+02    -0.14849311E+00     0.50000001E-01     0.50000001E-01     0.34103608E-02     123     0.29762583E-02
 0.19999989E+01     0.65283900E+00     0.95136249E-02     0.13000000E+02    -0.14897037E+00     0.50000001E-01     0.50000001E-01     0.34594806E-02     124     0.41382667E-02
 0.24999995E+01     0.71082860E+00     0.95794629E-02     0.13000000E+02    -0.14935692E+00     0.50000001E-01     0.50000001E-01     0.35248823E-02     125     0.55502132E-02
 0.29999983E+01     0.76844770E+00     0.96596638E-02     0.13000000E+02    -0.14964822E+00     0.50000001E-01     0.50000001E-01     0.36064419E-02     126     0.72460594E-02
 0.34999990E+01     0.82559568E+00     0.97541437E-02     0.13000000E+02    -0.14982668E+00     0.50000001E-01     0.50000001E-01     0.37040086E-02     127     0.92683826E-02
 0.39999995E+01     0.88054013E+00     0.99568181E-02     0.13000000E+02    -0.14957263E+00     0.40374842E-01     0.50000001E-01     0.38725073E-02     127     0.92683826E-02
 0.44999986E+01     0.93503952E+00     0.10165539E-01     0.13000000E+02    -0.14921944E+00     0.32899547E-01     0.50000001E-01     0.40555233E-02     128     0.11669156E-01
 0.49999990E+01     0.98812455E+00     0.10424185E-01     0.13000000E+02    -0.14858676E+00     0.24839867E-01     0.50000001E-01     0.42814054E-02     128     0.11669156E-01
 0.54999995E+01     0.10406877E+01     0.10677156E-01     0.13000000E+02    -0.14784274E+00     0.19662006E-01     0.50000001E-01     0.45159059E-02     129     0.14509111E-01
 0.60000000E+01     0.10923671E+01     0.10925993E-01     0.13000000E+02    -0.14692108E+00     0.17508902E-01     0.50000001E-01     0.47570546E-02     130     0.17853547E-01
 0.65000010E+01     0.11306635E+01     0.11133075E-01     0.13000000E+02    -0.14325878E+00     0.14815098E-01     0.50000001E-01     0.49618217E-02     130     0.17853547E-01
 0.69999981E+01     0.11815472E+01     0.11432614E-01     0.13000000E+02    -0.14223242E+00     0.13374876E-01     0.50000001E-01     0.52606002E-02     131     0.21762745E-01
 0.74999986E+01     0.12315432E+01     0.11793143E-01     0.13000000E+02    -0.14106773E+00     0.12171051E-01     0.50000001E-01     0.56201923E-02     131     0.21762745E-01
 0.79999990E+01     0.12787542E+01     0.12199426E-01     0.13000000E+02    -0.13939437E+00     0.10628161E-01     0.50000001E-01     0.60272077E-02     132     0.26277518E-01
 0.85000000E+01     0.13241125E+01     0.12624867E-01     0.13000000E+02    -0.13741341E+00     0.99463351E-02     0.50000001E-01     0.64592361E-02     132     0.26277518E-01
 0.90000000E+01     0.13670475E+01     0.13102832E-01     0.13000000E+02    -0.13503906E+00     0.93396334E-02     0.50000001E-01     0.69468664E-02     133     0.31401791E-01
 0.94999971E+01     0.14078547E+01     0.13632833E-01     0.13000000E+02    -0.13236049E+00     0.86327754E-02     0.50000001E-01     0.74913329E-02     133     0.31401791E-01
 0.99999981E+01     0.14466302E+01     0.14229499E-01     0.13000000E+02    -0.12942107E+00     0.82407016E-02     0.50000001E-01     0.81060734E-02     133     0.31401791E-01
 0.10499999E+02     0.14826462E+01     0.14930972E-01     0.13000000E+02    -0.12613434E+00     0.77985167E-02     0.50000001E-01     0.88291354E-02     134     0.37093606E-01
 0.10999999E+02     0.15155087E+01     0.15772894E-01     0.13000000E+02    -0.12250511E+00     0.71735750E-02     0.50000001E-01     0.96939011E-02     134     0.37093606E-01
 0.11500000E+02     0.15469002E+01     0.16707361E-01     0.13000000E+02    -0.11882716E+00     0.68411082E-02     0.50000001E-01     0.10660719E-01     135     0.43271713E-01
 0.12000000E+02     0.15750915E+01     0.17819664E-01     0.13000000E+02    -0.11490876E+00     0.66415630E-02     0.50000001E-01     0.11809424E-01     135     0.43271713E-01
 0.12499997E+02     0.15997858E+01     0.19163879E-01     0.13000000E+02    -0.11081065E+00     0.63265096E-02     0.50000001E-01     0.13194993E-01     135     0.43271713E-01
 0.12999998E+02     0.16331517E+01     0.20459142E-01     0.13000000E+02    -0.10897575E+00     0.61026774E-02     0.32921541E+00     0.14848623E-01     136     0.49835317E-01
 0.13499999E+02     0.16478884E+01     0.22518426E-01     0.13000000E+02    -0.10443999E+00     0.59447307E-02     0.33128390E+00     0.16962038E-01     136     0.49835317E-01
 0.13999999E+02     0.16562669E+01     0.25118653E-01     0.13000000E+02    -0.99905275E-01     0.57701790E-02     0.33356959E+00     0.19629922E-01     136     0.49835317E-01
 0.14500000E+02     0.16567758E+01     0.28474970E-01     0.13000000E+02    -0.95603228E-01     0.56744451E-02     0.33787486E+00     0.23080522E-01     137     0.56685612E-01
 0.15000001E+02     0.16477361E+01     0.32912858E-01     0.13000000E+02    -0.91852479E-01     0.55177254E-02     0.33949411E+00     0.27629174E-01     137     0.56685612E-01
 0.15499998E+02     0.16303139E+01     0.38576204E-01     0.13000000E+02    -0.89106865E-01     0.53959042E-02     0.34129429E+00     0.33425041E-01     137     0.56685612E-01
 0.15999998E+02     0.16062300E+01     0.45337558E-01     0.13000000E+02    -0.87419845E-01     0.53693545E-02     0.34259379E+00     0.40332045E-01     137     0.56685612E-01
 0.16499998E+02     0.15768929E+01     0.52852981E-01     0.13000000E+02    -0.86473010E-01     0.52786870E-02     0.34415734E+00     0.48000310E-01     137     0.56685612E-01
 0.17000000E+02     0.15477659E+01     0.60559347E-01     0.13000000E+02    -0.86208142E-01     0.50963722E-02     0.34523168E+00     0.55849623E-01     137     0.56685612E-01
 0.17500000E+02     0.15242398E+01     0.68215027E-01     0.13000000E+02    -0.86908199E-01     0.51825298E-02     0.34687668E+00     0.63641906E-01     137     0.56685612E-01
 0.18000000E+02     0.15049142E+01     0.75840160E-01     0.13000000E+02    -0.88399261E-01     0.50806580E-02     0.35089654E+00     0.71396694E-01     138     0.63738815E-01
 0.18499998E+02     0.14942009E+01     0.82893796E-01     0.13000000E+02    -0.90512425E-01     0.50291806E-02     0.35273632E+00     0.78557037E-01     138     0.63738815E-01
 0.18999998E+02     0.14859072E+01     0.89886568E-01     0.13000000E+02    -0.93181916E-01     0.47963727E-02     0.35448560E+00     0.85648395E-01     138     0.63738815E-01
