  
       RFOIL         Version 3.00
  
 Calculated polar for: s818                            
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.74624026E+00     0.11995873E+00     0.13000000E+02    -0.43477297E-01     0.95826447E+00     0.50231162E-02     0.11766177E+00      99     0.50668061E-01
-0.19000002E+02    -0.70327944E+00     0.11295794E+00     0.13000000E+02    -0.48891772E-01     0.50000001E-01     0.54672942E-02     0.10845257E+00     100     0.44052910E-01
-0.18000000E+02    -0.66165406E+00     0.10589685E+00     0.13000000E+02    -0.54023977E-01     0.50000001E-01     0.58625336E-02     0.10132249E+00     100     0.44052910E-01
-0.17500000E+02    -0.61696708E+00     0.10579970E+00     0.13000000E+02    -0.57820063E-01     0.50000001E-01     0.61158719E-02     0.10125031E+00     101     0.37918169E-01
-0.16500000E+02    -0.59643388E+00     0.95836066E-01     0.13000000E+02    -0.60514353E-01     0.50000001E-01     0.67732544E-02     0.91165438E-01     101     0.37918169E-01
-0.16000002E+02    -0.55951941E+00     0.94204485E-01     0.13000000E+02    -0.63633241E-01     0.50000001E-01     0.71092183E-02     0.89539737E-01     102     0.32320730E-01
-0.15500001E+02    -0.54191208E+00     0.91043890E-01     0.13000000E+02    -0.65604590E-01     0.50000001E-01     0.74684140E-02     0.86340055E-01     102     0.32320730E-01
-0.15000001E+02    -0.52144688E+00     0.88292375E-01     0.13000000E+02    -0.67328334E-01     0.50000001E-01     0.77528004E-02     0.83554335E-01     102     0.32320730E-01
-0.14500000E+02    -0.50192314E+00     0.85379303E-01     0.13000000E+02    -0.69138899E-01     0.50000001E-01     0.81691341E-02     0.80604441E-01     103     0.27295569E-01
-0.14000001E+02    -0.48341870E+00     0.82137071E-01     0.13000000E+02    -0.71127862E-01     0.50000001E-01     0.85425628E-02     0.77319957E-01     103     0.27295569E-01
-0.13500001E+02    -0.46051946E+00     0.79622678E-01     0.13000000E+02    -0.72645396E-01     0.50000001E-01     0.93817608E-02     0.74782141E-01     104     0.22849513E-01
-0.13000001E+02    -0.44264433E+00     0.76265238E-01     0.13000000E+02    -0.74366413E-01     0.50000001E-01     0.98282872E-02     0.71387820E-01     104     0.22849513E-01
-0.12500001E+02    -0.41933957E+00     0.73580295E-01     0.13000000E+02    -0.75706281E-01     0.50000001E-01     0.10423644E-01     0.68677776E-01     104     0.22849513E-01
-0.12000000E+02    -0.39968818E+00     0.69984801E-01     0.13000000E+02    -0.77550292E-01     0.50000001E-01     0.11155218E-01     0.65044351E-01     105     0.18961744E-01
-0.11500001E+02    -0.38127702E+00     0.66147976E-01     0.13000000E+02    -0.79176761E-01     0.50000001E-01     0.11653501E-01     0.61172094E-01     105     0.18961744E-01
-0.11000001E+02    -0.35875615E+00     0.62913842E-01     0.13000000E+02    -0.80571197E-01     0.50000001E-01     0.13222236E-01     0.57918023E-01     106     0.15591401E-01
