  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-27                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20500000E+02    -0.10269052E+01     0.12992926E+00     0.16000000E+02     0.27966067E-01     0.53464735E+00     0.11492843E-01     0.12636626E+00      94     0.61869748E-01
-0.19500000E+02    -0.99283618E+00     0.12128171E+00     0.16000000E+02     0.21563418E-01     0.51340348E+00     0.12518985E-01     0.11762202E+00      95     0.55017881E-01
-0.18500002E+02    -0.96136987E+00     0.11179729E+00     0.16000000E+02     0.15263654E-01     0.50079733E+00     0.13568445E-01     0.10804029E+00      96     0.48506148E-01
-0.17500000E+02    -0.92877233E+00     0.10264318E+00     0.16000000E+02     0.98238224E-02     0.48891953E+00     0.14993112E-01     0.98808385E-01      96     0.48506148E-01
-0.17000002E+02    -0.88493854E+00     0.10147585E+00     0.16000000E+02     0.50802324E-02     0.48039287E+00     0.15623914E-01     0.97646542E-01      97     0.42390399E-01
-0.16000002E+02    -0.86397797E+00     0.90619721E-01     0.16000000E+02     0.11101861E-02     0.47128275E+00     0.17670816E-01     0.86691715E-01      97     0.42390399E-01
-0.15500001E+02    -0.85169166E+00     0.85482404E-01     0.16000000E+02    -0.75282034E-03     0.46581683E+00     0.18534526E-01     0.81505559E-01      98     0.36723472E-01
-0.15000001E+02    -0.83813500E+00     0.80567583E-01     0.16000000E+02    -0.25402745E-02     0.46166149E+00     0.19674433E-01     0.76541029E-01      98     0.36723472E-01
-0.14500000E+02    -0.82508397E+00     0.75697862E-01     0.16000000E+02    -0.42341128E-02     0.45712921E+00     0.20969866E-01     0.71632147E-01      98     0.36723472E-01
-0.14000001E+02    -0.81046486E+00     0.71051739E-01     0.16000000E+02    -0.58547626E-02     0.45225069E+00     0.22143854E-01     0.66942513E-01      99     0.31547330E-01
-0.13500001E+02    -0.79466796E+00     0.66645332E-01     0.16000000E+02    -0.73618507E-02     0.44775555E+00     0.23754986E-01     0.62493946E-01      99     0.31547330E-01
-0.13000001E+02    -0.78038788E+00     0.62185600E-01     0.16000000E+02    -0.87604159E-02     0.44430977E+00     0.25977999E-01     0.58008555E-01      99     0.31547330E-01
-0.12500001E+02    -0.76488531E+00     0.57951648E-01     0.16000000E+02    -0.10048917E-01     0.43946001E+00     0.28963516E-01     0.53739026E-01     100     0.26885349E-01
-0.12000000E+02    -0.74888146E+00     0.53865537E-01     0.16000000E+02    -0.11194912E-01     0.43561378E+00     0.31420551E-01     0.49626220E-01     100     0.26885349E-01
-0.11000001E+02    -0.71606475E+00     0.46102215E-01     0.16000000E+02    -0.13136311E-01     0.42866448E+00     0.38991407E-01     0.41814275E-01     101     0.22738550E-01
-0.10500001E+02    -0.70065516E+00     0.42306144E-01     0.16000000E+02    -0.13944498E-01     0.42517683E+00     0.44407032E-01     0.38004249E-01     101     0.22738550E-01
-0.10000001E+02    -0.69214582E+00     0.37983947E-01     0.16000000E+02    -0.14691386E-01     0.42075896E+00     0.52415609E-01     0.33663042E-01     102     0.19086976E-01
-0.95000010E+01    -0.68765306E+00     0.33762567E-01     0.16000000E+02    -0.14973614E-01     0.41781312E+00     0.68913929E-01     0.29469345E-01     102     0.19086976E-01
-0.80000010E+01    -0.73180306E+00     0.79598809E-02     0.16000000E+02    -0.48376806E-01     0.40970376E+00     0.25268984E+00     0.39863433E-02     103     0.15895465E-01
-0.75000005E+01    -0.65295494E+00     0.70948130E-02     0.16000000E+02    -0.55091042E-01     0.40491945E+00     0.28846478E+00     0.32394349E-02     103     0.15895465E-01
-0.70000014E+01    -0.58271712E+00     0.67435047E-02     0.16000000E+02    -0.58892161E-01     0.40047437E+00     0.30614915E+00     0.29308291E-02     104     0.13121202E-01
-0.65000010E+01    -0.51392144E+00     0.64908694E-02     0.16000000E+02    -0.62191438E-01     0.39606997E+00     0.32021922E+00     0.27034485E-02     105     0.10719076E-01
-0.60000000E+01    -0.44648066E+00     0.63243075E-02     0.16000000E+02    -0.65020695E-01     0.39249262E+00     0.33030781E+00     0.25510667E-02     106     0.86464528E-02
