  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-21                       
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22500000E+02    -0.11994610E+01     0.14530399E+00     0.12000000E+02     0.61637316E-01     0.57825774E+00     0.53909142E-02     0.14245592E+00      98     0.81413381E-01
-0.21500002E+02    -0.11796204E+01     0.13345389E+00     0.12000000E+02     0.50685033E-01     0.53395468E+00     0.55999244E-02     0.13040072E+00      99     0.73919691E-01
-0.20500000E+02    -0.11629416E+01     0.12139103E+00     0.12000000E+02     0.40473621E-01     0.50568515E+00     0.57940236E-02     0.11816814E+00      99     0.73919691E-01
-0.19500000E+02    -0.11498835E+01     0.10905693E+00     0.12000000E+02     0.31056132E-01     0.47992560E+00     0.59976005E-02     0.10566530E+00     100     0.66534407E-01
-0.18500002E+02    -0.11446878E+01     0.95988400E-01     0.12000000E+02     0.22112630E-01     0.46578929E+00     0.61696302E-02     0.92443340E-01     100     0.66534407E-01
-0.18000000E+02    -0.11254203E+01     0.91699228E-01     0.12000000E+02     0.16622482E-01     0.45164073E+00     0.62937927E-02     0.88094071E-01     101     0.59306033E-01
-0.17500000E+02    -0.11464410E+01     0.84614143E-01     0.12000000E+02     0.11728546E-01     0.44738033E+00     0.63984660E-02     0.80893576E-01     101     0.59306033E-01
-0.17000002E+02    -0.11912848E+01     0.75323969E-01     0.12000000E+02     0.54928255E-02     0.44495401E+00     0.64294292E-02     0.71449898E-01     101     0.59306033E-01
-0.16000002E+02    -0.14807889E+01     0.32745358E-01     0.12000000E+02    -0.16256891E-01     0.45249623E+00     0.61323186E-02     0.28072160E-01     100     0.66534407E-01
-0.15500001E+02    -0.15287912E+01     0.21246748E-01     0.12000000E+02    -0.20044822E-01     0.44883183E+00     0.61552217E-02     0.16299486E-01     100     0.66534407E-01
-0.15000001E+02    -0.14866360E+01     0.18417628E-01     0.12000000E+02    -0.23014231E-01     0.43492547E+00     0.63246661E-02     0.13359290E-01     100     0.66534407E-01
-0.14500000E+02    -0.14367481E+01     0.17162018E-01     0.12000000E+02    -0.23779208E-01     0.42683116E+00     0.65148924E-02     0.12056580E-01     101     0.59306033E-01
-0.13500001E+02    -0.13284645E+01     0.15313938E-01     0.12000000E+02    -0.25455821E-01     0.40759504E+00     0.71458006E-02     0.10127619E-01     102     0.52300081E-01
-0.13000001E+02    -0.12717735E+01     0.14579992E-01     0.12000000E+02    -0.26390715E-01     0.39677855E+00     0.74150506E-02     0.93572326E-02     102     0.52300081E-01
-0.12500001E+02    -0.12124038E+01     0.14292753E-01     0.12000000E+02    -0.27964095E-01     0.50000001E-01     0.77187214E-02     0.85867569E-02     103     0.45599289E-01
-0.12000000E+02    -0.11537427E+01     0.13719060E-01     0.12000000E+02    -0.29012453E-01     0.50000001E-01     0.79971245E-02     0.79828212E-02     103     0.45599289E-01
-0.11500001E+02    -0.10943277E+01     0.13207695E-01     0.12000000E+02    -0.30104658E-01     0.50000001E-01     0.83614774E-02     0.74418350E-02     104     0.39297789E-01
-0.11000001E+02    -0.10342960E+01     0.12755441E-01     0.12000000E+02    -0.31230988E-01     0.50000001E-01     0.87590059E-02     0.69619110E-02     104     0.39297789E-01
-0.10500001E+02    -0.97375685E+00     0.12346553E-01     0.12000000E+02    -0.32391101E-01     0.50000001E-01     0.91450159E-02     0.65237354E-02     105     0.33488099E-01
-0.10000001E+02    -0.91280234E+00     0.11948179E-01     0.12000000E+02    -0.33611316E-01     0.50000001E-01     0.98747155E-02     0.61053215E-02     105     0.33488099E-01
-0.95000010E+01    -0.85147673E+00     0.11610317E-01     0.12000000E+02    -0.34835946E-01     0.50000001E-01     0.10360928E-01     0.57439096E-02     106     0.28242392E-01
