  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-15                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19000002E+02    -0.16518005E+01     0.30665856E-01     0.10000000E+02    -0.54197606E-01     0.65053982E+00     0.46425601E-02     0.27343987E-01     100     0.91595381E-01
-0.18500002E+02    -0.16665938E+01     0.27061868E-01     0.10000000E+02    -0.47687814E-01     0.63874465E+00     0.46904958E-02     0.23575179E-01     100     0.91595381E-01
-0.18000000E+02    -0.16449062E+01     0.24975190E-01     0.10000000E+02    -0.44188075E-01     0.62848020E+00     0.47656205E-02     0.21368384E-01     101     0.84148958E-01
-0.17500000E+02    -0.16112380E+01     0.23296785E-01     0.10000000E+02    -0.41937836E-01     0.61898232E+00     0.48321728E-02     0.19585470E-01     101     0.84148958E-01
-0.17000002E+02    -0.15718510E+01     0.21884315E-01     0.10000000E+02    -0.40187053E-01     0.61011147E+00     0.48853219E-02     0.18078988E-01     102     0.76851621E-01
-0.16500000E+02    -0.15285083E+01     0.20679254E-01     0.10000000E+02    -0.38794063E-01     0.60097867E+00     0.49238461E-02     0.16791608E-01     102     0.76851621E-01
-0.16000002E+02    -0.14820225E+01     0.19668723E-01     0.10000000E+02    -0.37688915E-01     0.59277242E+00     0.49513057E-02     0.15719548E-01     102     0.76851621E-01
-0.15500001E+02    -0.14338033E+01     0.18730048E-01     0.10000000E+02    -0.36755446E-01     0.58585942E+00     0.49649579E-02     0.14727357E-01     103     0.69709428E-01
-0.15000001E+02    -0.13841280E+01     0.17855035E-01     0.10000000E+02    -0.35976961E-01     0.57911086E+00     0.49731317E-02     0.13800873E-01     103     0.69709428E-01
-0.14000001E+02    -0.12875320E+01     0.15213183E-01     0.10000000E+02    -0.34258887E-01     0.56649619E+00     0.57517439E-02     0.10891212E-01     104     0.62732510E-01
-0.13500001E+02    -0.12348825E+01     0.14366779E-01     0.10000000E+02    -0.33810571E-01     0.55994934E+00     0.60088150E-02     0.99818371E-02     105     0.55937834E-01
-0.13000001E+02    -0.11808717E+01     0.13651576E-01     0.10000000E+02    -0.33503808E-01     0.55468202E+00     0.62145288E-02     0.92124818E-02     105     0.55937834E-01
-0.12500001E+02    -0.11258419E+01     0.13029620E-01     0.10000000E+02    -0.33308651E-01     0.54945445E+00     0.64054509E-02     0.85418206E-02     106     0.49352959E-01
-0.12000000E+02    -0.10699388E+01     0.12498352E-01     0.10000000E+02    -0.33221230E-01     0.54371065E+00     0.65453327E-02     0.79631619E-02     106     0.49352959E-01
-0.11000001E+02    -0.95691419E+00     0.11449727E-01     0.10000000E+02    -0.33228327E-01     0.53341872E+00     0.70977504E-02     0.68219309E-02     107     0.43019880E-01
-0.10500001E+02    -0.89995277E+00     0.10892138E-01     0.10000000E+02    -0.33294704E-01     0.52926826E+00     0.75891400E-02     0.62260339E-02     108     0.36999028E-01
-0.10000001E+02    -0.84233773E+00     0.10428234E-01     0.10000000E+02    -0.33464614E-01     0.52475798E+00     0.80115721E-02     0.57292874E-02     108     0.36999028E-01
-0.95000010E+01    -0.78414404E+00     0.10048270E-01     0.10000000E+02    -0.33701561E-01     0.52007073E+00     0.83709443E-02     0.53238678E-02     109     0.31367674E-01
-0.85000019E+01    -0.66689438E+00     0.93388734E-02     0.10000000E+02    -0.34329928E-01     0.51127434E+00     0.93521085E-02     0.45562950E-02     110     0.26210370E-01
-0.80000010E+01    -0.60792536E+00     0.89968974E-02     0.10000000E+02    -0.34715239E-01     0.50734955E+00     0.10069543E-01     0.41995649E-02     110     0.26210370E-01
-0.75000005E+01    -0.54859340E+00     0.87292856E-02     0.10000000E+02    -0.35158336E-01     0.50277627E+00     0.10637125E-01     0.39140172E-02     111     0.21598428E-01
-0.70000014E+01    -0.48907807E+00     0.84597878E-02     0.10000000E+02    -0.35635885E-01     0.49914140E+00     0.11608132E-01     0.36312663E-02     111     0.21598428E-01
-0.65000010E+01    -0.42936233E+00     0.82043558E-02     0.10000000E+02    -0.36170788E-01     0.49453723E+00     0.12593396E-01     0.33645569E-02     112     0.17568860E-01
-0.60000000E+01    -0.36941794E+00     0.80046849E-02     0.10000000E+02    -0.36743201E-01     0.49113834E+00     0.13439342E-01     0.31605796E-02     112     0.17568860E-01
-0.55000014E+01    -0.30942532E+00     0.77812392E-02     0.10000000E+02    -0.37340160E-01     0.48748672E+00     0.15036207E-01     0.29329089E-02     113     0.14114755E-01
-0.50000010E+01    -0.24927239E+00     0.76104077E-02     0.10000000E+02    -0.37976068E-01     0.48338118E+00     0.16497439E-01     0.27615051E-02     114     0.11193853E-01
-0.45000000E+01    -0.18899101E+00     0.74310084E-02     0.10000000E+02    -0.38648851E-01     0.47997868E+00     0.18698756E-01     0.25923932E-02     114     0.11193853E-01
-0.40000014E+01    -0.12860043E+00     0.72959941E-02     0.10000000E+02    -0.39366111E-01     0.47561422E+00     0.20988923E-01     0.24558012E-02     115     0.87451590E-02
-0.35000007E+01    -0.68152025E-01     0.71634208E-02     0.10000000E+02    -0.40105391E-01     0.47199553E+00     0.23691306E-01     0.23370893E-02     116     0.67048795E-02
-0.30000000E+01    -0.76234802E-02     0.70481617E-02     0.10000000E+02    -0.40882990E-01     0.46833828E+00     0.27147844E-01     0.22356408E-02     116     0.67048795E-02
-0.25000012E+01     0.52951939E-01     0.69426647E-02     0.10000000E+02    -0.41683637E-01     0.46444580E+00     0.31735081E-01     0.21531056E-02     117     0.50157662E-02
-0.20000007E+01     0.11357325E+00     0.68577179E-02     0.10000000E+02    -0.42518996E-01     0.46059918E+00     0.37207071E-01     0.20883442E-02     118     0.36301017E-02
-0.15000000E+01     0.17421578E+00     0.67876629E-02     0.10000000E+02    -0.43384135E-01     0.45636308E+00     0.44017956E-01     0.20424076E-02     119     0.25103886E-02
-0.10000012E+01     0.23487517E+00     0.67287744E-02     0.10000000E+02    -0.44273440E-01     0.45207760E+00     0.51856477E-01     0.20111618E-02     119     0.25103886E-02
-0.50000060E+00     0.29553214E+00     0.66986550E-02     0.10000000E+02    -0.45205116E-01     0.44328493E+00     0.63090175E-01     0.19959048E-02     120     0.16273017E-02
 0.00000000E+00     0.35618663E+00     0.66666091E-02     0.10000000E+02    -0.46161320E-01     0.43742841E+00     0.77936448E-01     0.19991058E-02     121     0.95658540E-03
 0.49999887E+00     0.41681957E+00     0.66353483E-02     0.10000000E+02    -0.47152176E-01     0.43126222E+00     0.10280523E+00     0.20233737E-02     122     0.47945679E-03
 0.99999946E+00     0.47744432E+00     0.65764473E-02     0.10000000E+02    -0.48190869E-01     0.42554229E+00     0.15264344E+00     0.20773993E-02     123     0.17586845E-03
 0.14999983E+01     0.53801918E+00     0.64755767E-02     0.10000000E+02    -0.49347922E-01     0.41909194E+00     0.26117647E+00     0.22048536E-02     124     0.20575684E-04
 0.19999989E+01     0.59855503E+00     0.64544654E-02     0.10000000E+02    -0.50488923E-01     0.41224882E+00     0.33851951E+00     0.23383275E-02     125     0.22284938E-04
 0.24999995E+01     0.65904629E+00     0.64793108E-02     0.10000000E+02    -0.51617149E-01     0.40449476E+00     0.39581954E+00     0.24674479E-02     126     0.23404282E-03
 0.29999983E+01     0.71948195E+00     0.65241307E-02     0.10000000E+02    -0.52756213E-01     0.39720979E+00     0.44673851E+00     0.26025916E-02     126     0.23404282E-03
 0.34999990E+01     0.77977908E+00     0.65605305E-02     0.10000000E+02    -0.54036226E-01     0.38685155E+00     0.57822543E+00     0.28876555E-02     127     0.70237665E-03
 0.39999995E+01     0.83922422E+00     0.67702341E-02     0.10000000E+02    -0.55332173E-01     0.37408105E+00     0.87629575E+00     0.37294645E-02     128     0.14150569E-02
 0.44999986E+01     0.89531827E+00     0.70780972E-02     0.10000000E+02    -0.55500910E-01     0.36161029E+00     0.96770352E+00     0.42164791E-02     129     0.23674278E-02
 0.49999990E+01     0.95426923E+00     0.70753233E-02     0.10000000E+02    -0.56437451E-01     0.34216151E+00     0.10000000E+01     0.41606049E-02     130     0.35536182E-02
 0.54999995E+01     0.10138530E+01     0.71558622E-02     0.10000000E+02    -0.57686608E-01     0.31820369E+00     0.10000000E+01     0.41255997E-02     130     0.35536182E-02
 0.60000000E+01     0.10732152E+01     0.73325769E-02     0.10000000E+02    -0.58924098E-01     0.29629475E+00     0.10000000E+01     0.42051179E-02     131     0.49741361E-02
 0.65000010E+01     0.11318663E+01     0.76544173E-02     0.10000000E+02    -0.60173105E-01     0.26584083E+00     0.10000000E+01     0.43798676E-02     132     0.66368952E-02
 0.69999981E+01     0.11896629E+01     0.81429379E-02     0.10000000E+02    -0.61397828E-01     0.22903170E+00     0.10000000E+01     0.46839584E-02     133     0.85583655E-02
 0.74999986E+01     0.12473193E+01     0.86149378E-02     0.10000000E+02    -0.62558003E-01     0.20336895E+00     0.10000000E+01     0.50254958E-02     133     0.85583655E-02
 0.79999990E+01     0.13040291E+01     0.92036584E-02     0.10000000E+02    -0.63654050E-01     0.17580050E+00     0.10000000E+01     0.54671820E-02     134     0.10764658E-01
 0.85000000E+01     0.13596293E+01     0.99028004E-02     0.10000000E+02    -0.64651057E-01     0.14748214E+00     0.10000000E+01     0.60091605E-02     135     0.13292561E-01
 0.90000000E+01     0.14104741E+01     0.11219823E-01     0.10000000E+02    -0.65287657E-01     0.95457047E-01     0.10000000E+01     0.70303106E-02     136     0.16190436E-01
 0.94999971E+01     0.14545914E+01     0.13141413E-01     0.10000000E+02    -0.65178469E-01     0.36810406E-01     0.10000000E+01     0.86160637E-02     136     0.16190436E-01
 0.99999981E+01     0.15028712E+01     0.14261441E-01     0.10000000E+02    -0.65275900E-01     0.22777244E-01     0.10000000E+01     0.96484171E-02     137     0.19519079E-01
 0.10499999E+02     0.15503176E+01     0.15311991E-01     0.10000000E+02    -0.65241590E-01     0.16798327E-01     0.10000000E+01     0.10661816E-01     137     0.19519079E-01
 0.10999999E+02     0.15943431E+01     0.16532969E-01     0.10000000E+02    -0.64807951E-01     0.13514007E-01     0.10000000E+01     0.11866681E-01     138     0.23350559E-01
 0.11500000E+02     0.16302842E+01     0.18237537E-01     0.10000000E+02    -0.63391283E-01     0.11731012E-01     0.10000000E+01     0.13577219E-01     138     0.23350559E-01
 0.12000000E+02     0.16135328E+01     0.27239466E-01     0.10000000E+02    -0.61002076E-01     0.10874011E-01     0.10000000E+01     0.22793636E-01     139     0.27765261E-01
 0.12499997E+02     0.15945263E+01     0.35785340E-01     0.10000000E+02    -0.60830753E-01     0.10362599E-01     0.10000000E+01     0.31515602E-01     139     0.27765261E-01
 0.12999998E+02     0.15683026E+01     0.42758841E-01     0.10000000E+02    -0.59750218E-01     0.99742450E-02     0.10000000E+01     0.38646400E-01     139     0.27765261E-01
 0.13499999E+02     0.15322081E+01     0.48841603E-01     0.10000000E+02    -0.57567552E-01     0.97350217E-02     0.10000000E+01     0.44888094E-01     139     0.27765261E-01
 0.13999999E+02     0.14933252E+01     0.54311048E-01     0.10000000E+02    -0.55158969E-01     0.94971536E-02     0.10000000E+01     0.50512113E-01     139     0.27765261E-01
 0.14500000E+02     0.14724211E+01     0.59309468E-01     0.10000000E+02    -0.54213740E-01     0.88937003E-02     0.10000000E+01     0.55626020E-01     139     0.27765261E-01
 0.15000001E+02     0.14623543E+01     0.64029373E-01     0.10000000E+02    -0.54216523E-01     0.84310547E-02     0.10000000E+01     0.60445018E-01     139     0.27765261E-01
 0.15499998E+02     0.14568591E+01     0.68532623E-01     0.10000000E+02    -0.54735057E-01     0.80355592E-02     0.10000000E+01     0.65035731E-01     140     0.32842744E-01
 0.15999998E+02     0.14538211E+01     0.73096283E-01     0.10000000E+02    -0.55637855E-01     0.75178510E-02     0.10000000E+01     0.69674276E-01     140     0.32842744E-01
 0.16499998E+02     0.14508131E+01     0.79419009E-01     0.10000000E+02    -0.57094302E-01     0.70536258E-02     0.10000000E+01     0.76078750E-01     140     0.32842744E-01
 0.17000000E+02     0.14530324E+01     0.85233226E-01     0.10000000E+02    -0.58741197E-01     0.66678612E-02     0.10000000E+01     0.81966393E-01     140     0.32842744E-01
 0.17500000E+02     0.14543499E+01     0.91482863E-01     0.10000000E+02    -0.61010730E-01     0.63111112E-02     0.10000000E+01     0.88294402E-01     141     0.38646445E-01
 0.18000000E+02     0.14571041E+01     0.97580962E-01     0.10000000E+02    -0.63503958E-01     0.59659220E-02     0.10000000E+01     0.94461918E-01     141     0.38646445E-01
 0.18499998E+02     0.14576744E+01     0.10419615E+00     0.10000000E+02    -0.66645250E-01     0.56109428E-02     0.10000000E+01     0.10115233E+00     141     0.38646445E-01
 0.18999998E+02     0.14597453E+01     0.11069256E+00     0.10000000E+02    -0.70063479E-01     0.52544940E-02     0.10000000E+01     0.10772389E+00     142     0.45204677E-01
