  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-a-12                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.13500001E+02    -0.11802852E+01     0.18948851E-01     0.10000000E+02    -0.37306204E-01     0.52333874E+00     0.66662873E-02     0.15363776E-01     103     0.59745092E-01
-0.13000001E+02    -0.11344599E+01     0.16627807E-01     0.10000000E+02    -0.36228865E-01     0.51799464E+00     0.70679202E-02     0.12831102E-01     104     0.52654583E-01
-0.12500001E+02    -0.10841396E+01     0.15168007E-01     0.10000000E+02    -0.35310786E-01     0.51134807E+00     0.73957215E-02     0.11230477E-01     104     0.52654583E-01
-0.12000000E+02    -0.10315272E+01     0.14105231E-01     0.10000000E+02    -0.34529652E-01     0.50588489E+00     0.76504098E-02     0.10059291E-01     104     0.52654583E-01
-0.11500001E+02    -0.97754115E+00     0.13258699E-01     0.10000000E+02    -0.33850782E-01     0.49973783E+00     0.79456167E-02     0.91219237E-02     105     0.45835085E-01
-0.11000001E+02    -0.92231846E+00     0.12629150E-01     0.10000000E+02    -0.33292215E-01     0.49397194E+00     0.81286654E-02     0.84150396E-02     105     0.45835085E-01
-0.10500001E+02    -0.86657524E+00     0.12053084E-01     0.10000000E+02    -0.32790918E-01     0.48848626E+00     0.82843509E-02     0.77721709E-02     106     0.39362162E-01
-0.10000001E+02    -0.81130648E+00     0.11248289E-01     0.10000000E+02    -0.32265864E-01     0.48316923E+00     0.89822412E-02     0.68642446E-02     106     0.39362162E-01
-0.95000010E+01    -0.75509661E+00     0.10619958E-01     0.10000000E+02    -0.31850692E-01     0.47777015E+00     0.95364098E-02     0.61678817E-02     107     0.33326857E-01
-0.90000000E+01    -0.69811922E+00     0.10145566E-01     0.10000000E+02    -0.31530865E-01     0.47279119E+00     0.99686692E-02     0.56385417E-02     107     0.33326857E-01
-0.85000019E+01    -0.64049578E+00     0.98068332E-02     0.10000000E+02    -0.31301990E-01     0.46812871E+00     0.10280900E-01     0.52542356E-02     108     0.27822003E-01
-0.80000010E+01    -0.58309281E+00     0.93271043E-02     0.10000000E+02    -0.31056611E-01     0.46267545E+00     0.11216841E-01     0.47139884E-02     108     0.27822003E-01
-0.75000005E+01    -0.52527702E+00     0.89349691E-02     0.10000000E+02    -0.30887542E-01     0.45818546E+00     0.11954131E-01     0.42804442E-02     109     0.22919744E-01
-0.70000014E+01    -0.46702462E+00     0.86442828E-02     0.10000000E+02    -0.30792668E-01     0.45291126E+00     0.12583485E-01     0.39541903E-02     109     0.22919744E-01
-0.65000010E+01    -0.40864474E+00     0.83428919E-02     0.10000000E+02    -0.30727888E-01     0.44858304E+00     0.13645035E-01     0.36135358E-02     110     0.18651081E-01
-0.60000000E+01    -0.35012630E+00     0.80574136E-02     0.10000000E+02    -0.30714884E-01     0.44341573E+00     0.14834743E-01     0.33071623E-02     110     0.18651081E-01
-0.55000014E+01    -0.29132310E+00     0.78481836E-02     0.10000000E+02    -0.30758876E-01     0.43914393E+00     0.15865555E-01     0.30679302E-02     111     0.15000011E-01
-0.50000010E+01    -0.23247628E+00     0.76131425E-02     0.10000000E+02    -0.30834647E-01     0.43412429E+00     0.17422633E-01     0.28190748E-02     111     0.15000011E-01
-0.45000000E+01    -0.17340882E+00     0.74521820E-02     0.10000000E+02    -0.30973196E-01     0.42927560E+00     0.18794488E-01     0.26348960E-02     112     0.11915517E-01
-0.40000014E+01    -0.11435476E+00     0.72607296E-02     0.10000000E+02    -0.31125547E-01     0.42502093E+00     0.21124823E-01     0.24431404E-02     113     0.93299402E-02
-0.35000007E+01    -0.55140637E-01     0.71277600E-02     0.10000000E+02    -0.31331200E-01     0.42102173E+00     0.23107637E-01     0.22996641E-02     113     0.93299402E-02
-0.30000000E+01     0.40950044E-02     0.70025707E-02     0.10000000E+02    -0.31576801E-01     0.41609678E+00     0.25671860E-01     0.21743835E-02     114     0.71748095E-02
-0.25000012E+01     0.63399516E-01     0.68909731E-02     0.10000000E+02    -0.31855918E-01     0.41151184E+00     0.28590644E-01     0.20636735E-02     115     0.53890520E-02
-0.20000007E+01     0.12277181E+00     0.68101557E-02     0.10000000E+02    -0.32180447E-01     0.40717158E+00     0.31844687E-01     0.19835415E-02     115     0.53890520E-02
-0.15000000E+01     0.18214495E+00     0.67371628E-02     0.10000000E+02    -0.32536987E-01     0.40275481E+00     0.35109449E-01     0.19204100E-02     116     0.39225337E-02
-0.10000012E+01     0.24152198E+00     0.66810693E-02     0.10000000E+02    -0.32931022E-01     0.39830294E+00     0.39617192E-01     0.18743249E-02     117     0.27349442E-02
-0.50000060E+00     0.30093715E+00     0.66359080E-02     0.10000000E+02    -0.33355329E-01     0.39403266E+00     0.44236802E-01     0.18434897E-02     118     0.17950347E-02
