  
       RFOIL         Version 3.00
  
 Calculated polar for: final_airfoil_30_r99            
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.84721702E+00     0.13781364E+00     0.18000000E+02    -0.16437044E-01     0.50000001E-01     0.41321076E-01     0.13364826E+00      90     0.47189467E-01
-0.19000002E+02    -0.76046193E+00     0.12339148E+00     0.18000000E+02    -0.29199136E-01     0.50000001E-01     0.46767533E-01     0.11909679E+00      91     0.42003386E-01
-0.17000002E+02    -0.66672754E+00     0.10940204E+00     0.18000000E+02    -0.39931841E-01     0.50000001E-01     0.50000001E-01     0.10496731E+00      93     0.33019394E-01
-0.15000001E+02    -0.56491059E+00     0.95927447E-01     0.18000000E+02    -0.49162958E-01     0.50000001E-01     0.50000001E-01     0.91335915E-01      96     0.22571638E-01
-0.14000001E+02    -0.49934232E+00     0.91032222E-01     0.18000000E+02    -0.54277629E-01     0.50000001E-01     0.50000001E-01     0.86401813E-01      97     0.19758349E-01
-0.13000001E+02    -0.46098819E+00     0.82793981E-01     0.18000000E+02    -0.56941416E-01     0.50000001E-01     0.50000001E-01     0.78057379E-01      98     0.17224912E-01
-0.12000000E+02    -0.40093085E+00     0.77163219E-01     0.18000000E+02    -0.60850646E-01     0.50000001E-01     0.50000001E-01     0.72378814E-01     100     0.12886997E-01
-0.11000001E+02    -0.34969398E+00     0.70615001E-01     0.18000000E+02    -0.63819259E-01     0.50000001E-01     0.50000001E-01     0.65760799E-01     101     0.11035408E-01
-0.10000001E+02    -0.29757336E+00     0.64362876E-01     0.18000000E+02    -0.66564411E-01     0.50000001E-01     0.50000001E-01     0.59443556E-01     102     0.93692448E-02
-0.90000000E+01    -0.24663709E+00     0.58078986E-01     0.18000000E+02    -0.69153510E-01     0.50000001E-01     0.50000001E-01     0.53095531E-01     104     0.65312744E-02
-0.80000010E+01    -0.19816010E+00     0.51712211E-01     0.18000000E+02    -0.71562625E-01     0.50000001E-01     0.50000001E-01     0.46664260E-01     105     0.53344294E-02
-0.70000014E+01    -0.14583595E+00     0.46151880E-01     0.18000000E+02    -0.73509529E-01     0.50000001E-01     0.50000001E-01     0.41050524E-01     107     0.33375458E-02
-0.60000000E+01    -0.10290969E+00     0.39986871E-01     0.18000000E+02    -0.75255632E-01     0.50000001E-01     0.50000001E-01     0.34823097E-01     108     0.25236441E-02
-0.50000010E+01    -0.65641060E-01     0.34008212E-01     0.18000000E+02    -0.76414220E-01     0.50000001E-01     0.50000001E-01     0.28782805E-01     110     0.12414415E-02
-0.40000014E+01    -0.45793749E-01     0.27835283E-01     0.18000000E+02    -0.76352634E-01     0.50000001E-01     0.50000001E-01     0.22545341E-01     111     0.76834264E-03
-0.30000000E+01    -0.50940543E-01     0.14986312E-01     0.18000000E+02    -0.94165757E-01     0.50000001E-01     0.50000001E-01     0.94113480E-02     112     0.40532678E-03
-0.20000007E+01     0.12355379E+00     0.11215130E-01     0.18000000E+02    -0.11773910E+00     0.50000001E-01     0.50000001E-01     0.53465781E-02     114     0.25626832E-04
-0.10000012E+01     0.25589618E+00     0.10847455E-01     0.18000000E+02    -0.12272944E+00     0.50000001E-01     0.50000001E-01     0.49366434E-02     117     0.23525968E-03
