  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-b-23                       
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.10592172E+01     0.14080517E+00     0.13000000E+02     0.23215352E-01     0.99785000E+00     0.25126353E-01     0.13870102E+00      86     0.50269272E-01
-0.20000002E+02    -0.10075566E+01     0.13236749E+00     0.13000000E+02     0.14865789E-01     0.50000001E-01     0.26057389E-01     0.12826853E+00      87     0.45206051E-01
-0.19000002E+02    -0.96548676E+00     0.12513573E+00     0.13000000E+02     0.90630800E-02     0.50000001E-01     0.27614772E-01     0.12096910E+00      88     0.40619884E-01
-0.17500000E+02    -0.89692444E+00     0.11483271E+00     0.13000000E+02     0.14604994E-02     0.50000001E-01     0.29287606E-01     0.11056692E+00      89     0.36466729E-01
-0.16000002E+02    -0.83159655E+00     0.10349032E+00     0.13000000E+02    -0.58199815E-02     0.50000001E-01     0.31286616E-01     0.99115342E-01      91     0.29285925E-01
-0.15500001E+02    -0.80745029E+00     0.10029083E+00     0.13000000E+02    -0.77282055E-02     0.50000001E-01     0.32602694E-01     0.95895968E-01      91     0.29285925E-01
-0.15000001E+02    -0.76490808E+00     0.99063806E-01     0.13000000E+02    -0.11312149E-01     0.50000001E-01     0.33425163E-01     0.94680816E-01      92     0.26178498E-01
-0.14500000E+02    -0.74633706E+00     0.94695203E-01     0.13000000E+02    -0.13177373E-01     0.50000001E-01     0.34136187E-01     0.90269513E-01      93     0.23346350E-01
-0.14000001E+02    -0.72586423E+00     0.90713106E-01     0.13000000E+02    -0.14863184E-01     0.50000001E-01     0.35581466E-01     0.86254761E-01      93     0.23346350E-01
-0.13500001E+02    -0.70548636E+00     0.86745076E-01     0.13000000E+02    -0.16547503E-01     0.50000001E-01     0.36493562E-01     0.82252987E-01      94     0.20760298E-01
-0.13000001E+02    -0.68701780E+00     0.82380004E-01     0.13000000E+02    -0.18401541E-01     0.50000001E-01     0.37314732E-01     0.77847347E-01      95     0.18395768E-01
-0.12500001E+02    -0.66236311E+00     0.79050310E-01     0.13000000E+02    -0.19811464E-01     0.50000001E-01     0.38330026E-01     0.74490197E-01      95     0.18395768E-01
-0.12000000E+02    -0.64272577E+00     0.74843138E-01     0.13000000E+02    -0.21601025E-01     0.50000001E-01     0.39188743E-01     0.70241548E-01      96     0.16231794E-01
