  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-b-23                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.20000002E+02    -0.10345031E+01     0.13109359E+00     0.16000000E+02     0.15488320E-01     0.10000000E+01     0.32311659E-01     0.12910548E+00      86     0.50269272E-01
-0.19000002E+02    -0.99311161E+00     0.12361676E+00     0.16000000E+02     0.98234778E-02     0.10000000E+01     0.34057301E-01     0.12161656E+00      87     0.45206051E-01
-0.18000000E+02    -0.94911349E+00     0.11614911E+00     0.16000000E+02     0.45904694E-02     0.10000000E+01     0.35720248E-01     0.11412396E+00      88     0.40619884E-01
-0.17000002E+02    -0.90663087E+00     0.10851516E+00     0.16000000E+02    -0.34246518E-03     0.10000000E+01     0.37697814E-01     0.10648099E+00      89     0.36466729E-01
-0.16000002E+02    -0.86141604E+00     0.10098136E+00     0.16000000E+02    -0.48582428E-02     0.10000000E+01     0.39480262E-01     0.98924309E-01      91     0.29285925E-01
-0.15500001E+02    -0.82757145E+00     0.98549075E-01     0.16000000E+02    -0.83491281E-02     0.95217341E+00     0.41111715E-01     0.96399114E-01      91     0.29285925E-01
-0.15000001E+02    -0.80538553E+00     0.95101513E-01     0.16000000E+02    -0.96605998E-02     0.88966626E+00     0.42050269E-01     0.92738792E-01      92     0.26178498E-01
-0.14500000E+02    -0.78763282E+00     0.90562001E-01     0.16000000E+02    -0.11720952E-01     0.84236139E+00     0.43246452E-01     0.88033944E-01      92     0.26178498E-01
-0.14000001E+02    -0.76378131E+00     0.87071761E-01     0.16000000E+02    -0.13336089E-01     0.79387295E+00     0.44848271E-01     0.84399432E-01      93     0.23346350E-01
-0.13500001E+02    -0.74681729E+00     0.82481273E-01     0.16000000E+02    -0.15501887E-01     0.73039037E+00     0.46603672E-01     0.79616323E-01      94     0.20760298E-01
-0.13000001E+02    -0.72211319E+00     0.79027593E-01     0.16000000E+02    -0.17181601E-01     0.67388344E+00     0.47942344E-01     0.76004289E-01      94     0.20760298E-01
-0.12500001E+02    -0.70236468E+00     0.74831896E-01     0.16000000E+02    -0.19215448E-01     0.61610860E+00     0.49769692E-01     0.71634784E-01      95     0.18395768E-01
-0.12000000E+02    -0.68432140E+00     0.70463650E-01     0.16000000E+02    -0.21322293E-01     0.55664665E+00     0.51601388E-01     0.67100786E-01      95     0.18395768E-01
-0.11500001E+02    -0.65926951E+00     0.67179628E-01     0.16000000E+02    -0.22848731E-01     0.52404314E+00     0.53447526E-01     0.63731954E-01      96     0.16231794E-01
-0.11000001E+02    -0.64094371E+00     0.62936068E-01     0.16000000E+02    -0.24780726E-01     0.49630171E+00     0.56391221E-01     0.59405476E-01      97     0.14250427E-01
-0.10500001E+02    -0.62349230E+00     0.58649335E-01     0.16000000E+02    -0.26678119E-01     0.48006406E+00     0.58528598E-01     0.55063970E-01      97     0.14250427E-01
-0.10000001E+02    -0.60534132E+00     0.54506920E-01     0.16000000E+02    -0.28515672E-01     0.46646836E+00     0.61275281E-01     0.50868902E-01      98     0.12436558E-01
-0.95000010E+01    -0.58602834E+00     0.50719786E-01     0.16000000E+02    -0.30174056E-01     0.45125303E+00     0.64974554E-01     0.47044575E-01      98     0.12436558E-01
-0.90000000E+01    -0.56826001E+00     0.46759833E-01     0.16000000E+02    -0.31966362E-01     0.44161776E+00     0.69132037E-01     0.43050081E-01      99     0.10777486E-01
-0.85000019E+01    -0.56113160E+00     0.41681089E-01     0.16000000E+02    -0.34289353E-01     0.43140331E+00     0.72258830E-01     0.37917916E-01      99     0.10777486E-01
