  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-b-35                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.15500001E+02    -0.74446100E+00     0.11835449E+00     0.13000000E+02     0.11996462E-01     0.49384579E+00     0.25030389E+00     0.11587512E+00      87     0.25026811E-01
-0.15000001E+02    -0.73818648E+00     0.11210939E+00     0.13000000E+02     0.98080654E-02     0.47682282E+00     0.25444198E+00     0.10957230E+00      88     0.22477724E-01
-0.14500000E+02    -0.70803827E+00     0.10909488E+00     0.13000000E+02     0.78820400E-02     0.45598063E+00     0.25722104E+00     0.10649056E+00      88     0.22477724E-01
-0.14000001E+02    -0.69706810E+00     0.10342481E+00     0.13000000E+02     0.57336153E-02     0.44385564E+00     0.26097465E+00     0.10076933E+00      89     0.20112032E-01
-0.11000001E+02    -0.58806121E+00     0.76325431E-01     0.13000000E+02    -0.54757237E-02     0.38918492E+00     0.27747682E+00     0.73394522E-01      93     0.12268378E-01
-0.10500001E+02    -0.54791701E+00     0.74365266E-01     0.13000000E+02    -0.73369220E-02     0.38158071E+00     0.27879259E+00     0.71396209E-01      94     0.10667559E-01
-0.10000001E+02    -0.53219652E+00     0.69499731E-01     0.13000000E+02    -0.99408720E-02     0.37664631E+00     0.28239101E+00     0.66515766E-01      94     0.10667559E-01
-0.95000010E+01    -0.49554446E+00     0.67262888E-01     0.13000000E+02    -0.11700116E-01     0.36861435E+00     0.28408334E+00     0.64244613E-01      95     0.91960998E-02
-0.85000019E+01    -0.46845692E+00     0.57834007E-01     0.13000000E+02    -0.15391177E-01     0.35981539E+00     0.28984514E+00     0.54738108E-01      96     0.78482060E-02
-0.80000010E+01    -0.42672271E+00     0.56095820E-01     0.13000000E+02    -0.17108295E-01     0.35325441E+00     0.29069766E+00     0.52965518E-01      97     0.66187908E-02
-0.75000005E+01    -0.41454870E+00     0.51428180E-01     0.13000000E+02    -0.19079458E-01     0.34946078E+00     0.29358092E+00     0.48264723E-01      98     0.55033532E-02
-0.70000014E+01    -0.40001261E+00     0.47074310E-01     0.13000000E+02    -0.21046212E-01     0.34522527E+00     0.29584280E+00     0.43872342E-01      99     0.44981614E-02
-0.65000010E+01    -0.35856357E+00     0.45400586E-01     0.13000000E+02    -0.22720929E-01     0.33970657E+00     0.29677793E+00     0.42169668E-01      99     0.44981614E-02
-0.60000000E+01    -0.34590533E+00     0.41068312E-01     0.13000000E+02    -0.24698464E-01     0.33631209E+00     0.29932153E+00     0.37797537E-01     100     0.35997981E-02
-0.55000014E+01    -0.33667222E+00     0.36623359E-01     0.13000000E+02    -0.26727509E-01     0.33267486E+00     0.30192471E+00     0.33316165E-01     101     0.28054554E-02
-0.50000010E+01    -0.31300709E+00     0.33440884E-01     0.13000000E+02    -0.28659871E-01     0.32884857E+00     0.30328023E+00     0.30087136E-01     101     0.28054554E-02
-0.45000000E+01    -0.42388985E+00     0.20720806E-01     0.13000000E+02    -0.33152450E-01     0.32850417E+00     0.30903077E+00     0.17240454E-01     101     0.28054554E-02
-0.35000007E+01    -0.25460932E+00     0.12607034E-01     0.13000000E+02    -0.69765560E-01     0.31778315E+00     0.31365728E+00     0.88542616E-02     103     0.15200539E-02
-0.30000000E+01    -0.15646139E+00     0.10969613E-01     0.13000000E+02    -0.82510352E-01     0.31298962E+00     0.31510884E+00     0.71246517E-02     105     0.62845019E-03
-0.25000012E+01    -0.70643730E-01     0.10201647E-01     0.13000000E+02    -0.90510808E-01     0.30832833E+00     0.31608605E+00     0.62821009E-02     106     0.32773663E-03
-0.20000007E+01     0.21433985E-01     0.92488173E-02     0.13000000E+02    -0.10007668E+00     0.30422956E+00     0.31787336E+00     0.52553369E-02     107     0.12402880E-03
-0.15000000E+01     0.10891207E+00     0.85470751E-02     0.13000000E+02    -0.10806631E+00     0.29969078E+00     0.31943446E+00     0.44755302E-02     109     0.68239260E-05
-0.10000012E+01     0.18974645E+00     0.81123030E-02     0.13000000E+02    -0.11400720E+00     0.29526582E+00     0.32073388E+00     0.39700293E-02     110     0.88866786E-04
-0.50000060E+00     0.26143622E+00     0.80209756E-02     0.13000000E+02    -0.11725154E+00     0.29174134E+00     0.32182670E+00     0.38524866E-02     111     0.26318597E-03
 0.00000000E+00     0.33138061E+00     0.80087846E-02     0.13000000E+02    -0.12000139E+00     0.28832754E+00     0.32273310E+00     0.38064220E-02     112     0.53115562E-03
 0.49999887E+00     0.40160859E+00     0.79771113E-02     0.13000000E+02    -0.12280451E+00     0.28444862E+00     0.32434392E+00     0.37486302E-02     113     0.89524133E-03
 0.99999946E+00     0.47162586E+00     0.79394057E-02     0.13000000E+02    -0.12551510E+00     0.28124177E+00     0.32583046E+00     0.36974531E-02     114     0.13569740E-02
 0.14999983E+01     0.54086518E+00     0.79439357E-02     0.13000000E+02    -0.12801929E+00     0.27808881E+00     0.32712209E+00     0.36804317E-02     116     0.25781668E-02
 0.19999989E+01     0.60945171E+00     0.79734549E-02     0.13000000E+02    -0.13033025E+00     0.27403441E+00     0.32835940E+00     0.36889315E-02     117     0.33406196E-02
 0.24999995E+01     0.67762005E+00     0.80039483E-02     0.13000000E+02    -0.13248743E+00     0.27146021E+00     0.32945681E+00     0.37071537E-02     118     0.42067529E-02
 0.29999983E+01     0.74538499E+00     0.80658440E-02     0.13000000E+02    -0.13456856E+00     0.26801953E+00     0.33077729E+00     0.37429258E-02     119     0.51788972E-02
 0.34999990E+01     0.81331533E+00     0.81098704E-02     0.13000000E+02    -0.13667756E+00     0.26459900E+00     0.33275011E+00     0.37743086E-02     120     0.62600919E-02
 0.39999995E+01     0.88092870E+00     0.81500327E-02     0.13000000E+02    -0.13866806E+00     0.26171622E+00     0.33421063E+00     0.38122898E-02     121     0.74542435E-02
 0.44999986E+01     0.94776595E+00     0.82327044E-02     0.13000000E+02    -0.14047974E+00     0.25893793E+00     0.33558762E+00     0.38805404E-02     122     0.87660719E-02
 0.49999990E+01     0.10138716E+01     0.83496338E-02     0.13000000E+02    -0.14211780E+00     0.25510800E+00     0.33671844E+00     0.39748745E-02     123     0.10201685E-01
 0.54999995E+01     0.10804058E+01     0.84203100E-02     0.13000000E+02    -0.14382289E+00     0.25226182E+00     0.33881247E+00     0.40443395E-02     124     0.11768683E-01
 0.60000000E+01     0.11461688E+01     0.85349297E-02     0.13000000E+02    -0.14538406E+00     0.24901599E+00     0.34056601E+00     0.41470267E-02     125     0.13476326E-01
 0.65000010E+01     0.12113781E+01     0.86647058E-02     0.13000000E+02    -0.14680837E+00     0.24530527E+00     0.34213489E+00     0.42661033E-02     126     0.15336231E-01
 0.69999981E+01     0.12761508E+01     0.87964172E-02     0.13000000E+02    -0.14811060E+00     0.24180180E+00     0.34359232E+00     0.43894844E-02     127     0.17362600E-01
 0.74999986E+01     0.13388965E+01     0.90512708E-02     0.13000000E+02    -0.14909667E+00     0.23294000E+00     0.34515724E+00     0.45945346E-02     128     0.19572861E-01
 0.79999990E+01     0.14018294E+01     0.92640854E-02     0.13000000E+02    -0.15009628E+00     0.22749822E+00     0.34754351E+00     0.47854292E-02     129     0.21988824E-01
 0.85000000E+01     0.14644740E+01     0.94586434E-02     0.13000000E+02    -0.15099749E+00     0.22315742E+00     0.34929711E+00     0.49703429E-02     130     0.24637237E-01
 0.90000000E+01     0.15256952E+01     0.97070150E-02     0.13000000E+02    -0.15163675E+00     0.21800986E+00     0.35092214E+00     0.51966282E-02     131     0.27551426E-01
 0.94999971E+01     0.15855802E+01     0.99944128E-02     0.13000000E+02    -0.15203924E+00     0.21270864E+00     0.35258356E+00     0.54577873E-02     132     0.30772632E-01
 0.99999981E+01     0.16447276E+01     0.10282091E-01     0.13000000E+02    -0.15232114E+00     0.20675921E+00     0.35519096E+00     0.57302597E-02     133     0.34351956E-01
 0.10499999E+02     0.17019554E+01     0.10611331E-01     0.13000000E+02    -0.15226051E+00     0.20137291E+00     0.35712168E+00     0.60398290E-02     133     0.34351956E-01
 0.10999999E+02     0.17552897E+01     0.11044722E-01     0.13000000E+02    -0.15155205E+00     0.19391380E+00     0.35886595E+00     0.64372960E-02     134     0.38352199E-01
 0.11500000E+02     0.18043146E+01     0.11554549E-01     0.13000000E+02    -0.15013294E+00     0.18560214E+00     0.36070758E+00     0.69070831E-02     135     0.42848777E-01
 0.12000000E+02     0.18490974E+01     0.12117678E-01     0.13000000E+02    -0.14804025E+00     0.17804223E+00     0.36336249E+00     0.74448064E-02     135     0.42848777E-01
 0.12499997E+02     0.18713921E+01     0.12952253E-01     0.13000000E+02    -0.14219087E+00     0.17058726E+00     0.36514363E+00     0.82696266E-02     136     0.47928538E-01
 0.12999998E+02     0.18950759E+01     0.14226003E-01     0.13000000E+02    -0.13740225E+00     0.15967241E+00     0.36677438E+00     0.95121507E-02     136     0.47928538E-01
 0.13499999E+02     0.19158287E+01     0.15751412E-01     0.13000000E+02    -0.13275702E+00     0.15050295E+00     0.36834949E+00     0.11016628E-01     136     0.47928538E-01
 0.13999999E+02     0.19289197E+01     0.17778186E-01     0.13000000E+02    -0.12788481E+00     0.14108479E+00     0.37088388E+00     0.13037115E-01     137     0.53682622E-01
 0.14500000E+02     0.19287399E+01     0.20754525E-01     0.13000000E+02    -0.12263843E+00     0.13020118E+00     0.37255675E+00     0.16020510E-01     137     0.53682622E-01
 0.15000001E+02     0.19213320E+01     0.24541758E-01     0.13000000E+02    -0.11804882E+00     0.12259679E+00     0.37401623E+00     0.19850900E-01     137     0.53682622E-01
 0.15499998E+02     0.18955435E+01     0.29892640E-01     0.13000000E+02    -0.11372793E+00     0.11641230E+00     0.37515405E+00     0.25291719E-01     138     0.60189012E-01
 0.15999998E+02     0.18434567E+01     0.37651528E-01     0.13000000E+02    -0.11006662E+00     0.11162812E+00     0.37583685E+00     0.33196360E-01     138     0.60189012E-01
 0.16499998E+02     0.17452589E+01     0.50841637E-01     0.13000000E+02    -0.10895518E+00     0.10725959E+00     0.37589493E+00     0.46628810E-01     137     0.53682622E-01
 0.17000000E+02     0.16256875E+01     0.69699042E-01     0.13000000E+02    -0.11398402E+00     0.10503918E+00     0.37557611E+00     0.65808892E-01     137     0.53682622E-01
 0.17500000E+02     0.15255269E+01     0.88228017E-01     0.13000000E+02    -0.12212385E+00     0.10322451E+00     0.37548250E+00     0.84620111E-01     137     0.53682622E-01
 0.18499998E+02     0.13887335E+01     0.12004910E+00     0.13000000E+02    -0.14101855E+00     0.93158916E-01     0.37570280E+00     0.11678798E+00     137     0.53682622E-01
 0.19499998E+02     0.13578607E+01     0.13871406E+00     0.13000000E+02    -0.15446995E+00     0.84162578E-01     0.37848938E+00     0.13559908E+00     137     0.53682622E-01
