  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-b-35                       
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.15500001E+02    -0.74446100E+00     0.11835449E+00     0.13000000E+02     0.11996462E-01     0.49384579E+00     0.25030389E+00     0.11587512E+00      87     0.25026811E-01
-0.15000001E+02    -0.73818648E+00     0.11225148E+00     0.13000000E+02     0.98080654E-02     0.47682282E+00     0.25444198E+00     0.10971439E+00      88     0.22477724E-01
-0.14500000E+02    -0.70803827E+00     0.11001407E+00     0.13000000E+02     0.78820400E-02     0.45598063E+00     0.25722104E+00     0.10740975E+00      88     0.22477724E-01
-0.14000001E+02    -0.69706810E+00     0.10562484E+00     0.13000000E+02     0.57336153E-02     0.44385564E+00     0.26097465E+00     0.10296936E+00      89     0.20112032E-01
-0.11000001E+02    -0.58806121E+00     0.76325431E-01     0.13000000E+02    -0.54757237E-02     0.38918492E+00     0.27747682E+00     0.73394522E-01      93     0.12268378E-01
-0.10500001E+02    -0.54791701E+00     0.74365266E-01     0.13000000E+02    -0.73369220E-02     0.38158071E+00     0.27879259E+00     0.71396209E-01      94     0.10667559E-01
-0.10000001E+02    -0.53219652E+00     0.79077005E-01     0.13000000E+02    -0.99408720E-02     0.37664631E+00     0.28239101E+00     0.76093040E-01      94     0.10667559E-01
-0.95000010E+01    -0.49554446E+00     0.77520840E-01     0.13000000E+02    -0.11700116E-01     0.36861435E+00     0.28408334E+00     0.74502565E-01      95     0.91960998E-02
-0.85000019E+01    -0.46845692E+00     0.57834007E-01     0.13000000E+02    -0.15391177E-01     0.35981539E+00     0.28984514E+00     0.54738108E-01      96     0.78482060E-02
-0.80000010E+01    -0.42672271E+00     0.56095820E-01     0.13000000E+02    -0.17108295E-01     0.35325441E+00     0.29069766E+00     0.52965518E-01      97     0.66187908E-02
-0.75000005E+01    -0.41454870E+00     0.53676795E-01     0.13000000E+02    -0.19079458E-01     0.34946078E+00     0.29358092E+00     0.50513338E-01      98     0.55033532E-02
-0.70000014E+01    -0.40001261E+00     0.50949600E-01     0.13000000E+02    -0.21046212E-01     0.34522527E+00     0.29584280E+00     0.47747631E-01      99     0.44981614E-02
-0.65000010E+01    -0.35856357E+00     0.49666796E-01     0.13000000E+02    -0.22720929E-01     0.33970657E+00     0.29677793E+00     0.46435878E-01      99     0.44981614E-02
-0.60000000E+01    -0.34590533E+00     0.46194989E-01     0.13000000E+02    -0.24698464E-01     0.33631209E+00     0.29932153E+00     0.42924214E-01     100     0.35997981E-02
-0.55000014E+01    -0.33667222E+00     0.42310867E-01     0.13000000E+02    -0.26727509E-01     0.33267486E+00     0.30192471E+00     0.39003674E-01     101     0.28054554E-02
-0.50000010E+01    -0.31300709E+00     0.39342616E-01     0.13000000E+02    -0.28659871E-01     0.32884857E+00     0.30328023E+00     0.35988867E-01     101     0.28054554E-02
-0.45000000E+01    -0.42388985E+00     0.26249014E-01     0.13000000E+02    -0.33152450E-01     0.32850417E+00     0.30903077E+00     0.22768661E-01     101     0.28054554E-02
-0.35000007E+01    -0.25460932E+00     0.15472019E-01     0.13000000E+02    -0.69765560E-01     0.31778315E+00     0.31365728E+00     0.11719246E-01     103     0.15200539E-02
-0.30000000E+01    -0.15646139E+00     0.13074700E-01     0.13000000E+02    -0.82510352E-01     0.31298962E+00     0.31510884E+00     0.92297383E-02     105     0.62845019E-03
-0.25000012E+01    -0.70643730E-01     0.11952605E-01     0.13000000E+02    -0.90510808E-01     0.30832833E+00     0.31608605E+00     0.80330595E-02     106     0.32773663E-03
-0.20000007E+01     0.21433985E-01     0.10681301E-01     0.13000000E+02    -0.10007668E+00     0.30422956E+00     0.31787336E+00     0.66878209E-02     107     0.12402880E-03
-0.15000000E+01     0.10891207E+00     0.98060751E-02     0.13000000E+02    -0.10806631E+00     0.29969078E+00     0.31943446E+00     0.57345303E-02     109     0.68239260E-05
-0.10000012E+01     0.18974645E+00     0.92967823E-02     0.13000000E+02    -0.11400720E+00     0.29526582E+00     0.32073388E+00     0.51545086E-02     110     0.88866786E-04
-0.50000060E+00     0.26143622E+00     0.91985241E-02     0.13000000E+02    -0.11725154E+00     0.29174134E+00     0.32182670E+00     0.50300350E-02     111     0.26318597E-03
 0.00000000E+00     0.33138061E+00     0.91871619E-02     0.13000000E+02    -0.12000139E+00     0.28832754E+00     0.32273310E+00     0.49847993E-02     112     0.53115562E-03
 0.49999887E+00     0.40160859E+00     0.91656400E-02     0.13000000E+02    -0.12280451E+00     0.28444862E+00     0.32434392E+00     0.49371589E-02     113     0.89524133E-03
 0.99999946E+00     0.47162586E+00     0.91474382E-02     0.13000000E+02    -0.12551510E+00     0.28124177E+00     0.32583046E+00     0.49054855E-02     114     0.13569740E-02
 0.14999983E+01     0.54086518E+00     0.91742817E-02     0.13000000E+02    -0.12801929E+00     0.27808881E+00     0.32712209E+00     0.49107778E-02     116     0.25781668E-02
 0.19999989E+01     0.60945171E+00     0.92296414E-02     0.13000000E+02    -0.13033025E+00     0.27403441E+00     0.32835940E+00     0.49451180E-02     117     0.33406196E-02
 0.24999995E+01     0.67762005E+00     0.92909113E-02     0.13000000E+02    -0.13248743E+00     0.27146021E+00     0.32945681E+00     0.49941167E-02     118     0.42067529E-02
 0.29999983E+01     0.74538499E+00     0.93859341E-02     0.13000000E+02    -0.13456856E+00     0.26801953E+00     0.33077729E+00     0.50630160E-02     119     0.51788972E-02
 0.34999990E+01     0.81331533E+00     0.94734272E-02     0.13000000E+02    -0.13667756E+00     0.26459900E+00     0.33275011E+00     0.51378654E-02     120     0.62600919E-02
 0.39999995E+01     0.88092870E+00     0.95626619E-02     0.13000000E+02    -0.13866806E+00     0.26171622E+00     0.33421063E+00     0.52249189E-02     121     0.74542435E-02
 0.44999986E+01     0.94776595E+00     0.96935444E-02     0.13000000E+02    -0.14047974E+00     0.25893793E+00     0.33558762E+00     0.53413804E-02     122     0.87660719E-02
 0.49999990E+01     0.10138716E+01     0.98581789E-02     0.13000000E+02    -0.14211780E+00     0.25510800E+00     0.33671844E+00     0.54834196E-02     123     0.10201685E-01
 0.54999995E+01     0.10804058E+01     0.99922521E-02     0.13000000E+02    -0.14382289E+00     0.25226182E+00     0.33881247E+00     0.56162816E-02     124     0.11768683E-01
 0.60000000E+01     0.11461688E+01     0.10172755E-01     0.13000000E+02    -0.14538406E+00     0.24901599E+00     0.34056601E+00     0.57848515E-02     125     0.13476326E-01
 0.65000010E+01     0.12113781E+01     0.10372062E-01     0.13000000E+02    -0.14680837E+00     0.24530527E+00     0.34213489E+00     0.59734597E-02     126     0.15336231E-01
 0.69999981E+01     0.12761508E+01     0.10576875E-01     0.13000000E+02    -0.14811060E+00     0.24180180E+00     0.34359232E+00     0.61699422E-02     127     0.17362600E-01
 0.74999986E+01     0.13388965E+01     0.10902090E-01     0.13000000E+02    -0.14909667E+00     0.23294000E+00     0.34515724E+00     0.64453539E-02     128     0.19572861E-01
 0.79999990E+01     0.14018294E+01     0.11204801E-01     0.13000000E+02    -0.15009628E+00     0.22749822E+00     0.34754351E+00     0.67261443E-02     129     0.21988824E-01
 0.85000000E+01     0.14644740E+01     0.11498199E-01     0.13000000E+02    -0.15099749E+00     0.22315742E+00     0.34929711E+00     0.70098983E-02     130     0.24637237E-01
 0.90000000E+01     0.15256952E+01     0.11849579E-01     0.13000000E+02    -0.15163675E+00     0.21800986E+00     0.35092214E+00     0.73391926E-02     131     0.27551426E-01
 0.94999971E+01     0.15855802E+01     0.12251060E-01     0.13000000E+02    -0.15203924E+00     0.21270864E+00     0.35258356E+00     0.77144350E-02     132     0.30772632E-01
 0.99999981E+01     0.16447276E+01     0.12678439E-01     0.13000000E+02    -0.15232114E+00     0.20675921E+00     0.35519096E+00     0.81266072E-02     133     0.34351956E-01
 0.10499999E+02     0.17019554E+01     0.13169678E-01     0.13000000E+02    -0.15226051E+00     0.20137291E+00     0.35712168E+00     0.85981758E-02     133     0.34351956E-01
 0.10999999E+02     0.17552897E+01     0.13806394E-01     0.13000000E+02    -0.15155205E+00     0.19391380E+00     0.35886595E+00     0.91989683E-02     134     0.38352199E-01
 0.11500000E+02     0.18043146E+01     0.14596925E-01     0.13000000E+02    -0.15013294E+00     0.18560214E+00     0.36070758E+00     0.99494597E-02     135     0.42848777E-01
 0.12000000E+02     0.18490974E+01     0.15561397E-01     0.13000000E+02    -0.14804025E+00     0.17804223E+00     0.36336249E+00     0.10888525E-01     135     0.42848777E-01
 0.12499997E+02     0.18713921E+01     0.17410954E-01     0.13000000E+02    -0.14219087E+00     0.17058726E+00     0.36514363E+00     0.12728328E-01     136     0.47928538E-01
 0.12999998E+02     0.18950759E+01     0.19737648E-01     0.13000000E+02    -0.13740225E+00     0.15967241E+00     0.36677438E+00     0.15023796E-01     136     0.47928538E-01
 0.13499999E+02     0.19158287E+01     0.22572206E-01     0.13000000E+02    -0.13275702E+00     0.15050295E+00     0.36834949E+00     0.17837422E-01     136     0.47928538E-01
 0.13999999E+02     0.19289197E+01     0.26187748E-01     0.13000000E+02    -0.12788481E+00     0.14108479E+00     0.37088388E+00     0.21446677E-01     137     0.53682622E-01
 0.14500000E+02     0.19287399E+01     0.30662877E-01     0.13000000E+02    -0.12263843E+00     0.13020118E+00     0.37255675E+00     0.25928862E-01     137     0.53682622E-01
 0.15000001E+02     0.19213320E+01     0.35155110E-01     0.13000000E+02    -0.11804882E+00     0.12259679E+00     0.37401623E+00     0.30464252E-01     137     0.53682622E-01
 0.15499998E+02     0.18955435E+01     0.39857499E-01     0.13000000E+02    -0.11372793E+00     0.11641230E+00     0.37515405E+00     0.35256576E-01     138     0.60189012E-01
 0.15999998E+02     0.18434567E+01     0.45299683E-01     0.13000000E+02    -0.11006662E+00     0.11162812E+00     0.37583685E+00     0.40844515E-01     138     0.60189012E-01
 0.16499998E+02     0.17452589E+01     0.52615475E-01     0.13000000E+02    -0.10895518E+00     0.10725959E+00     0.37589493E+00     0.48402648E-01     137     0.53682622E-01
 0.17000000E+02     0.16256875E+01     0.69699042E-01     0.13000000E+02    -0.11398402E+00     0.10503918E+00     0.37557611E+00     0.65808892E-01     137     0.53682622E-01
 0.17500000E+02     0.15255269E+01     0.88228017E-01     0.13000000E+02    -0.12212385E+00     0.10322451E+00     0.37548250E+00     0.84620111E-01     137     0.53682622E-01
 0.18499998E+02     0.13887335E+01     0.12004910E+00     0.13000000E+02    -0.14101855E+00     0.93158916E-01     0.37570280E+00     0.11678798E+00     137     0.53682622E-01
 0.19499998E+02     0.13578607E+01     0.13871406E+00     0.13000000E+02    -0.15446995E+00     0.84162578E-01     0.37848938E+00     0.13559908E+00     137     0.53682622E-01
