  
       RFOIL         Version 3.00
  
 Calculated polar for: riso-b-17                       
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21000000E+02    -0.10980039E+01     0.12556806E+00     0.10000000E+02     0.90178894E-02     0.10000000E+01     0.78114388E-02     0.12369660E+00      96     0.67913666E-01
-0.20000002E+02    -0.11096799E+01     0.10618221E+00     0.10000000E+02    -0.64054402E-02     0.10000000E+01     0.80279140E-02     0.10408863E+00      97     0.60430072E-01
-0.18500002E+02    -0.11681656E+01     0.85120991E-01     0.10000000E+02    -0.17643992E-01     0.99866533E+00     0.84109530E-02     0.82699284E-01      97     0.60430072E-01
-0.18000000E+02    -0.11153885E+01     0.75629614E-01     0.10000000E+02    -0.28128268E-01     0.66818202E+00     0.89977942E-02     0.72268911E-01      97     0.60430072E-01
-0.17500000E+02    -0.11016241E+01     0.75142130E-01     0.10000000E+02    -0.32781351E-01     0.63377821E+00     0.91933543E-02     0.71648091E-01      98     0.53304113E-01
-0.17000002E+02    -0.10965344E+01     0.69934510E-01     0.10000000E+02    -0.36210146E-01     0.60383558E+00     0.94020097E-02     0.66304862E-01      98     0.53304113E-01
-0.16500000E+02    -0.10946519E+01     0.64042181E-01     0.10000000E+02    -0.39771490E-01     0.57531077E+00     0.96525652E-02     0.60275741E-01      98     0.53304113E-01
-0.16000002E+02    -0.10886016E+01     0.58637861E-01     0.10000000E+02    -0.42622462E-01     0.56114948E+00     0.98112347E-02     0.54777160E-01      98     0.53304113E-01
-0.15500001E+02    -0.10824208E+01     0.51869933E-01     0.10000000E+02    -0.46564981E-01     0.50000001E-01     0.10292896E-01     0.47182072E-01      99     0.46615362E-01
-0.15000001E+02    -0.10794526E+01     0.45900445E-01     0.10000000E+02    -0.49073610E-01     0.50000001E-01     0.10349443E-01     0.41137066E-01      99     0.46615362E-01
-0.14500000E+02    -0.10794810E+01     0.39709125E-01     0.10000000E+02    -0.51377881E-01     0.50000001E-01     0.10672749E-01     0.34873154E-01      99     0.46615362E-01
-0.14000001E+02    -0.10876111E+01     0.33243392E-01     0.10000000E+02    -0.53708881E-01     0.50000001E-01     0.10953612E-01     0.28325658E-01      99     0.46615362E-01
-0.13500001E+02    -0.10957823E+01     0.28530126E-01     0.10000000E+02    -0.55874843E-01     0.50000001E-01     0.10811236E-01     0.23526723E-01      99     0.46615362E-01
