  
       RFOIL         Version 3.00
  
 Calculated polar for: du_91-w2-250                    
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     16.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.21500002E+02    -0.10335088E+01     0.12641922E+00     0.16000000E+02    -0.52222214E-02     0.62922406E+00     0.16039737E-01     0.12312242E+00      91     0.65898851E-01
-0.20500000E+02    -0.10158373E+01     0.11483657E+00     0.16000000E+02    -0.14399618E-01     0.61444849E+00     0.18190583E-01     0.11142273E+00      92     0.58972158E-01
-0.19500000E+02    -0.99244416E+00     0.10408700E+00     0.16000000E+02    -0.22243895E-01     0.59113050E+00     0.19278970E-01     0.10052828E+00      93     0.52411240E-01
-0.18500002E+02    -0.96861696E+00     0.93618259E-01     0.16000000E+02    -0.29229520E-01     0.56525570E+00     0.20737292E-01     0.89913480E-01      93     0.52411240E-01
-0.18000000E+02    -0.93262714E+00     0.90771720E-01     0.16000000E+02    -0.34743816E-01     0.50000001E-01     0.22380970E-01     0.86271852E-01      94     0.46255771E-01
-0.17500000E+02    -0.92122704E+00     0.85576408E-01     0.16000000E+02    -0.37308093E-01     0.50000001E-01     0.22411471E-01     0.81010073E-01      94     0.46255771E-01
-0.17000002E+02    -0.91293728E+00     0.80175415E-01     0.16000000E+02    -0.39850250E-01     0.50000001E-01     0.24023939E-01     0.75556807E-01      94     0.46255771E-01
-0.16500000E+02    -0.90044773E+00     0.75331815E-01     0.16000000E+02    -0.42162165E-01     0.50000001E-01     0.24914792E-01     0.70655666E-01      95     0.40542945E-01
-0.16000002E+02    -0.88998282E+00     0.70396490E-01     0.16000000E+02    -0.44404045E-01     0.50000001E-01     0.26784532E-01     0.65674655E-01      95     0.40542945E-01
-0.15500001E+02    -0.87545687E+00     0.65955900E-01     0.16000000E+02    -0.46448588E-01     0.50000001E-01     0.27728388E-01     0.61182208E-01      95     0.40542945E-01
-0.15000001E+02    -0.85998118E+00     0.61746951E-01     0.16000000E+02    -0.48343249E-01     0.50000001E-01     0.29046647E-01     0.56923974E-01      96     0.35301846E-01
-0.14500000E+02    -0.84442455E+00     0.57631239E-01     0.16000000E+02    -0.50120741E-01     0.50000001E-01     0.30158391E-01     0.52762050E-01      96     0.35301846E-01
-0.13500001E+02    -0.82849360E+00     0.48754688E-01     0.16000000E+02    -0.52755993E-01     0.50000001E-01     0.33780169E-01     0.43759484E-01      97     0.30548042E-01
-0.13000001E+02    -0.81107324E+00     0.45278445E-01     0.16000000E+02    -0.54033756E-01     0.50000001E-01     0.35268996E-01     0.40241737E-01      97     0.30548042E-01
-0.12500001E+02    -0.79428542E+00     0.41873768E-01     0.16000000E+02    -0.55188175E-01     0.50000001E-01     0.38482063E-01     0.36803462E-01      98     0.26280591E-01
-0.12000000E+02    -0.77546912E+00     0.38734719E-01     0.16000000E+02    -0.56232203E-01     0.50000001E-01     0.40223669E-01     0.33625808E-01      98     0.26280591E-01
-0.11500001E+02    -0.75980532E+00     0.35427764E-01     0.16000000E+02    -0.57203289E-01     0.50000001E-01     0.43861158E-01     0.30284999E-01      99     0.22481846E-01
-0.11000001E+02    -0.74064428E+00     0.32530893E-01     0.16000000E+02    -0.58029816E-01     0.50000001E-01     0.45945473E-01     0.27350310E-01      99     0.22481846E-01
-0.10000001E+02    -0.69498843E+00     0.27688583E-01     0.16000000E+02    -0.59283555E-01     0.50000001E-01     0.50000001E-01     0.22440687E-01     100     0.19121557E-01
-0.95000010E+01    -0.66873437E+00     0.25630988E-01     0.16000000E+02    -0.59806317E-01     0.50000001E-01     0.50000001E-01     0.20340957E-01     100     0.19121557E-01
-0.90000000E+01    -0.64255363E+00     0.23688801E-01     0.16000000E+02    -0.60205106E-01     0.50000001E-01     0.50000001E-01     0.18357297E-01     101     0.16161252E-01
-0.85000019E+01    -0.61804879E+00     0.21773735E-01     0.16000000E+02    -0.60442552E-01     0.50000001E-01     0.50000001E-01     0.16400212E-01     102     0.13560028E-01
-0.80000010E+01    -0.59419012E+00     0.19969692E-01     0.16000000E+02    -0.60489718E-01     0.50000001E-01     0.50000001E-01     0.14555944E-01     102     0.13560028E-01
-0.75000005E+01    -0.56778979E+00     0.18384544E-01     0.16000000E+02    -0.60457055E-01     0.50000001E-01     0.50000001E-01     0.12935165E-01     103     0.11278038E-01
-0.70000014E+01    -0.55596805E+00     0.16653879E-01     0.16000000E+02    -0.58481287E-01     0.50000001E-01     0.50000001E-01     0.11164742E-01     103     0.11278038E-01
-0.65000010E+01    -0.50934440E+00     0.15440166E-01     0.16000000E+02    -0.61331563E-01     0.50000001E-01     0.50000001E-01     0.99145379E-02     104     0.92788991E-02
-0.60000000E+01    -0.45168826E+00     0.14398115E-01     0.16000000E+02    -0.65583959E-01     0.50000001E-01     0.50000001E-01     0.88369530E-02     105     0.75309887E-02
