  
       RFOIL         Version 3.00
  
 Calculated polar for: du_97-w-300                     
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19000002E+02    -0.79826432E+00     0.14331529E+00     0.18000000E+02     0.17463300E-01     0.50000001E-01     0.22758083E-01     0.13900155E+00      92     0.41830562E-01
-0.18000000E+02    -0.75509602E+00     0.13590205E+00     0.18000000E+02     0.10901378E-01     0.50000001E-01     0.26539935E-01     0.13154104E+00      93     0.36794890E-01
-0.17000002E+02    -0.71018821E+00     0.12834598E+00     0.18000000E+02     0.47331564E-02     0.50000001E-01     0.29669782E-01     0.12392962E+00      94     0.32176636E-01
-0.15500001E+02    -0.64511573E+00     0.11697318E+00     0.18000000E+02    -0.35600220E-02     0.50000001E-01     0.40462106E-01     0.11251530E+00      95     0.27980633E-01
-0.14500000E+02    -0.60256994E+00     0.10888767E+00     0.18000000E+02    -0.88086734E-02     0.50000001E-01     0.46808802E-01     0.10438385E+00      96     0.24199244E-01
-0.13000001E+02    -0.51463979E+00     0.99293724E-01     0.18000000E+02    -0.17900936E-01     0.50000001E-01     0.50000001E-01     0.94727650E-01      98     0.17797815E-01
-0.12500001E+02    -0.49636161E+00     0.95117338E-01     0.18000000E+02    -0.19883431E-01     0.50000001E-01     0.50000001E-01     0.90499863E-01      98     0.17797815E-01
-0.12000000E+02    -0.47076848E+00     0.92489049E-01     0.18000000E+02    -0.21556770E-01     0.50000001E-01     0.50000001E-01     0.87835923E-01      99     0.15120980E-01
-0.11500001E+02    -0.45238525E+00     0.88925175E-01     0.18000000E+02    -0.23466684E-01     0.50000001E-01     0.50000001E-01     0.84221594E-01     100     0.12751494E-01
-0.11000001E+02    -0.42683122E+00     0.86328261E-01     0.18000000E+02    -0.25094250E-01     0.50000001E-01     0.50000001E-01     0.81589736E-01     100     0.12751494E-01
-0.10500001E+02    -0.40719593E+00     0.82979798E-01     0.18000000E+02    -0.26903426E-01     0.50000001E-01     0.50000001E-01     0.78194633E-01     101     0.10658785E-01
-0.10000001E+02    -0.38827452E+00     0.79592876E-01     0.18000000E+02    -0.28704138E-01     0.50000001E-01     0.50000001E-01     0.74760415E-01     101     0.10658785E-01
-0.95000010E+01    -0.36912009E+00     0.76235756E-01     0.18000000E+02    -0.30448381E-01     0.50000001E-01     0.50000001E-01     0.71357355E-01     102     0.88147540E-02
-0.90000000E+01    -0.34283942E+00     0.73744155E-01     0.18000000E+02    -0.31928834E-01     0.50000001E-01     0.50000001E-01     0.68834558E-01     103     0.71946350E-02
-0.85000019E+01    -0.32371160E+00     0.70228018E-01     0.18000000E+02    -0.33576384E-01     0.50000001E-01     0.50000001E-01     0.65274455E-01     103     0.71946350E-02
-0.80000010E+01    -0.30532622E+00     0.66476338E-01     0.18000000E+02    -0.35158243E-01     0.50000001E-01     0.50000001E-01     0.61478432E-01     104     0.57769832E-02
-0.75000005E+01    -0.28765506E+00     0.62383439E-01     0.18000000E+02    -0.36669880E-01     0.50000001E-01     0.50000001E-01     0.57341099E-01     104     0.57769832E-02
-0.70000014E+01    -0.27092665E+00     0.57962738E-01     0.18000000E+02    -0.38116295E-01     0.50000001E-01     0.50000001E-01     0.52875783E-01     105     0.45438567E-02
