  
       RFOIL         Version 3.00
  
 Calculated polar for: du_97-w-300                     
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.14500000E+02    -0.10383611E+01     0.61945494E-01     0.18000000E+02    -0.13595953E-01     0.66125447E+00     0.22527516E+00     0.59445959E-01      93     0.36794890E-01
-0.14000001E+02    -0.10823433E+01     0.52062869E-01     0.18000000E+02    -0.15467983E-01     0.64662850E+00     0.23699594E+00     0.49497776E-01      93     0.36794890E-01
-0.13500001E+02    -0.11684279E+01     0.39052200E-01     0.18000000E+02    -0.16933400E-01     0.63127571E+00     0.24810193E+00     0.36347445E-01      93     0.36794890E-01
-0.13000001E+02    -0.12424974E+01     0.28850652E-01     0.18000000E+02    -0.17178340E-01     0.61971027E+00     0.25097233E+00     0.25972582E-01      93     0.36794890E-01
-0.12500001E+02    -0.13796786E+01     0.16573541E-01     0.18000000E+02    -0.13086466E-01     0.61103654E+00     0.24858136E+00     0.13409274E-01      93     0.36794890E-01
-0.12000000E+02    -0.13268249E+01     0.10170700E-01     0.18000000E+02    -0.31494826E-01     0.59332675E+00     0.26649192E+00     0.69126915E-02      93     0.36794890E-01
-0.11500001E+02    -0.12370113E+01     0.88093737E-02     0.18000000E+02    -0.43206088E-01     0.57201004E+00     0.27631697E+00     0.54949070E-02      94     0.32176636E-01
-0.11000001E+02    -0.11520754E+01     0.80909301E-02     0.18000000E+02    -0.52010119E-01     0.55351233E+00     0.28408036E+00     0.47268970E-02      95     0.27980633E-01
-0.10500001E+02    -0.10781896E+01     0.77799973E-02     0.18000000E+02    -0.57223465E-01     0.53605753E+00     0.29014438E+00     0.43755947E-02      96     0.24199244E-01
-0.10000001E+02    -0.10059074E+01     0.75173159E-02     0.18000000E+02    -0.61854877E-01     0.52297640E+00     0.29552352E+00     0.40908121E-02      96     0.24199244E-01
-0.95000010E+01    -0.93637311E+00     0.73936596E-02     0.18000000E+02    -0.65575220E-01     0.50853550E+00     0.29842806E+00     0.39217193E-02      97     0.20813758E-01
-0.90000000E+01    -0.86528808E+00     0.71978932E-02     0.18000000E+02    -0.69724195E-01     0.49489918E+00     0.30445454E+00     0.37074704E-02      98     0.17797815E-01
-0.85000019E+01    -0.79658586E+00     0.71173660E-02     0.18000000E+02    -0.73090650E-01     0.48411459E+00     0.30641028E+00     0.35843384E-02      99     0.15120980E-01
-0.80000010E+01    -0.72767061E+00     0.70344661E-02     0.18000000E+02    -0.76487638E-01     0.47187033E+00     0.30835372E+00     0.34623817E-02     100     0.12751494E-01
-0.75000005E+01    -0.65887153E+00     0.69557568E-02     0.18000000E+02    -0.79807632E-01     0.46210000E+00     0.31006107E+00     0.33508101E-02     101     0.10658785E-01
-0.70000014E+01    -0.59051126E+00     0.69055646E-02     0.18000000E+02    -0.82969099E-01     0.45094225E+00     0.31166822E+00     0.32603843E-02     102     0.88147540E-02
-0.65000010E+01    -0.52264953E+00     0.68826103E-02     0.18000000E+02    -0.85953891E-01     0.44022349E+00     0.31324109E+00     0.31937000E-02     103     0.71946350E-02
-0.60000000E+01    -0.45424354E+00     0.68292180E-02     0.18000000E+02    -0.89056045E-01     0.43226835E+00     0.31539771E+00     0.31112202E-02     104     0.57769832E-02
-0.55000014E+01    -0.38590333E+00     0.67848922E-02     0.18000000E+02    -0.92114463E-01     0.42249167E+00     0.31736815E+00     0.30375451E-02     105     0.45438567E-02
-0.50000010E+01    -0.31777918E+00     0.67529785E-02     0.18000000E+02    -0.95082812E-01     0.41299936E+00     0.31914780E+00     0.29752962E-02     106     0.34802875E-02
-0.45000000E+01    -0.24997516E+00     0.67361398E-02     0.18000000E+02    -0.97928859E-01     0.40522373E+00     0.32111815E+00     0.29283052E-02     107     0.25741588E-02
-0.40000014E+01    -0.18239556E+00     0.67370157E-02     0.18000000E+02    -0.10069194E+00     0.39647347E+00     0.32285398E+00     0.28927026E-02     108     0.18155118E-02
-0.35000007E+01    -0.11449842E+00     0.67128334E-02     0.18000000E+02    -0.10350516E+00     0.38975900E+00     0.32505101E+00     0.28501970E-02     110     0.71150379E-03
-0.30000000E+01    -0.46751030E-01     0.67053605E-02     0.18000000E+02    -0.10626504E+00     0.38124770E+00     0.32701430E+00     0.28172373E-02     111     0.35421207E-03
-0.25000012E+01     0.20677123E-01     0.67176796E-02     0.18000000E+02    -0.10891805E+00     0.37280285E+00     0.32919371E+00     0.28004218E-02     112     0.12224886E-03
-0.20000007E+01     0.87839983E-01     0.67316005E-02     0.18000000E+02    -0.11145955E+00     0.36689156E+00     0.33088395E+00     0.27895928E-02     113     0.13208297E-04
-0.15000000E+01     0.15515409E+00     0.67454022E-02     0.18000000E+02    -0.11403191E+00     0.35901931E+00     0.33329344E+00     0.27806200E-02     114     0.12074026E-04
-0.10000012E+01     0.22234568E+00     0.67701819E-02     0.18000000E+02    -0.11655983E+00     0.35111856E+00     0.33543074E+00     0.27818824E-02     116     0.30900771E-03
-0.50000060E+00     0.28933617E+00     0.67915278E-02     0.18000000E+02    -0.11899585E+00     0.34553131E+00     0.33742011E+00     0.27868836E-02     117     0.61595015E-03
 0.00000000E+00     0.35597095E+00     0.68381345E-02     0.18000000E+02    -0.12132997E+00     0.33811253E+00     0.33967173E+00     0.28065173E-02     118     0.10421991E-02
 0.49999887E+00     0.42270684E+00     0.68781683E-02     0.18000000E+02    -0.12367338E+00     0.33234566E+00     0.34222755E+00     0.28295480E-02     119     0.15971677E-02
 0.99999946E+00     0.48934913E+00     0.69192317E-02     0.18000000E+02    -0.12597321E+00     0.32539666E+00     0.34447318E+00     0.28561400E-02     120     0.22904971E-02
 0.14999983E+01     0.55560869E+00     0.69842790E-02     0.18000000E+02    -0.12816724E+00     0.31819937E+00     0.34698370E+00     0.28984859E-02     121     0.31333882E-02
 0.19999989E+01     0.62156540E+00     0.70639644E-02     0.18000000E+02    -0.13026913E+00     0.31155798E+00     0.34920174E+00     0.29529487E-02     122     0.41381614E-02
 0.24999995E+01     0.68772101E+00     0.71171829E-02     0.18000000E+02    -0.13239048E+00     0.30606627E+00     0.35184357E+00     0.29990431E-02     123     0.53189620E-02
 0.29999983E+01     0.75343430E+00     0.72076055E-02     0.18000000E+02    -0.13441376E+00     0.29903999E+00     0.35421172E+00     0.30691712E-02     124     0.66920845E-02
 0.34999990E+01     0.81882101E+00     0.73035927E-02     0.18000000E+02    -0.13633190E+00     0.29266998E+00     0.35669604E+00     0.31456696E-02     125     0.82765352E-02
 0.39999995E+01     0.88412803E+00     0.74001215E-02     0.18000000E+02    -0.13822187E+00     0.28589240E+00     0.35959953E+00     0.32254662E-02     126     0.10094214E-01
 0.44999986E+01     0.94912332E+00     0.75177765E-02     0.18000000E+02    -0.14004315E+00     0.27892369E+00     0.36225861E+00     0.33250134E-02     127     0.12170396E-01
 0.49999990E+01     0.10134349E+01     0.76795956E-02     0.18000000E+02    -0.14171489E+00     0.26888981E+00     0.36468312E+00     0.34507541E-02     127     0.12170396E-01
 0.54999995E+01     0.10740165E+01     0.82142549E-02     0.18000000E+02    -0.14281350E+00     0.22980501E+00     0.36778221E+00     0.37909253E-02     128     0.14533512E-01
 0.60000000E+01     0.11362047E+01     0.85357204E-02     0.18000000E+02    -0.14411342E+00     0.21166937E+00     0.37072271E+00     0.40347674E-02     129     0.17215012E-01
 0.65000010E+01     0.11975729E+01     0.88904593E-02     0.18000000E+02    -0.14524157E+00     0.19382669E+00     0.37333778E+00     0.43042609E-02     130     0.20248150E-01
 0.69999981E+01     0.12572294E+01     0.93502523E-02     0.18000000E+02    -0.14606094E+00     0.17138845E+00     0.37650666E+00     0.46470528E-02     130     0.20248150E-01
 0.74999986E+01     0.13156071E+01     0.98649757E-02     0.18000000E+02    -0.14665173E+00     0.14889644E+00     0.37970209E+00     0.50438866E-02     131     0.23666494E-01
 0.79999990E+01     0.13699142E+01     0.10621415E-01     0.18000000E+02    -0.14654972E+00     0.11685552E+00     0.38249126E+00     0.56240107E-02     132     0.27500626E-01
 0.85000000E+01     0.14231879E+01     0.11333343E-01     0.18000000E+02    -0.14621200E+00     0.91928296E-01     0.38578433E+00     0.61961142E-02     132     0.27500626E-01
