  
       RFOIL         Version 3.00
  
 Calculated polar for: du_93-w-210                     
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.18500002E+02    -0.10535034E+01     0.80901444E-01     0.12000000E+02    -0.22838507E-01     0.10000000E+01     0.49553029E-02     0.78341350E-01     101     0.61259624E-01
-0.18000000E+02    -0.10449157E+01     0.75782448E-01     0.12000000E+02    -0.25107836E-01     0.10000000E+01     0.50710957E-02     0.73167697E-01     101     0.61259624E-01
-0.17500000E+02    -0.10354100E+01     0.70835426E-01     0.12000000E+02    -0.27269093E-01     0.10000000E+01     0.51718513E-02     0.68166137E-01     102     0.53930737E-01
-0.17000002E+02    -0.10248731E+01     0.66504121E-01     0.12000000E+02    -0.28772583E-01     0.87078440E+00     0.52230279E-02     0.63425355E-01     102     0.53930737E-01
-0.16500000E+02    -0.10142379E+01     0.61849125E-01     0.12000000E+02    -0.30835602E-01     0.80583721E+00     0.52425759E-02     0.58534682E-01     102     0.53930737E-01
-0.16000002E+02    -0.10030046E+01     0.57494674E-01     0.12000000E+02    -0.32643642E-01     0.74297321E+00     0.53334837E-02     0.53960100E-01     102     0.53930737E-01
-0.15500001E+02    -0.99851209E+00     0.52680146E-01     0.12000000E+02    -0.34214251E-01     0.70771134E+00     0.57464121E-02     0.48983313E-01     103     0.46881963E-01
-0.15000001E+02    -0.99586099E+00     0.47823556E-01     0.12000000E+02    -0.35644587E-01     0.67863393E+00     0.61101667E-02     0.43992914E-01     103     0.46881963E-01
-0.14500000E+02    -0.99378985E+00     0.43126736E-01     0.12000000E+02    -0.36794465E-01     0.66010058E+00     0.62188203E-02     0.39183542E-01     103     0.46881963E-01
-0.14000001E+02    -0.99640685E+00     0.38339339E-01     0.12000000E+02    -0.37596550E-01     0.64568019E+00     0.64950595E-02     0.34297504E-01     103     0.46881963E-01
-0.13500001E+02    -0.10009280E+01     0.33757817E-01     0.12000000E+02    -0.37970316E-01     0.63241118E+00     0.65696929E-02     0.29607208E-01     104     0.40190946E-01
-0.13000001E+02    -0.10121183E+01     0.28883103E-01     0.12000000E+02    -0.38000979E-01     0.61985016E+00     0.68753622E-02     0.24614081E-01     104     0.40190946E-01
-0.12500001E+02    -0.10180973E+01     0.24219273E-01     0.12000000E+02    -0.38299885E-01     0.60995138E+00     0.69184299E-02     0.19837813E-01     104     0.40190946E-01
-0.12000000E+02    -0.10132935E+01     0.20127542E-01     0.12000000E+02    -0.39102625E-01     0.59974641E+00     0.70400974E-02     0.15643243E-01     104     0.40190946E-01
-0.11500001E+02    -0.10006931E+01     0.16475538E-01     0.12000000E+02    -0.40376600E-01     0.59221703E+00     0.73975241E-02     0.11898253E-01     104     0.40190946E-01
-0.11000001E+02    -0.10005995E+01     0.13234943E-01     0.12000000E+02    -0.42499963E-01     0.58405751E+00     0.79627754E-02     0.84764846E-02     105     0.33955835E-01
-0.10500001E+02    -0.94288570E+00     0.11630340E-01     0.12000000E+02    -0.48144914E-01     0.57452029E+00     0.86337626E-02     0.68021370E-02     105     0.33955835E-01
-0.10000001E+02    -0.88309783E+00     0.10829001E-01     0.12000000E+02    -0.51485002E-01     0.56672019E+00     0.91746151E-02     0.59644557E-02     106     0.28280208E-01
-0.95000010E+01    -0.82459629E+00     0.10218786E-01     0.12000000E+02    -0.53706221E-01     0.55840433E+00     0.10538677E-01     0.53383466E-02     106     0.28280208E-01
-0.90000000E+01    -0.76527971E+00     0.97349491E-02     0.12000000E+02    -0.55723209E-01     0.55167735E+00     0.11661809E-01     0.48462115E-02     107     0.23244504E-01
-0.85000019E+01    -0.70537317E+00     0.92939408E-02     0.12000000E+02    -0.57679892E-01     0.54543144E+00     0.13360936E-01     0.44064941E-02     107     0.23244504E-01
-0.80000010E+01    -0.64505041E+00     0.89183534E-02     0.12000000E+02    -0.59575167E-01     0.53829819E+00     0.15352463E-01     0.40265871E-02     108     0.18879848E-01
-0.75000005E+01    -0.58434838E+00     0.85604172E-02     0.12000000E+02    -0.61472658E-01     0.53159267E+00     0.18489353E-01     0.36743456E-02     109     0.15162277E-01
-0.70000014E+01    -0.52324599E+00     0.82238484E-02     0.12000000E+02    -0.63360378E-01     0.52618998E+00     0.22986609E-01     0.33582933E-02     109     0.15162277E-01
-0.65000010E+01    -0.46189916E+00     0.78928052E-02     0.12000000E+02    -0.65274239E-01     0.52041030E+00     0.31021258E-01     0.30566687E-02     110     0.12028667E-01
-0.60000000E+01    -0.40020987E+00     0.75579477E-02     0.12000000E+02    -0.67217648E-01     0.51483601E+00     0.44314742E-01     0.27718190E-02     111     0.94017740E-02
-0.55000014E+01    -0.33804014E+00     0.71072490E-02     0.12000000E+02    -0.69375843E-01     0.50888693E+00     0.79994649E-01     0.24421527E-02     111     0.94017740E-02
-0.50000010E+01    -0.27181345E+00     0.52685137E-02     0.12000000E+02    -0.73925495E-01     0.50408620E+00     0.29567367E+00     0.13915300E-02     112     0.72073764E-02
-0.45000000E+01    -0.20865600E+00     0.49053053E-02     0.12000000E+02    -0.76114051E-01     0.49908942E+00     0.34262678E+00     0.11802255E-02     113     0.53807255E-02
-0.40000014E+01    -0.14615321E+00     0.47845715E-02     0.12000000E+02    -0.77896923E-01     0.49390009E+00     0.36139244E+00     0.10942600E-02     114     0.38713580E-02
-0.35000007E+01    -0.83620511E-01     0.46731434E-02     0.12000000E+02    -0.79666324E-01     0.48853990E+00     0.38126558E+00     0.10261922E-02     114     0.38713580E-02
