  
       RFOIL         Version 3.00
  
 Calculated polar for: du_97-w-300                     
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.14500000E+02    -0.10383611E+01     0.64737640E-01     0.18000000E+02    -0.13595953E-01     0.66125447E+00     0.22527516E+00     0.62238105E-01      93     0.36794890E-01
-0.14000001E+02    -0.10823433E+01     0.57805926E-01     0.18000000E+02    -0.15467983E-01     0.64662850E+00     0.23699594E+00     0.55240832E-01      93     0.36794890E-01
-0.13500001E+02    -0.11684279E+01     0.47729403E-01     0.18000000E+02    -0.16933400E-01     0.63127571E+00     0.24810193E+00     0.45024648E-01      93     0.36794890E-01
-0.13000001E+02    -0.12424974E+01     0.39647475E-01     0.18000000E+02    -0.17178340E-01     0.61971027E+00     0.25097233E+00     0.36769405E-01      93     0.36794890E-01
-0.12500001E+02    -0.13796786E+01     0.26314409E-01     0.18000000E+02    -0.13086466E-01     0.61103654E+00     0.24858136E+00     0.23150142E-01      93     0.36794890E-01
-0.12000000E+02    -0.13268249E+01     0.14849104E-01     0.18000000E+02    -0.31494826E-01     0.59332675E+00     0.26649192E+00     0.11591095E-01      93     0.36794890E-01
-0.11500001E+02    -0.12370113E+01     0.12073442E-01     0.18000000E+02    -0.43206088E-01     0.57201004E+00     0.27631697E+00     0.87589752E-02      94     0.32176636E-01
-0.11000001E+02    -0.11520754E+01     0.10694251E-01     0.18000000E+02    -0.52010119E-01     0.55351233E+00     0.28408036E+00     0.73302183E-02      95     0.27980633E-01
-0.10500001E+02    -0.10781896E+01     0.10164931E-01     0.18000000E+02    -0.57223465E-01     0.53605753E+00     0.29014438E+00     0.67605292E-02      96     0.24199244E-01
-0.10000001E+02    -0.10059074E+01     0.97862836E-02     0.18000000E+02    -0.61854877E-01     0.52297640E+00     0.29552352E+00     0.63597797E-02      96     0.24199244E-01
-0.95000010E+01    -0.93637311E+00     0.95707383E-02     0.18000000E+02    -0.65575220E-01     0.50853550E+00     0.29842806E+00     0.60987985E-02      97     0.20813758E-01
-0.90000000E+01    -0.86528808E+00     0.93214316E-02     0.18000000E+02    -0.69724195E-01     0.49489918E+00     0.30445454E+00     0.58310088E-02      98     0.17797815E-01
-0.85000019E+01    -0.79658586E+00     0.91865119E-02     0.18000000E+02    -0.73090650E-01     0.48411459E+00     0.30641028E+00     0.56534843E-02      99     0.15120980E-01
-0.80000010E+01    -0.72767061E+00     0.90598240E-02     0.18000000E+02    -0.76487638E-01     0.47187033E+00     0.30835372E+00     0.54877396E-02     100     0.12751494E-01
-0.75000005E+01    -0.65887153E+00     0.89522833E-02     0.18000000E+02    -0.79807632E-01     0.46210000E+00     0.31006107E+00     0.53473366E-02     101     0.10658785E-01
-0.70000014E+01    -0.59051126E+00     0.88700615E-02     0.18000000E+02    -0.82969099E-01     0.45094225E+00     0.31166822E+00     0.52248812E-02     102     0.88147540E-02
-0.65000010E+01    -0.52264953E+00     0.88113965E-02     0.18000000E+02    -0.85953891E-01     0.44022349E+00     0.31324109E+00     0.51224865E-02     103     0.71946350E-02
-0.60000000E+01    -0.45424354E+00     0.87491581E-02     0.18000000E+02    -0.89056045E-01     0.43226835E+00     0.31539771E+00     0.50311601E-02     104     0.57769832E-02
-0.55000014E+01    -0.38590333E+00     0.86997906E-02     0.18000000E+02    -0.92114463E-01     0.42249167E+00     0.31736815E+00     0.49524438E-02     105     0.45438567E-02
-0.50000010E+01    -0.31777918E+00     0.86645316E-02     0.18000000E+02    -0.95082812E-01     0.41299936E+00     0.31914780E+00     0.48868493E-02     106     0.34802875E-02
-0.45000000E+01    -0.24997516E+00     0.86434418E-02     0.18000000E+02    -0.97928859E-01     0.40522373E+00     0.32111815E+00     0.48356075E-02     107     0.25741588E-02
-0.40000014E+01    -0.18239556E+00     0.86350143E-02     0.18000000E+02    -0.10069194E+00     0.39647347E+00     0.32285398E+00     0.47907010E-02     108     0.18155118E-02
-0.35000007E+01    -0.11449842E+00     0.86284447E-02     0.18000000E+02    -0.10350516E+00     0.38975900E+00     0.32505101E+00     0.47658086E-02     110     0.71150379E-03
-0.30000000E+01    -0.46751030E-01     0.86345999E-02     0.18000000E+02    -0.10626504E+00     0.38124770E+00     0.32701430E+00     0.47464767E-02     111     0.35421207E-03
-0.25000012E+01     0.20677123E-01     0.86531769E-02     0.18000000E+02    -0.10891805E+00     0.37280285E+00     0.32919371E+00     0.47359192E-02     112     0.12224886E-03
-0.20000007E+01     0.87839983E-01     0.86783404E-02     0.18000000E+02    -0.11145955E+00     0.36689156E+00     0.33088395E+00     0.47363327E-02     113     0.13208297E-04
-0.15000000E+01     0.15515409E+00     0.87129585E-02     0.18000000E+02    -0.11403191E+00     0.35901931E+00     0.33329344E+00     0.47481763E-02     114     0.12074026E-04
-0.10000012E+01     0.22234568E+00     0.87587265E-02     0.18000000E+02    -0.11655983E+00     0.35111856E+00     0.33543074E+00     0.47704270E-02     116     0.30900771E-03
-0.50000060E+00     0.28933617E+00     0.88091930E-02     0.18000000E+02    -0.11899585E+00     0.34553131E+00     0.33742011E+00     0.48045488E-02     117     0.61595015E-03
 0.00000000E+00     0.35597095E+00     0.88707116E-02     0.18000000E+02    -0.12132997E+00     0.33811253E+00     0.33967173E+00     0.48390944E-02     118     0.10421991E-02
 0.49999887E+00     0.42270684E+00     0.89410609E-02     0.18000000E+02    -0.12367338E+00     0.33234566E+00     0.34222755E+00     0.48924405E-02     119     0.15971677E-02
 0.99999946E+00     0.48934913E+00     0.90198200E-02     0.18000000E+02    -0.12597321E+00     0.32539666E+00     0.34447318E+00     0.49567283E-02     120     0.22904971E-02
 0.14999983E+01     0.55560869E+00     0.91092372E-02     0.18000000E+02    -0.12816724E+00     0.31819937E+00     0.34698370E+00     0.50234441E-02     121     0.31333882E-02
 0.19999989E+01     0.62156540E+00     0.92075570E-02     0.18000000E+02    -0.13026913E+00     0.31155798E+00     0.34920174E+00     0.50965413E-02     122     0.41381614E-02
 0.24999995E+01     0.68772101E+00     0.93094651E-02     0.18000000E+02    -0.13239048E+00     0.30606627E+00     0.35184357E+00     0.51913252E-02     123     0.53189620E-02
 0.29999983E+01     0.75343430E+00     0.94296066E-02     0.18000000E+02    -0.13441376E+00     0.29903999E+00     0.35421172E+00     0.52911723E-02     124     0.66920845E-02
 0.34999990E+01     0.81882101E+00     0.95535796E-02     0.18000000E+02    -0.13633190E+00     0.29266998E+00     0.35669604E+00     0.53956565E-02     125     0.82765352E-02
 0.39999995E+01     0.88412803E+00     0.96884733E-02     0.18000000E+02    -0.13822187E+00     0.28589240E+00     0.35959953E+00     0.55138180E-02     126     0.10094214E-01
 0.44999986E+01     0.94912332E+00     0.98416423E-02     0.18000000E+02    -0.14004315E+00     0.27892369E+00     0.36225861E+00     0.56488793E-02     127     0.12170396E-01
 0.49999990E+01     0.10134349E+01     0.10017273E-01     0.18000000E+02    -0.14171489E+00     0.26888981E+00     0.36468312E+00     0.57884315E-02     127     0.12170396E-01
 0.54999995E+01     0.10740165E+01     0.10400479E-01     0.18000000E+02    -0.14281350E+00     0.22980501E+00     0.36778221E+00     0.59771491E-02     128     0.14533512E-01
 0.60000000E+01     0.11362047E+01     0.10706932E-01     0.18000000E+02    -0.14411342E+00     0.21166937E+00     0.37072271E+00     0.62059793E-02     129     0.17215012E-01
 0.65000010E+01     0.11975729E+01     0.11053007E-01     0.18000000E+02    -0.14524157E+00     0.19382669E+00     0.37333778E+00     0.64668087E-02     130     0.20248150E-01
 0.69999981E+01     0.12572294E+01     0.11493930E-01     0.18000000E+02    -0.14606094E+00     0.17138845E+00     0.37650666E+00     0.67907302E-02     130     0.20248150E-01
 0.74999986E+01     0.13156071E+01     0.12008342E-01     0.18000000E+02    -0.14665173E+00     0.14889644E+00     0.37970209E+00     0.71872529E-02     131     0.23666494E-01
 0.79999990E+01     0.13699142E+01     0.12756194E-01     0.18000000E+02    -0.14654972E+00     0.11685552E+00     0.38249126E+00     0.77587902E-02     132     0.27500626E-01
 0.85000000E+01     0.14231879E+01     0.13510163E-01     0.18000000E+02    -0.14621200E+00     0.91928296E-01     0.38578433E+00     0.83729345E-02     132     0.27500626E-01
 0.90000000E+01     0.14737207E+01     0.14371742E-01     0.18000000E+02    -0.14538401E+00     0.69101043E-01     0.38910046E+00     0.91057904E-02     133     0.31775042E-01
 0.94999971E+01     0.15245221E+01     0.15144353E-01     0.18000000E+02    -0.14454968E+00     0.56429107E-01     0.39204335E+00     0.98050321E-02     133     0.31775042E-01
 0.99999981E+01     0.15724862E+01     0.15998861E-01     0.18000000E+02    -0.14318986E+00     0.46114769E-01     0.39479637E+00     0.10595659E-01     134     0.36503915E-01
 0.10499999E+02     0.16189072E+01     0.16886802E-01     0.18000000E+02    -0.14155543E+00     0.40266480E-01     0.39906621E+00     0.11455485E-01     134     0.36503915E-01
 0.10999999E+02     0.16609467E+01     0.17930990E-01     0.18000000E+02    -0.13915306E+00     0.35760865E-01     0.40208313E+00     0.12480553E-01     135     0.41687429E-01
 0.11500000E+02     0.16795752E+01     0.19806430E-01     0.18000000E+02    -0.13246256E+00     0.32810580E-01     0.40457961E+00     0.14365382E-01     135     0.41687429E-01
 0.12000000E+02     0.17026236E+01     0.21972535E-01     0.18000000E+02    -0.12731753E+00     0.29806120E-01     0.40871131E+00     0.16550746E-01     136     0.47310568E-01
 0.12499997E+02     0.17246389E+01     0.24585988E-01     0.18000000E+02    -0.12267670E+00     0.27666233E-01     0.41158968E+00     0.19195206E-01     136     0.47310568E-01
 0.12999998E+02     0.17402865E+01     0.27874274E-01     0.18000000E+02    -0.11793519E+00     0.26000617E-01     0.41412598E+00     0.22524305E-01     136     0.47310568E-01
 0.13499999E+02     0.17509202E+01     0.31652845E-01     0.18000000E+02    -0.11352647E+00     0.24527203E-01     0.41821539E+00     0.26364591E-01     137     0.53343300E-01
 0.13999999E+02     0.17532037E+01     0.35826772E-01     0.18000000E+02    -0.10934110E+00     0.23395488E-01     0.42100817E+00     0.30621424E-01     137     0.53343300E-01
 0.14500000E+02     0.17390082E+01     0.40527951E-01     0.18000000E+02    -0.10510962E+00     0.22187429E-01     0.42317298E+00     0.35427932E-01     137     0.53343300E-01
 0.15000001E+02     0.17104884E+01     0.45676470E-01     0.18000000E+02    -0.10144839E+00     0.21941809E-01     0.42519966E+00     0.40722851E-01     137     0.53343300E-01
 0.15499998E+02     0.16593566E+01     0.52400537E-01     0.18000000E+02    -0.98623939E-01     0.21238199E-01     0.42690095E+00     0.47636069E-01     138     0.59743423E-01
 0.15999998E+02     0.16007900E+01     0.60054697E-01     0.18000000E+02    -0.97791769E-01     0.20902723E-01     0.42815027E+00     0.55499133E-01     138     0.59743423E-01
 0.16499998E+02     0.15501227E+01     0.68722330E-01     0.18000000E+02    -0.99037521E-01     0.20648209E-01     0.42951235E+00     0.64360499E-01     138     0.59743423E-01
 0.17000000E+02     0.15071080E+01     0.79934217E-01     0.18000000E+02    -0.10212719E+00     0.20252213E-01     0.43103769E+00     0.75748883E-01     138     0.59743423E-01
 0.17500000E+02     0.14848911E+01     0.89057907E-01     0.18000000E+02    -0.10550918E+00     0.19804293E-01     0.43364802E+00     0.85000165E-01     138     0.59743423E-01
 0.18000000E+02     0.14609021E+01     0.98921701E-01     0.18000000E+02    -0.11019668E+00     0.19265600E-01     0.43534157E+00     0.94993651E-01     138     0.59743423E-01
 0.18499998E+02     0.14476353E+01     0.10756703E+00     0.18000000E+02    -0.11483727E+00     0.18560082E-01     0.43705872E+00     0.10374258E+00     138     0.59743423E-01
 0.18999998E+02     0.14453981E+01     0.11473466E+00     0.18000000E+02    -0.11910296E+00     0.17970823E-01     0.44065973E+00     0.11099672E+00     138     0.59743423E-01
 0.19499998E+02     0.14392028E+01     0.12278086E+00     0.18000000E+02    -0.12446240E+00     0.17272398E-01     0.44328222E+00     0.11914162E+00     139     0.66461012E-01
 0.20000000E+02     0.14410772E+01     0.12936606E+00     0.18000000E+02    -0.12908161E+00     0.16767599E-01     0.44558269E+00     0.12579599E+00     139     0.66461012E-01
