  
       RFOIL         Version 3.00
  
 Calculated polar for: du_96-w-180                     
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     10.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.17000002E+02    -0.14150435E+01     0.31639315E-01     0.10000000E+02    -0.48342068E-01     0.93171525E+00     0.38200540E-02     0.28069634E-01     101     0.75165741E-01
-0.16500000E+02    -0.14053419E+01     0.27769115E-01     0.10000000E+02    -0.47528412E-01     0.88606083E+00     0.39588031E-02     0.23986194E-01     102     0.67476571E-01
-0.16000002E+02    -0.13883953E+01     0.24436854E-01     0.10000000E+02    -0.46565030E-01     0.84378111E+00     0.40697465E-02     0.20472797E-01     102     0.67476571E-01
-0.15500001E+02    -0.13656584E+01     0.21618979E-01     0.10000000E+02    -0.45505967E-01     0.78557926E+00     0.41675442E-02     0.17447727E-01     102     0.67476571E-01
-0.15000001E+02    -0.13386976E+01     0.19284239E-01     0.10000000E+02    -0.44304166E-01     0.73741996E+00     0.42911172E-02     0.14938866E-01     103     0.59972800E-01
-0.14500000E+02    -0.13077406E+01     0.17412895E-01     0.10000000E+02    -0.43034676E-01     0.69871408E+00     0.44151228E-02     0.12923265E-01     103     0.59972800E-01
-0.14000001E+02    -0.12790965E+01     0.15899379E-01     0.10000000E+02    -0.40658090E-01     0.67457783E+00     0.44820383E-02     0.11304752E-01     103     0.59972800E-01
-0.13500001E+02    -0.12347122E+01     0.15035495E-01     0.10000000E+02    -0.39987452E-01     0.65334302E+00     0.45414316E-02     0.10370208E-01     104     0.52693468E-01
-0.13000001E+02    -0.11867225E+01     0.14324183E-01     0.10000000E+02    -0.39702617E-01     0.63785785E+00     0.45729601E-02     0.96160052E-02     104     0.52693468E-01
-0.12500001E+02    -0.11390468E+01     0.13477013E-01     0.10000000E+02    -0.39357945E-01     0.62336630E+00     0.48984177E-02     0.86898049E-02     105     0.45696761E-01
