  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-211                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     12.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.22000000E+02    -0.12041876E+01     0.12303806E+00     0.12000000E+02     0.25257120E-01     0.10000000E+01     0.59883143E-02     0.12085076E+00      96     0.73416293E-01
-0.21000000E+02    -0.11973573E+01     0.10894326E+00     0.12000000E+02     0.14467650E-01     0.10000000E+01     0.62297466E-02     0.10660660E+00      96     0.73416293E-01
-0.20000002E+02    -0.11817615E+01     0.96924327E-01     0.12000000E+02     0.62619797E-02     0.10000000E+01     0.64694956E-02     0.94463862E-01      97     0.66168740E-01
-0.19000002E+02    -0.11646441E+01     0.85358605E-01     0.12000000E+02    -0.68698038E-03     0.10000000E+01     0.65534720E-02     0.82776435E-01      98     0.59170846E-01
-0.18500002E+02    -0.11432385E+01     0.81495553E-01     0.12000000E+02    -0.42209122E-02     0.87727934E+00     0.68653640E-02     0.78563608E-01      98     0.59170846E-01
-0.18000000E+02    -0.11359383E+01     0.75918674E-01     0.12000000E+02    -0.69177346E-02     0.81398284E+00     0.72140731E-02     0.72761223E-01      98     0.59170846E-01
-0.17500000E+02    -0.11287725E+01     0.70480861E-01     0.12000000E+02    -0.94512114E-02     0.77316636E+00     0.74597788E-02     0.67163736E-01      98     0.59170846E-01
-0.17000002E+02    -0.11209271E+01     0.65219387E-01     0.12000000E+02    -0.11773398E-01     0.74496663E+00     0.76551614E-02     0.61774909E-01      99     0.52463125E-01
-0.16500000E+02    -0.11092103E+01     0.60653031E-01     0.12000000E+02    -0.13651364E-01     0.71568292E+00     0.78629442E-02     0.57094660E-01      99     0.52463125E-01
-0.16000002E+02    -0.10971739E+01     0.56297913E-01     0.12000000E+02    -0.15250553E-01     0.69821596E+00     0.81292614E-02     0.52653123E-01      99     0.52463125E-01
-0.15500001E+02    -0.10830569E+01     0.52200571E-01     0.12000000E+02    -0.16718371E-01     0.67503840E+00     0.83039310E-02     0.48455410E-01     100     0.46092801E-01
-0.15000001E+02    -0.10708426E+01     0.48092805E-01     0.12000000E+02    -0.18038258E-01     0.65494412E+00     0.86043505E-02     0.44252541E-01     100     0.46092801E-01
-0.14500000E+02    -0.10604734E+01     0.43913327E-01     0.12000000E+02    -0.19302363E-01     0.63991922E+00     0.89966012E-02     0.39990149E-01     100     0.46092801E-01
-0.14000001E+02    -0.10479306E+01     0.40224444E-01     0.12000000E+02    -0.20151438E-01     0.62366337E+00     0.92859333E-02     0.36224093E-01     101     0.40111162E-01
-0.13500001E+02    -0.10359874E+01     0.36589943E-01     0.12000000E+02    -0.20954251E-01     0.60923445E+00     0.97465720E-02     0.32519922E-01     101     0.40111162E-01
-0.13000001E+02    -0.10271370E+01     0.32910090E-01     0.12000000E+02    -0.21631900E-01     0.59793079E+00     0.10076076E-01     0.28767314E-01     101     0.40111162E-01
-0.12500001E+02    -0.10167018E+01     0.29677140E-01     0.12000000E+02    -0.21920241E-01     0.58464873E+00     0.10437877E-01     0.25460381E-01     101     0.40111162E-01
-0.12000000E+02    -0.10110556E+01     0.26281642E-01     0.12000000E+02    -0.22165891E-01     0.57536846E+00     0.10547723E-01     0.21988072E-01     102     0.34568802E-01
-0.11500001E+02    -0.10059220E+01     0.22851292E-01     0.12000000E+02    -0.22582535E-01     0.56427628E+00     0.11083676E-01     0.18479403E-01     102     0.34568802E-01
-0.11000001E+02    -0.99524677E+00     0.19320492E-01     0.12000000E+02    -0.23986369E-01     0.55611944E+00     0.11968273E-01     0.14888570E-01     102     0.34568802E-01
-0.10500001E+02    -0.96670002E+00     0.16365541E-01     0.12000000E+02    -0.27373135E-01     0.54414523E+00     0.12592045E-01     0.11860102E-01     103     0.29507386E-01
-0.10000001E+02    -0.91000187E+00     0.13761815E-01     0.12000000E+02    -0.34809023E-01     0.53637773E+00     0.14377950E-01     0.92080329E-02     103     0.29507386E-01
