  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-360                      
  
 1  Reynolds number fixed
  
 xtrf =      0.05000000 (suction)     0.05000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      3.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19500000E+02    -0.76985699E+00     0.14297508E+00     0.13000000E+02     0.16726881E-01     0.50000001E-01     0.50000001E-01     0.13839535E+00      83     0.33936515E-01
-0.17500000E+02    -0.67565095E+00     0.12659071E+00     0.13000000E+02     0.19718497E-02     0.50000001E-01     0.50000001E-01     0.12181027E+00      85     0.28427929E-01
-0.16500000E+02    -0.63338500E+00     0.11744661E+00     0.13000000E+02    -0.52747764E-02     0.50000001E-01     0.50000001E-01     0.11255134E+00      86     0.25859874E-01
-0.15500001E+02    -0.58417618E+00     0.10949202E+00     0.13000000E+02    -0.11509464E-01     0.50000001E-01     0.50000001E-01     0.10450048E+00      88     0.21105118E-01
-0.14500000E+02    -0.53574884E+00     0.10144115E+00     0.13000000E+02    -0.17336937E-01     0.50000001E-01     0.50000001E-01     0.96352324E-01      89     0.18920679E-01
-0.14000001E+02    -0.48076063E+00     0.10196209E+00     0.13000000E+02    -0.23070365E-01     0.50000001E-01     0.50000001E-01     0.96900493E-01      90     0.16865414E-01
-0.13000001E+02    -0.47022980E+00     0.88327534E-01     0.13000000E+02    -0.25806801E-01     0.50000001E-01     0.50000001E-01     0.83079547E-01      91     0.14938956E-01
-0.12500001E+02    -0.42080191E+00     0.87873444E-01     0.13000000E+02    -0.29644659E-01     0.50000001E-01     0.50000001E-01     0.82642302E-01      92     0.13140393E-01
-0.12000000E+02    -0.40236488E+00     0.83054431E-01     0.13000000E+02    -0.31819787E-01     0.50000001E-01     0.50000001E-01     0.77763274E-01      92     0.13140393E-01
