  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-301                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     18.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19000002E+02    -0.10898046E+01     0.10607124E+00     0.18000000E+02     0.87431855E-02     0.76975024E+00     0.93851082E-01     0.10344687E+00      86     0.46624523E-01
-0.18000000E+02    -0.10889267E+01     0.92566654E-01     0.18000000E+02     0.13854213E-02     0.71461856E+00     0.10676502E+00     0.89760080E-01      87     0.42520065E-01
-0.17000002E+02    -0.10860034E+01     0.80300853E-01     0.18000000E+02    -0.43098023E-02     0.67343462E+00     0.12342723E+00     0.77391654E-01      87     0.42520065E-01
-0.16500000E+02    -0.10677933E+01     0.75820886E-01     0.18000000E+02    -0.74611199E-02     0.64980578E+00     0.12994614E+00     0.72863787E-01      88     0.38648937E-01
-0.16000002E+02    -0.10744895E+01     0.68859868E-01     0.18000000E+02    -0.97519495E-02     0.62974501E+00     0.13761953E+00     0.65827988E-01      88     0.38648937E-01
-0.15500001E+02    -0.10696416E+01     0.63585661E-01     0.18000000E+02    -0.11455131E-01     0.61497843E+00     0.14499563E+00     0.60512938E-01      89     0.35008747E-01
-0.15000001E+02    -0.10555607E+01     0.59206378E-01     0.18000000E+02    -0.13005288E-01     0.59959584E+00     0.14871089E+00     0.56070764E-01      89     0.35008747E-01
-0.14500000E+02    -0.10479479E+01     0.54419462E-01     0.18000000E+02    -0.14412502E-01     0.58108175E+00     0.15582474E+00     0.51235583E-01      89     0.35008747E-01
-0.14000001E+02    -0.10394888E+01     0.49836222E-01     0.18000000E+02    -0.15652049E-01     0.56750590E+00     0.16278295E+00     0.46615005E-01      90     0.31595591E-01
-0.13500001E+02    -0.10304912E+01     0.45354582E-01     0.18000000E+02    -0.16831538E-01     0.55016774E+00     0.16930875E+00     0.42079788E-01      90     0.31595591E-01
-0.13000001E+02    -0.10292153E+01     0.40369689E-01     0.18000000E+02    -0.17860133E-01     0.53448027E+00     0.17722800E+00     0.37044778E-01      91     0.28404407E-01
