  
       RFOIL         Version 3.00
  
 Calculated polar for: FFA-W3-360                      
  
 1  Reynolds number fixed
  
 xtrf =      1.00000000 (suction)     1.00000000 (pressure)
 Rot. Parameters:  f0 =      1.00000000 c/r =      0.00000000
 Mach =      0.00000000     Re =     13.00000000 e 6     Ncrit =      9.00000000
  
             alpha                CL                CD            Re(CL)                CM             S_xtr             P_xtr               CDp            I_stag            X_stag
  ------- -------- --------- --------- -------- ------- ------- -------- 
-0.19500000E+02    -0.90226507E+00     0.12975867E+00     0.13000000E+02     0.11027442E-01     0.61896813E+00     0.97608067E-01     0.12670933E+00      81     0.39926331E-01
-0.17500000E+02    -0.83826232E+00     0.11015512E+00     0.13000000E+02    -0.34210098E-02     0.56076688E+00     0.11042110E+00     0.10687188E+00      84     0.31120900E-01
-0.16500000E+02    -0.80984789E+00     0.99751480E-01     0.13000000E+02    -0.10037537E-01     0.53657746E+00     0.11697079E+00     0.96348181E-01      85     0.28427929E-01
-0.15500001E+02    -0.78601128E+00     0.89177668E-01     0.13000000E+02    -0.16067067E-01     0.51741076E+00     0.12674965E+00     0.85684359E-01      86     0.25859874E-01
-0.14500000E+02    -0.76322085E+00     0.78729339E-01     0.13000000E+02    -0.21350654E-01     0.49981597E+00     0.13636205E+00     0.75155213E-01      87     0.23418482E-01
-0.14000001E+02    -0.73848718E+00     0.74957505E-01     0.13000000E+02    -0.24639949E-01     0.48940143E+00     0.14191259E+00     0.71367204E-01      88     0.21105118E-01
-0.13500001E+02    -0.73262709E+00     0.69404997E-01     0.13000000E+02    -0.26597273E-01     0.48302150E+00     0.14880347E+00     0.65781876E-01      88     0.21105118E-01
-0.13000001E+02    -0.72448498E+00     0.64229250E-01     0.13000000E+02    -0.28415246E-01     0.47387624E+00     0.15502268E+00     0.60567297E-01      89     0.18920679E-01
-0.12500001E+02    -0.71862113E+00     0.59055727E-01     0.13000000E+02    -0.30068928E-01     0.46572512E+00     0.16315307E+00     0.55364061E-01      89     0.18920679E-01
-0.12000000E+02    -0.70989293E+00     0.54274227E-01     0.13000000E+02    -0.31570502E-01     0.45870513E+00     0.17026359E+00     0.50554775E-01      90     0.16865414E-01
-0.11500001E+02    -0.70091397E+00     0.49650189E-01     0.13000000E+02    -0.32953065E-01     0.45072758E+00     0.17796509E+00     0.45903374E-01      90     0.16865414E-01
-0.11000001E+02    -0.69220394E+00     0.45119058E-01     0.13000000E+02    -0.34192283E-01     0.44349298E+00     0.18553281E+00     0.41345544E-01      91     0.14938956E-01
-0.10500001E+02    -0.69088852E+00     0.40116739E-01     0.13000000E+02    -0.35248730E-01     0.43619239E+00     0.19476610E+00     0.36315367E-01      91     0.14938956E-01
-0.10000001E+02    -0.68075603E+00     0.36172684E-01     0.13000000E+02    -0.36030252E-01     0.42729712E+00     0.20388691E+00     0.32353617E-01      92     0.13140393E-01
-0.95000010E+01    -0.66820961E+00     0.32567743E-01     0.13000000E+02    -0.36640707E-01     0.42142102E+00     0.21159784E+00     0.28731033E-01      92     0.13140393E-01
-0.90000000E+01    -0.65893710E+00     0.28949613E-01     0.13000000E+02    -0.36962435E-01     0.41244406E+00     0.22044475E+00     0.25088632E-01      93     0.11468275E-01
-0.85000019E+01    -0.65283579E+00     0.25291864E-01     0.13000000E+02    -0.36989510E-01     0.40602610E+00     0.22586039E+00     0.21389196E-01      93     0.11468275E-01
-0.80000010E+01    -0.64186531E+00     0.22371417E-01     0.13000000E+02    -0.36634382E-01     0.39743537E+00     0.23271298E+00     0.18437013E-01      94     0.99207899E-02
-0.75000005E+01    -0.64128006E+00     0.19385284E-01     0.13000000E+02    -0.35062674E-01     0.38940519E+00     0.23987700E+00     0.15414013E-01      94     0.99207899E-02
-0.70000014E+01    -0.66400123E+00     0.15599131E-01     0.13000000E+02    -0.32416519E-01     0.38361251E+00     0.24648488E+00     0.11575127E-01      95     0.84955487E-02
-0.65000010E+01    -0.59525490E+00     0.13828629E-01     0.13000000E+02    -0.40453326E-01     0.37473917E+00     0.25617796E+00     0.97808409E-02      96     0.71900794E-02
-0.60000000E+01    -0.51296884E+00     0.12650680E-01     0.13000000E+02    -0.49162082E-01     0.36417881E+00     0.26273790E+00     0.85698646E-02      97     0.60015842E-02
-0.55000014E+01    -0.42398554E+00     0.11711299E-01     0.13000000E+02    -0.58536466E-01     0.35162178E+00     0.27107769E+00     0.75936075E-02      98     0.49272785E-02
-0.50000010E+01    -0.32980254E+00     0.10875452E-01     0.13000000E+02    -0.68546176E-01     0.34273481E+00     0.28196347E+00     0.67471312E-02      99     0.39643371E-02
-0.45000000E+01    -0.24308755E+00     0.10466048E-01     0.13000000E+02    -0.75968370E-01     0.32844025E+00     0.28850508E+00     0.62849130E-02     100     0.31100686E-02
-0.40000014E+01    -0.15554279E+00     0.10089864E-01     0.13000000E+02    -0.83409950E-01     0.31678927E+00     0.29308438E+00     0.58578514E-02     102     0.17179775E-02
-0.35000007E+01    -0.61082523E-01     0.96059581E-02     0.13000000E+02    -0.92508733E-01     0.30717406E+00     0.30417880E+00     0.53470558E-02     103     0.11764445E-02
-0.30000000E+01     0.25907598E-01     0.93300845E-02     0.13000000E+02    -0.99518932E-01     0.29745239E+00     0.31038526E+00     0.50242837E-02     104     0.73615828E-03
-0.25000012E+01     0.11156563E+00     0.91005079E-02     0.13000000E+02    -0.10608171E+00     0.28951207E+00     0.31742004E+00     0.47486676E-02     105     0.39648742E-03
-0.20000007E+01     0.19123381E+00     0.90136826E-02     0.13000000E+02    -0.11108653E+00     0.27984396E+00     0.32240605E+00     0.46201241E-02     106     0.15951364E-03
-0.15000000E+01     0.26659322E+00     0.90211853E-02     0.13000000E+02    -0.11494467E+00     0.27121812E+00     0.32805687E+00     0.45923046E-02     108     0.30613701E-05
-0.10000012E+01     0.34151909E+00     0.90427166E-02     0.13000000E+02    -0.11871936E+00     0.26289603E+00     0.33427799E+00     0.45836405E-02     109     0.78267680E-04
-0.50000060E+00     0.41515613E+00     0.90761548E-02     0.13000000E+02    -0.12214583E+00     0.25680530E+00     0.34076339E+00     0.45964145E-02     110     0.25132491E-03
 0.00000000E+00     0.48780128E+00     0.91396933E-02     0.13000000E+02    -0.12531212E+00     0.24991502E+00     0.34535861E+00     0.46319249E-02     111     0.52300771E-03
 0.49999887E+00     0.55998904E+00     0.92366301E-02     0.13000000E+02    -0.12837112E+00     0.24316999E+00     0.35141188E+00     0.46992251E-02     112     0.89704792E-03
 0.99999946E+00     0.63154757E+00     0.92966091E-02     0.13000000E+02    -0.13125326E+00     0.23934753E+00     0.35603809E+00     0.47489274E-02     113     0.13738179E-02
 0.14999983E+01     0.70255220E+00     0.94391126E-02     0.13000000E+02    -0.13404380E+00     0.23140199E+00     0.36237961E+00     0.48546703E-02     114     0.19517445E-02
 0.19999989E+01     0.77329046E+00     0.95353778E-02     0.13000000E+02    -0.13671844E+00     0.22774340E+00     0.36800593E+00     0.49415836E-02     115     0.26290012E-02
 0.24999995E+01     0.84334439E+00     0.96835978E-02     0.13000000E+02    -0.13928770E+00     0.22194082E+00     0.37459090E+00     0.50664484E-02     116     0.34034299E-02
 0.29999983E+01     0.91289520E+00     0.98281251E-02     0.13000000E+02    -0.14169186E+00     0.21757852E+00     0.38004526E+00     0.51926696E-02     117     0.42724223E-02
 0.34999990E+01     0.98183507E+00     0.99986475E-02     0.13000000E+02    -0.14399505E+00     0.21244469E+00     0.38550353E+00     0.53402088E-02     118     0.52333702E-02
 0.39999995E+01     0.10502470E+01     0.10175348E-01     0.13000000E+02    -0.14615953E+00     0.20806587E+00     0.39139122E+00     0.55000428E-02     119     0.62838630E-02
 0.44999986E+01     0.11185329E+01     0.10362627E-01     0.13000000E+02    -0.14829290E+00     0.20442133E+00     0.39737934E+00     0.56732721E-02     120     0.74216155E-02
 0.49999990E+01     0.11862023E+01     0.10536594E-01     0.13000000E+02    -0.15028837E+00     0.20124805E+00     0.40325162E+00     0.58394917E-02     121     0.86447885E-02
 0.54999995E+01     0.12528743E+01     0.10782659E-01     0.13000000E+02    -0.15213217E+00     0.19662574E+00     0.40983823E+00     0.60648639E-02     122     0.99518169E-02
 0.60000000E+01     0.13193691E+01     0.10989239E-01     0.13000000E+02    -0.15389240E+00     0.19331415E+00     0.41655722E+00     0.62646247E-02     123     0.11341592E-01
 0.65000010E+01     0.13849156E+01     0.11259421E-01     0.13000000E+02    -0.15549164E+00     0.18970110E+00     0.42188060E+00     0.65176897E-02     124     0.12813571E-01
 0.69999981E+01     0.14500299E+01     0.11508936E-01     0.13000000E+02    -0.15697810E+00     0.18695071E+00     0.42779189E+00     0.67590009E-02     125     0.14367643E-01
 0.74999986E+01     0.15141997E+01     0.11802839E-01     0.13000000E+02    -0.15832242E+00     0.18287751E+00     0.43478546E+00     0.70422920E-02     126     0.16004259E-01
