1.000000e+00  5.516361e-03
9.841340e-01  7.852797e-03
9.682721e-01  1.024144e-02
9.524181e-01  1.267219e-02
9.365761e-01  1.514382e-02
9.207500e-01  1.766069e-02
9.049440e-01  2.023020e-02
8.891618e-01  2.286078e-02
8.734075e-01  2.556034e-02
8.576852e-01  2.833529e-02
8.419986e-01  3.118980e-02
8.263518e-01  3.412546e-02
8.107488e-01  3.714119e-02
7.951933e-01  4.023333e-02
7.796895e-01  4.339585e-02
7.642411e-01  4.662075e-02
7.488520e-01  4.989846e-02
7.335262e-01  5.321825e-02
7.182674e-01  5.656870e-02
7.030796e-01  5.993811e-02
6.879666e-01  6.331487e-02
6.729320e-01  6.668776e-02
6.579799e-01  7.004622e-02
6.431138e-01  7.338054e-02
6.283375e-01  7.668194e-02
6.136549e-01  7.994263e-02
5.990695e-01  8.315577e-02
5.845850e-01  8.631542e-02
5.702051e-01  8.941640e-02
5.559334e-01  9.245414e-02
5.417735e-01  9.542446e-02
5.277289e-01  9.832344e-02
5.138033e-01  1.011471e-01
5.000000e-01  1.038914e-01
4.863226e-01  1.065518e-01
4.727745e-01  1.091233e-01
4.593592e-01  1.116002e-01
4.460799e-01  1.139761e-01
4.329401e-01  1.162438e-01
4.199431e-01  1.183953e-01
4.070921e-01  1.204218e-01
3.943903e-01  1.223138e-01
3.818410e-01  1.240611e-01
3.694473e-01  1.256533e-01
3.572124e-01  1.270794e-01
3.451393e-01  1.283285e-01
3.332310e-01  1.293898e-01
3.214906e-01  1.302530e-01
3.099210e-01  1.309081e-01
2.985251e-01  1.313462e-01
2.873058e-01  1.315593e-01
2.762660e-01  1.315407e-01
2.654083e-01  1.312852e-01
2.547356e-01  1.307890e-01
2.442504e-01  1.300503e-01
2.339556e-01  1.290690e-01
2.238535e-01  1.278467e-01
2.139469e-01  1.263872e-01
2.042382e-01  1.246961e-01
1.947297e-01  1.227807e-01
1.854240e-01  1.206502e-01
1.763234e-01  1.183153e-01
1.674301e-01  1.157883e-01
1.587465e-01  1.130827e-01
1.502746e-01  1.102131e-01
1.420166e-01  1.071952e-01
1.339746e-01  1.040450e-01
1.261506e-01  1.007793e-01
1.185466e-01  9.741472e-02
1.111646e-01  9.396822e-02
1.040062e-01  9.045632e-02
9.707346e-02  8.689512e-02
9.036800e-02  8.330007e-02
8.389154e-02  7.968584e-02
7.764571e-02  7.606611e-02
7.163207e-02  7.245348e-02
6.585214e-02  6.885939e-02
6.030738e-02  6.529399e-02
5.499918e-02  6.176616e-02
4.992888e-02  5.828343e-02
4.509776e-02  5.485203e-02
4.050703e-02  5.147686e-02
3.615784e-02  4.816158e-02
3.205130e-02  4.490865e-02
2.818843e-02  4.171939e-02
2.457021e-02  3.859407e-02
2.119755e-02  3.553202e-02
1.807130e-02  3.253170e-02
1.519225e-02  2.959079e-02
1.256111e-02  2.670632e-02
1.017856e-02  2.387474e-02
8.045187e-03  2.109201e-02
6.161536e-03  1.835367e-02
4.528077e-03  1.565496e-02
3.145224e-03  1.299082e-02
2.013324e-03  1.035599e-02
1.132661e-03  7.745072e-03
5.034576e-04  5.152520e-03
1.258723e-04  2.572718e-03
0.000000e+00  0.000000e+00
1.258723e-04  -2.183138e-03
5.034576e-04  -4.366751e-03
1.132661e-03  -6.550135e-03
2.013324e-03  -8.732995e-03
3.145224e-03  -1.091563e-02
4.528077e-03  -1.309907e-02
6.161536e-03  -1.528521e-02
8.045187e-03  -1.747688e-02
1.017856e-02  -1.967786e-02
1.256111e-02  -2.189285e-02
1.519225e-02  -2.412741e-02
1.807130e-02  -2.638783e-02
2.119755e-02  -2.868092e-02
2.457021e-02  -3.101382e-02
2.818843e-02  -3.339371e-02
3.205130e-02  -3.582756e-02
3.615784e-02  -3.832177e-02
4.050703e-02  -4.088189e-02
4.509776e-02  -4.351227e-02
4.992888e-02  -4.621577e-02
5.499918e-02  -4.899347e-02
6.030738e-02  -5.184445e-02
6.585214e-02  -5.476555e-02
7.163207e-02  -5.775125e-02
7.764571e-02  -6.079358e-02
8.389154e-02  -6.388215e-02
9.036800e-02  -6.700415e-02
9.707346e-02  -7.014453e-02
1.040062e-01  -7.328618e-02
1.111646e-01  -7.641024e-02
1.185466e-01  -7.949643e-02
1.261506e-01  -8.252344e-02
1.339746e-01  -8.546937e-02
1.420166e-01  -8.831222e-02
1.502746e-01  -9.103034e-02
1.587465e-01  -9.360300e-02
1.674301e-01  -9.601079e-02
1.763234e-01  -9.823610e-02
